id,label
8572476,"Schinznach Dorf, Oberdorf"
8572468,"Veltheim AG, Au"
8572469,"Veltheim AG, Vorerli"
8572471,"Veltheim AG, Bären"
8572473,"Schinznach Dorf, Steinachbr."
8572474,"Schinznach Dorf, Gemeindehaus"
8572480,"Bözberg, Bächle"
8572481,"Bözberg, Hübel"
8572482,"Bözberg, Riedacher"
8572483,"Brugg AG, Kaserne"
8572484,"Lauffohr, Sommerhaldenstrasse"
8572485,"Lauffohr, Langmatt"
8572487,"Rüfenach AG, Vorderrein"
8572491,"Villigen, Vor Tor"
8577360,"Böttstein, Schmidberg"
8572492,"Böttstein, Schloss"
8572528,"Leuggern, Dietsche/Sternen"
8572495,"Siggenthal-W., Bahnhof"
8572496,"Würenlingen, Breite-Lochacker"
8572497,"Würenlingen, Bären"
8572579,"Untersiggenthal, Hölzli"
8580164,"Würenlingen, Sonne"
8572502,"Bad Zurzach, Thermalbad"
8572501,"Bad Zurzach, Oberflecken"
8572503,"Bad Zurzach, Bahnhof"
8578779,"Bad Zurzach, Höfli"
8578780,"Bad Zurzach, Promenade"
8582509,"Bad Zurzach, Dachsweg"
8582512,"Bad Zurzach, Tulpenweg"
8572510,"Windisch, Gemeindehaus"
8581294,"Windisch, Kunzareal"
8581730,"Baden, Rütihof Moosstrasse"
8578674,"Gebenstorf, Brühl"
8572513,"Birmenstorf AG, Schinebüel"
8572514,"Birmenstorf AG, Gemeindehaus"
8572516,"Windisch, Zelgli"
8572517,"Mülligen, Löh"
8572518,"Mülligen, Stock"
8572519,"Birrhard, Steibode"
8572520,"Birrhard, Unterdorf"
8572522,"Windisch, Dammstrasse"
8572529,"Leuggern, Brühlmatt"
8580320,"Leuggern, Turnhalle"
8580329,"Schwaderloch, Bahnhof"
8572535,"Full, Schulweg"
8580184,"Leibstadt, Milchhüsli"
8572532,"Leuggern, Felsenau Werkhof"
8572533,"Full, Fähre"
8572534,"Full, Mitte"
8572621,"Wohlen AG, Migros"
8572546,"Mellingen, Krone"
8580311,"Dättwil AG, Langacker"
8579692,"Oberrohrdorf, Friedhof"
8572555,"Fislisbach, Niederrohrdorferst"
8572557,"Niederrohrdorf, Fohrhölzli"
8572561,"Bellikon, Rehaklinik"
8572596,"Oberwil-Lieli, Englisächer"
8572597,"Oberwil-Lieli, im Moos"
8572570,"Bremgarten AG, Waage"
8572574,"Nussbaumen AG, Breite"
8572575,"Kirchdorf AG, Aesch"
8572576,"Kirchdorf AG, Dorf"
8590169,"Baden, Brunnmatt"
8590171,"Baden, Föhrenweg"
8578673,"Turgi, Sitten"
8572582,"Baden, Historisches Museum"
8572584,"Lengnau AG, Abzw. Husen"
8572586,"Niederweningen, Bahnhof"
8572587,"Lengnau AG, Brücke"
8572588,"Endingen, Schöntal"
8572589,"Döttingen, Zentrum"
8573213,"Zürich Flughafen, Werft"
8572645,"Hermetschwil, Kloster"
8572598,"Berikon, Mattenhof"
8580310,"Remetschwil, Garage"
8572600,"Zufikon, Emaus"
8572604,"Obfelden, Bickwil"
8572605,"Ottenbach, Hinterdorf"
8573195,"Obfelden, Hölibachstrasse"
8580889,"Waltenschwil, Maiächer"
8581563,"Muri AG, Luzernstrasse"
8572611,"Hägglingen, Dottikerstrasse"
8572612,"Hägglingen, Mitteldorf"
8572613,"Hägglingen, Dorfmatten"
8572616,"Dottikon, Bergstrasse"
8572617,"Dottikon, Lehmhof"
8572618,"Anglikon, Zentrum"
8580283,"Wohlen AG, Manor"
8572628,"Wohlen AG, Rösslimatt"
8572625,"Waltenschwil, altes Schulhaus"
8572627,"Wohlen AG, Friedhof"
8579278,"Wohlen AG, Brühlmattstrasse"
8580285,"Wohlen AG, Bünzstrasse"
8572622,"Wohlen AG, Rigistrasse"
8572623,"Wohlen AG, Turmstrasse"
8572624,"Waltenschwil, Hofmatten"
8580270,"Wohlen AG, Freihofweg"
8572629,"Wohlen AG, Harzer"
8572630,"Büttikon AG, Brünishalden"
8572631,"Büttikon AG, Rossweid"
8572632,"Büttikon AG, Oberdorf"
8572633,"Uezwil, im Letten"
8572634,"Uezwil, Waage"
8572636,"Benzenschwil, Bahnhof"
8572639,"Muri AG, Marktstrasse"
8572643,"Bremgarten AG, West"
8572644,"Staffeln AG, Gass"
8572646,"Unterlunkhofen, Gemeindehaus"
8573722,"Oberlunkhofen, Oberdorf"
8582462,"Bremgarten AG, Zelgli"
8572649,"Schlossrued, Längenthal"
8572655,"Chur, Tulpenweg"
8572656,"Schöftland, Dreistein"
8572657,"Schöftland, Pikardie"
8572660,"Staffelbach, Suhrenbrücke"
8572661,"Kirchleerau, Fabrik Hunziker"
8572663,"Felsberg, Bahnhof"
8572906,"Reichenau, Adler"
8572667,"Felsberg, Underchrüzli"
8572669,"Triengen, Dorf"
8572961,"Sursee, Park"
8572671,"Felsberg, Kirchenstutz"
8572672,"Felsberg, Ringelweg"
8572673,"Büron, Eichenmoos"
8572674,"Geuensee, Sternen"
8572675,"Geuensee, Ausserdorf"
8572677,"Zofingen, Mühlethalstrasse"
8572678,"Oftringen, Döbeligut"
8572679,"Oftringen, Bühnenberg-Sonnmatt"
8572680,"Küngoldingen, Post"
8582525,"Olten, Sälistrasse"
8572684,"Zofingen, Spitalgasse"
8572685,"Oftringen, Ruhbank"
8572686,"Oftringen, Wirtshüsli"
8574668,"Chur, Strassenverkehrsamt"
8572691,"Rothrist, Grüebli"
8572692,"Rothrist, Brunnhalde"
8572694,"Rothrist, Hungerzelg"
8572695,"Murgenthal, Rank"
8572696,"Murgenthal, Gemeindehaus"
8572697,"Murgenthal, Post"
8572698,"Murgenthal, Hohwart"
8572745,"Zofingen, Bahnhof"
8572700,"Zofingen, Henzmannstrasse"
8572701,"Zofingen, Falkeisenmatte"
8572702,"Zofingen, Mühlewiese"
8572703,"Strengelbach, Bifang"
8572721,"Strengelbach, Seniorenzentrum"
8572704,"Vordemwald, Weierdentsch"
8572706,"Vordemwald, Schulhaus"
8572711,"Roggliswil, Niederwil"
8572713,"St. Urban, Birchmatt"
8572712,"St. Urban, Sonnhalden"
8572714,"St. Urban, Klinik"
8572715,"St. Urban, Bahnhof"
8572752,"Ufhusen, Käserei Dorf"
8572731,"Brittnau, Liebigen"
8572775,"Grossdietwil, Sandgruebe"
8572785,"St. Urban, Tundwilerweg"
8572716,"Zofingen, Tagblatt"
8572717,"Strengelbach, Schürliweg"
8572718,"Strengelbach, Hard"
8572719,"Strengelbach, Sägetstrasse"
8572720,"Strengelbach, Hardmattenweg"
8572722,"Strengelbach, Gemeindehaus"
8572724,"Brittnau, Kleinfeld"
8572723,"Brittnau, Nelkenweg"
8572728,"Zofingen, Oberer Stadteingang"
8572730,"Reiden, Friedmattstrasse"
8572733,"Langnau bei Reiden, Oberdorf"
8572742,"Zofingen, Wässermattenweg"
8581658,"Geltwil, Dorf"
8577503,"Oftringen, Obristhof"
8580586,"Brittnau, Post"
8594490,"Rothrist, Neue Industriestr."
8595160,"Rothrist, Schwimmbad"
8572746,"Felsberg, Calanda"
8580840,"Staffeln AG, Schulhaus"
8580846,"Bremgarten AG, Kaserne"
8576498,"Zufikon, Haldenstrasse"
8572749,"Felsberg, Schöneggstrasse"
8572751,"Hüswil, Bahnhof"
8572767,"Ebersecken, Unterdorf"
8572764,"Schötz, Feld"
8572765,"Schötz, Gläng"
8572766,"Ebersecken, Badachtal"
8572808,"Schötz, Moosbrücke"
8572768,"Zell LU, Bahnhof"
8572769,"Zell LU, St. Urbanstrasse"
8572770,"Fischbach LU, Leimbütz"
8572771,"Fischbach LU, alte Post"
8572772,"Fischbach LU, Krone"
8572773,"Fischbach LU, Reiferswil"
8572774,"Grossdietwil, Post"
8572776,"Altbüron, Hiltbrunnen"
8572777,"Altbüron, Post"
8572778,"Altbüron, Halde"
8572779,"Altbüron, Feld"
8572780,"Altbüron, Gruenbach"
8572781,"St. Urban, Unterberghof"
8572784,"Felsberg, Bahnhofstrasse"
8577646,"Grossdietwil, Schönegg"
8579864,"Pfaffnau, Steinacher"
8572809,"Schötz, Neubühl"
8572810,"Altishofen, Bäckerei"
8572790,"Willisau, Schlüsselacher"
8572791,"Willisau, Zopfmatt"
8580016,"Hergiswil LU, Vordere Säge"
8572793,"Willisau, Feld"
8572794,"Willisau, Breiten"
8572795,"Willisau, Feldmatt-Kapelle"
8572797,"Hergiswil LU, Unter Schmiede"
8572798,"Hergiswil LU, Dorf"
8572799,"Hergiswil LU, Luegental"
8572800,"Hübeli, Hintersagi"
8572801,"Hübeli, Sagenmatt"
8572802,"Willisau, Widenmatt"
8572804,"Alberswil, Burgrain"
8572806,"Ettiswil, Hinterdorf"
8572811,"Altishofen, Unterdorf"
8572807,"Alberswil, Unterdorf"
8573246,"Willisau, Feldli"
8581502,"Willisau, Chrüzhof"
8581975,"Willisau, Postplatz"
8572816,"Menznau, Bahnhof"
8572820,"Menznau, Höhe"
8572818,"Menznau, Untertreien"
8572822,"Menznau, Twerenegg"
8572823,"Menzberg, Buchen"
8572824,"Menzberg, Buchensäge"
8572825,"Menzberg, Gutenegg"
8572826,"Menzberg, Hasenrank"
8572827,"Menzberg, Oberlehn/Napf"
8572829,"Malters, Bahnhof"
8572830,"Malters, Schürmatt"
8573051,"Hergiswald, Bauernhaus"
8573053,"Eigenthal, Talboden"
8577052,"Entlebuch, Drei Könige"
8577295,"Ruswil, Rüediswil"
8572844,"Wolhusen, Markt"
8572846,"Wolhusen, Neuemsern-Rossei"
8572849,Burgmatt (Fontannen)
8572850,"Doppleschwand, Spittel"
8572851,"Doppleschwand, Hohfuren"
8572852,"Doppleschwand, Brüggweid"
8572853,"Romoos, Flühboden"
8572859,"Romoos, Holzwäge"
8572854,"Romoos, Talherrenburg"
8572855,"Romoos, Stude"
8572856,"Romoos, Adlisberg"
8572857,"Romoos, Schmitteli"
8572858,"Romoos, Schwändi Zyberlibahn"
8572862,"Wiggen, Egghus"
8572865,"Schangnau, Grunachen"
8572867,"Schangnau, Leu"
8572869,"Bumbach, Schwand"
8572864,"Schangnau, Wald"
8572866,"Schangnau, Stein"
8572868,"Bumbach, Bödeli"
8579708,"Hasle LU, Hohwald"
8572871,"Schüpfheim, Landbrücke"
8572872,"Schüpfheim, Badhus"
8572873,"Schüpfheim, Wegmattensäge"
8572874,"Flühli LU, Usser-Lamm"
8572875,"Flühli LU, Matzenbach"
8572876,"Flühli LU, Torbach"
8572877,"Flühli LU, Hüttlenen"
8572878,"Flühli LU, Hochwald"
8572879,"Sörenberg, Mittlere Hirsegg"
8572881,"Sörenberg, Camping"
8572886,"Giswil, Emmenrank"
8572883,"Sörenberg, Flühhütten"
8572884,"Sörenberg, Schwändili"
8572887,"Giswil, Jwi"
8572888,"Giswil, Abzw. Brosmatt"
8572889,"Giswil, Buechenegg"
8572890,"Giswil, Bärecken"
8572891,"Giswil, Rütimatt"
8572892,"Giswil, Kirche"
8572893,"Giswil, Bahnhof"
8572898,"Kerns, Foribach"
8572905,"Stalden (Sarnen), Brünischwand"
8572915,"Melchtal, Weidli"
8580102,"Melchtal, Plätzli"
8581333,"Stans, Kantonalbank"
8572901,"Ennetmoos, Waldheim"
8572902,"Ennetmoos, Schützenhaus"
8572903,"Ennetmoos, Morgenstern"
8577147,Horw Wegscheide
8579966,"Ennetmoos, Riedmatthof"
8572904,"Sarnen, Ei"
8572907,"Kägiswil, Schlieren"
8572908,"Alpnach Dorf, Kantonalbank"
8572910,"Sarnen, Kirchhofen"
8579959,"Stalden (Sarnen), Sportplatz"
8572911,"Kerns, Bodacher"
8572912,"St. Niklausen OW, Alpenblick"
8572913,"St. Niklausen OW, Eistlibach"
8572914,"Melchtal, gedeckte Brücke"
8572917,"Grossteil, Schulhaus"
8572918,"Grossteil, Unterni"
8572919,"Kleinteil, Post"
8572923,"Stans, Länderpark"
8572926,"Stansstad, Seehof"
8572925,"Stans, Galgenried"
8572929,"Stansstad, Werkhof"
8572930,"Stansstad, Sommerweid"
8579842,"Obbürgen, Unter-Misli"
8572964,"Schenkon, Dorf"
8581347,"Moosleerau, Unterdorf"
8572976,"Gunzwil, Linden"
8580010,"Sempach Stadt, Seemätteli"
8581079,"Menziken, Spital"
8572966,"Schenkon, Haldenweid"
8572967,"Schenkon, Tannberg"
8572974,"Gunzwil, Kagiswil"
8572969,"Gunzwil, Chommle"
8572970,"Gunzwil, Holdern"
8572975,"Gunzwil, Dorf"
8572981,"St. Erhard, Dorf"
8572983,"Knutwil, Hofacker"
8572991,"Uffikon, Kantonsstrasse"
8573002,Etzelwil
8572988,"Buchs LU, Eintracht"
8572990,"Buchs LU, Wendeplatz"
8581445,"Sursee, Kotten"
8582754,"St. Erhard, Heidenacher"
8582565,"Sursee, Chommlibach"
8582759,"Triengen, Grossfeld"
8581086,"Schenkon, Zellburg"
8581469,"Sursee, Frieslirain"
8582547,"Rickenbach LU, Rüchlig"
8582760,"Triengen, Forum"
8582762,"Reinach AG, Saalbau"
8573000,"Schlierbach, Oberdorf"
8573001,"Schlierbach, Dorf"
8573003,"Eich, Seematt"
8573005,"Sempach Stadt, Vogelwarte"
8573081,"Rotkreuz, Bahnhof Süd"
8582112,"Rain, Sandblatten"
8582118,"Rothenburg, Bahnhof"
8583054,"Sursee, Rothüsli"
8583509,"Eich, Eichhof"
8583513,"Sempach Station, Mettenwilstr."
8583550,"Gunzwil, Bäch"
8573016,"Bonaduz, Alte Post"
8573017,"Bonaduz, Crusch"
8589744,Kriens Unter-Dattenberg
8573024,"Luzern, Kasernenplatz"
8589750,Littau Dorf
8589770,Luzern Bramberg
8589671,Emmenbrücke Krauerstrasse
8589736,Kriens Schachenstrasse
8589765,Littau Schützenhaus
8573028,Emmenbrücke Bahnhof
8573032,"Emmenbrücke, Riffig"
8573037,"Neuenkirch, Weierhüsli"
8573041,"Neuenkirch, Feldmatt"
8577234,Emmenbrücke Sonnenplatz
8577235,"Emmenbrücke, Sprengi"
8573035,"Emmenbrücke, Holzhof"
8573036,"Emmenbrücke, Geisselermoos"
8573039,"Neuenkirch, Kirche"
8573040,"Neuenkirch, Klösterli"
8574533,"Mutten, Oberdorf"
8574596,"Tartar, Valeina"
8574676,"Domat/Ems, Ems GR, Chemie"
8574906,"Thusis, Schützenweg"
8579936,"Bellinzona, Stazione"
8577148,Horw Spitz
8577172,Perlen Fabrik
8577174,Ebikon Fildern
8577181,Root Schlosshof
8580573,"Kriens, Busschleife"
8588417,Horw Hofrüti
8589737,Kriens Schappe-Center
8589766,Luzern Allmend/Messe
8589767,Kriens Südpol
8589775,Luzern Bundesplatz
8589780,Luzern Eisfeldstrasse
8589781,Luzern Europe
8589786,Luzern Gartenheim
8589787,Luzern Geissenstein
8589790,Luzern Giseli
8589794,Luzern Gütschwald
8589795,Luzern Hirtenhof
8589796,Luzern Hirzenhof
8589798,Luzern Hubelmatt
8589800,Luzern Kanonenstrasse
8573044,"Kriens, Feldmühle"
8573045,"Obernau, Stampfeli"
8573047,"Obernau, Feldmatt"
8573048,"Obernau, Oberrodel"
8573049,"Obernau, Schiessstand Stalden"
8573050,"Hergiswald, Kirche"
8573054,Luzern Schwanenplatz
8577143,"Gisikon-Root, Bahnhof"
8573056,Luzern Gärtnerstrasse
8573058,Luzern Unterlöchli
8573059,Ebikon Schweizerheim
8573063,Adligenswil Widspüel
8577156,Ebikon Schmiedhof
8577157,Ebikon Löwen
8573060,Ebikon Schlössli
8573061,Ebikon Bühl
8573062,Adligenswil Stuben
8577161,Ebikon Bahnhof
8573068,"Udligenswil, Götzentalstrasse"
8573069,"Udligenswil, Neuheim"
8573070,"Udligenswil, alte Post"
8577176,Dierikon-Migros
8577393,Altdorf Ruberst/Neuland
8573093,"Seedorf UR, Seehof"
8573094,"Seedorf UR, Bolzbach"
8573098,"Isenthal, Chäppeli"
8573099,"Isenthal, Heissrüti"
8573100,"Isenthal, Schwybogenbrücke"
8577394,Attinghausen Post
8577395,Bürglen Seminar
8581321,"Isenthal, Luss"
8573101,"Isenthal, Weid-Furggelen"
8573102,"Isenthal, Schwanden"
8573103,"Isenthal, Schluchen"
8573104,"Isenthal, Chliwäldli"
8573105,"Isenthal, Stettli"
8573140,"Andermatt, Bahnhof"
8577380,Schattdorf Rynächt
8577391,Amsteg Grund / Seilbahn
8573116,Altdorf Kollegium
8577370,Flüelen Altersheim
8573124,"Unterschächen, Stutz"
8573125,"Unterschächen, Ribi"
8573126,"Unterschächen, Frittertal"
8577374,Altdorf Ringli
8577376,Altdorf Gemeindehaus
8577379,Schattdorf Adlergarten
8573117,Bürglen Hartolfingen
8573119,"Spiringen, Grindli"
8573120,"Spiringen, Locherbach"
8573121,"Spiringen, Holzboden"
8573122,"Spiringen, Kipfen-Tristel"
8573123,"Spiringen, Glätti"
8579872,"Linthal, Bebié"
8573128,"Urnerboden, Vorfrutt"
8577526,"Schwanden GL, Bahnhof"
8573141,"Hospental, Dorf"
8573146,"Hospental, Zumdorf"
8573158,"Langnau am Albis, Hinteralbis"
8573161,"Langnau-Gattikon, Bahnhof"
8573162,"Gattikon, Gattikerhof"
8573163,"Gattikon, Gattikerhöhe"
8573164,"Thalwil, Feldstrasse"
8573165,"Thalwil, Schützenhaus"
8590779,"Rüschlikon, Moosstrasse"
8590812,"Thalwil, Alterszentrum"
8590814,"Thalwil, Aubrigstrasse"
8590815,"Thalwil, Böni"
8590817,"Thalwil, Gewerbestrasse"
8590822,"Thalwil, Pilgerweg"
8590823,"Thalwil, Platte"
8573169,"Hausen am Albis, Grindlen"
8573170,"Rifferswil, Seleger Moor"
8573194,"Ottenbach, Rickenbach"
8580300,"Mettmenstetten, Rossauerstr."
8573179,"Maschwanden, Sagi"
8573181,"Mettmenstetten, Bahnhof"
8573184,"Kappel a.A., Allenwinden"
8573185,"Uerzlikon, Kappelerstrasse"
8573186,"Uerzlikon, Weid"
8573187,"Baar, Bachtalerhöhe"
8573188,"Blickensdorf, H. Waldmann-Str"
8573189,"Baar, Waldmannhalle"
8573193,"Zwillikon, Fehrenbach"
8582104,"Zwillikon, Lochhof"
8582054,"Muri AG, Grindelstrasse"
8583069,"Ottenbach, Rigiblick"
8573697,"Hettlingen, Föhrenstrasse"
8573701,"Henggart, Bahnhof"
8573197,"Kleinandelfingen, Dorf"
8573200,"Ossingen, Usserdorf"
8573201,"Oberneunforn, Dorf"
8573328,"Stammheim, Frohsinn"
8573209,"Winkel, Oberdorf"
8573242,"Rümlang, Rümelbach"
8573232,"Kloten, Freienberg"
8576159,"Bassersdorf, Schmitte"
8576160,"Bassersdorf, Löwen"
8579843,"Kloten, Sporthalle Ruebisbach"
8579969,"Kloten, Chanzler"
8583769,"Niederglatt ZH, Seeblerstrasse"
8587655,"Wallisellen, Bahnhof"
8580301,"Zürich Flughafen, OPC"
8573220,"Rorbas, Hirschen"
8573226,"Embrach, Zürcherstrasse"
8573230,"Lufingen, Augwil"
8573214,"Kloten, Balsberg Hardacher"
8573234,"Kloten, Hohrainli"
8576152,"Kloten, Kirchgasse"
8573216,"Teufen ZH, Schulhaus"
8573217,"Teufen ZH, Schloss"
8573219,"Rorbas, Dorfplatz"
8573691,"Winterthur, Spital"
8573223,"Embrach-Rorbas, Bahnhof"
8573228,"Lufingen, Unterdorf"
8573229,"Lufingen, Hintermarchlen"
8583052,"Embrach, Im Feld"
8583775,"Winkel, Wisental"
8587420,"Kloten, Bahnhof"
8587799,"Kloten Balsberg, Bahnhof"
8588319,"Brüttisellen, Zentrum"
8573233,"Kloten, Kaserne Ost"
8573238,"Oberglatt ZH, Rietli"
8573259,"Bülach, Niederflachs"
8580617,"Bülach, Kaffeestrasse"
8573240,"Rümlang, Riedmatt"
8573241,"Rümlang, Bahnhof"
8590765,"Rümlang, Letten"
8594236,"Rümlang, Hörnlistrasse"
8595709,"Rümlang, Heuelstrasse"
8580536,"Opfikon, Schulstrasse"
8587654,"Glattbrugg, Glatthof"
8588510,"Ettiswil, Surseestrasse"
8573251,"Stadel b. N., Neuwis-Huus"
8573265,"Dielsdorf, Erlen"
8573260,"Höri, Fuhrstrasse"
8573254,"Bülach, Hirslen"
8573255,"Bülach, Hinterbirch"
8573263,"Niederglatt ZH, Zentrum"
8573276,"Dielsdorf, Wehntalerstrasse"
8580583,"Bülach, Gewerbehaus"
8580620,"Bachenbülach, Bramenstrasse"
8573272,"Steinmaur, Heitlig"
8573261,"Niederglatt ZH, Nöschikon"
8573262,"Niederglatt ZH,Altes Schulhaus"
8582720,"Niederglatt ZH, Sonnenbergstr."
8583712,"Weiach, Oberdorfstrasse"
8573264,"Niederhasli, Dorf"
8573267,"Stadel b. N., Stig"
8573268,"Bachs, Alt-Bachs"
8573269,"Bachs, Milchhütte"
8573270,"Bachs, Neu-Bachs"
8573271,"Bachs, Weiherbach"
8573273,"Steinmaur, Obersteinmaur"
8573274,"Steinmaur, Gemeindehaus"
8573275,"Steinmaur, Bahnhof"
8573277,"Dielsdorf, Bahnhof"
8576250,"Watt, Schulhaus"
8573279,"Bauma, Hörnen"
8573280,"Bauma, Schindlet"
8573281,"Bauma, Musterplatz"
8573282,"Sternenberg, Höchstock"
8573283,"Sternenberg, Rossweid"
8573284,"Frauenfeld, Scheidweg"
8573285,"Felben, Unterdorf"
8573286,"Weinfelden, Bahnhof"
8573355,"Ermatingen, Bahnhof"
8573616,"Wil SG, Schwanen"
8573287,"Weinfelden, Aeuli"
8573403,"Kreuzlingen, Löwenstrasse"
8573322,"Frauenfeld, Sportplatz"
8573301,"Frauenfeld, Thurgipark"
8573302,"Frauenfeld, Wellauer"
8573303,"Frauenfeld, Schlosspark"
8573319,"Uesslingen, Thurbrücke"
8573323,"Warth, Breite"
8573326,"Hüttwilen, Neumühle"
8573327,"Stein am Rhein, Bahnhof"
8573334,"Diessenhofen, Bahnhof"
8573341,"Steckborn, Bahnhof"
8573345,"Müllheim Dorf, Kirche"
8573363,"Aadorf, Bahnhof"
8573366,"Thundorf, Ildbach"
8573310,"Rickenbach Sulz, Mottlistrasse"
8573311,"Rickenbach-Attikon, Bahnhof"
8576302,"Altikon, Brückenwaage"
8573312,"Frauenfeld, Jugendmusikschule"
8573313,"Frauenfeld, Neuhofstrasse"
8573314,"Frauenfeld, Sonnmatt"
8573315,"Frauenfeld, Hilzinger"
8573316,"Frauenfeld, Graströchni"
8573317,"Erzenholz, Schulhaus"
8573318,"Erzenholz, Dorfbrunnen"
8573321,"Frauenfeld, Thurstrasse"
8573324,"Warth, Oberdorf"
8578397,"Stein am Rhein, Rathaus"
8573330,"Unterstammheim, Adler"
8573331,"Unterstammheim, Neubr.-Ulmerh."
8573332,"Schlattingen, Hauptstrasse"
8573333,"Basadingen, Grüt"
8580247,"Nussbaumen TG, Tobelbrunnen"
8573337,"Hörhausen, alte Post"
8573340,"Steckborn, Schulhaus Hub"
8573342,"Wellhausen, Weinfelderstrasse"
8573343,"Felben-Wellhausen, Schulhaus"
8573344,"Pfyn, Grütli"
8573346,"Müllheim-Wigoltingen, Bahnhof"
8573349,"Illhart, Oberdorf"
8573350,"Raperswilen, Im Wiel"
8573352,"Fruthwilen, Oberfruthwilen"
8573356,"Müllheim, Alterssiedlung"
8573357,"Müllheim, Ober Hungerbüel"
8573358,"Oberhörstetten, Abzw."
8573360,"Frauenfeld, Reutenenstrasse"
8573361,"Häuslenen, Moos"
8579758,"Steckborn, im Rank"
8581758,"Steckborn, Feldbach"
8581971,"Lipperswil, Kellhof"
8581972,"Dettighofen, Linde"
8573376,"Kreuzlingen, Bahnhof"
8573379,"Tägerwilen, Hertler"
8573377,"Kreuzlingen, MOWAG"
8573378,"Tägerwilen, Kirche"
8573401,"Kreuzlingen, Rebstockplatz"
8573384,"Engwang, Dorf"
8573385,"Märstetten, Obstgarten"
8573386,"Märstetten, Bahnhof"
8573688,Berg am Irchel
8573702,"Volken, Post"
8573705,"Flaach, Ziegelhütte"
8573707,"Rüdlingen, Sandgruben"
8573402,"Kreuzlingen, Kolosseumplatz"
8573404,"Kreuzlingen, Bärenplatz"
8573405,"Kreuzlingen, Seminar"
8581620,"Opfershofen TG, Dorf"
8573406,"Kreuzlingen, Blaues-Haus-Platz"
8573408,"Kreuzlingen, Kurzrickenbach"
8573407,"Kreuzlingen, Breite"
8573409,"Kreuzlingen, Zihlstrasse"
8573411,"Bottighofen, Turnhalle"
8573413,"Münsterlingen, Spitaleingang"
8573427,"Landschlacht, Vorderdorf"
8573415,"Scherzingen, Bäckerstübli"
8573430,"Altnau, Zentrum"
8573417,Schönenbaumgarten
8573418,"Zuben, Kreuzstrasse"
8573419,"Herrenhof, Dorf"
8581717,"Kreuzlingen, Seepark"
8581718,"Scherzingen, Kirche"
8573422,"Mattwil, Ochsen"
8573426,"Landschlacht, Schulstrasse"
8573428,"Altnau, Längiacker"
8573429,"Altnau, Unterhof"
8573431,"Altnau, Kirche"
8581675,"Altnau, Schmitteweg"
8581678,"Güttingen, Zentrum"
8573432,"Altnau, Rössli"
8573433,"Rheinau, Hallenbad"
8573435,"Rudolfingen, Dorf"
8573436,"Trüllikon, Kindergarten"
8573458,Schützenhaus
8573445,"Feuerthalen, Kirchstrasse"
8573447,"Uhwiesen, Rebhof"
8573449,"Feuerthalen, Stumpenboden"
8573450,"Feuerthalen, Lindenbuck"
8573455,"Dachsen, Bahnhof"
8573737,Lindli
8573747,Dörflingen Kirche
8573755,Buch Brücke
8573453,"Uhwiesen, Unterdorf"
8573454,"Dachsen, Lindenstrasse"
8581073,"Schaffhausen, Bachstrasse"
8573456,Promenade
8573457,Steigbrunnen
8573464,Hemmental Dorfplatz
8573461,Plattenhalde
8573463,Hemmental Hochrahn
8573466,Gemsstübli
8579930,Weinberg
8573473,Merishausen im Kerr
8573474,Merishausen Gemeindehaus
8573476,Merishausen Schlauch
8573482,Stetten Braati
8573487,Opfertshofen Reiatstube
8573495,Hofen Reiatschulhaus
8573483,Stetten Staaringelacker
8573493,Thayngen Weierli
8573494,Thayngen Hüttenleben
8573488,"Schlatt TG, Gemeindehaus"
8573490,"Schlatt TG, Held"
8573491,"Schlatt TG, Bahnhof"
8573492,Thayngen Bahnhof
8594364,Thayngen Fallenwiese
8595427,Otteregass
8579931,Stetten Rietwis
8591863,Stetten Sonne
8573510,"Fehraltorf, Zelgli"
8573519,"Turbenthal, Bahnhof"
8573548,"Bauma, Widen"
8573501,"Pfäffikon ZH, Im Spitz"
8576095,"Uster, Stadtpark"
8587858,"Volketswil, Giessen"
8587859,"Uster, Loren"
8582659,"Pfäffikon ZH, Matten"
8583225,"Wermatswil, Stapferstrasse"
8583767,"Fehraltorf, Am Wildbach"
8587860,"Uster, Strick"
8588050,"Uster, Bordacker"
8588051,"Uster, Dammstrasse"
8588056,"Uster, Talweg"
8588057,"Uster, Himmelriich"
8573507,"Fehraltorf, Bahnhof"
8581564,"Fehraltorf, Undermüli"
8573508,"Fehraltorf, Halden"
8573509,"Fehraltorf, Sennerei"
8573511,"Russikon, Morgenthal"
8573529,"Russikon, Tüfi"
8573513,"Madetswil, Bläsimühle"
8573514,Ehrikon
8573515,"Wildberg, Alte Post"
8573517,"Turbenthal, Fridtal"
8573518,"Turbenthal, Hutzikon"
8573550,"Pfäffikon ZH, Hörnlistrasse"
8573520,"Turbenthal, Schloss"
8573521,"Turbenthal, Kehlhof"
8573522,"Turbenthal, Oberhofen"
8573523,"Turbenthal, Neubrunn"
8573524,"Turbenthal, Seelmatten"
8573525,"Turbenthal,Strandbad Bichelsee"
8573528,"Pfäffikon ZH, Sulzberg"
8573530,"Russikon, Kirche"
8573531,"Russikon, Platte"
8573532,"Rumlikon, Stuketen"
8573538,"Kollbrunn, Bahnhof"
8575935,"Weisslingen, Lendikon"
8573535,"Weisslingen, Widum"
8573536,"Weisslingen, Mühle"
8573537,"Kollbrunn, Weissenthal"
8573540,"Pfäffikon ZH, Grundstrasse"
