source,target,weight
8570485,8570486,510.0
8570485,8580468,480.0
8570486,8570486,1200.0
8570486,8570487,300.0
8570486,8570493,1050.0
8570486,8580468,960.0
8570487,8570487,1200.0
8570487,8570488,120.0
8570488,8570488,1200.0
8570488,8570489,150.0
8570489,8570489,1200.0
8570489,8570490,60.0
8570490,8570490,1200.0
8570490,8570491,60.0
8570490,8570492,660.0
8570491,8570491,1200.0
8570491,8570492,360.0
8570491,8577793,1200.0
8570492,8570492,1200.0
8570492,8570493,2190.0
8570492,8577784,1980.0
8570492,8577785,1200.0
8570492,8577790,180.0
8570492,8577793,690.0
8570492,8577794,2880.0
8570492,8588347,1200.0
8570492,8595090,210.0
8570493,8570493,1200.0
8570493,8570494,750.0
8570493,8570495,820.0
8570493,8577706,300.0
8570493,8591686,1200.0
8570494,8570494,1200.0
8570494,8570495,1200.0
8570494,8575838,60.0
8570494,8591686,1200.0
8570495,8570495,1200.0
8570495,8577706,60.0
8570495,8591686,1200.0
8570497,8570497,1200.0
8570497,8570498,630.0
8570498,8570498,1200.0
8570498,8577684,540.0
8570499,8570499,1200.0
8570499,8570500,180.0
8570500,8570500,1200.0
8570500,8570501,660.0
8570501,8570501,1200.0
8570501,8570502,645.0
8570502,8570502,1200.0
8570502,8570503,630.0
8570503,8570503,1200.0
8570503,8570504,180.0
8570504,8570504,1200.0
8570504,8577710,1200.0
8570504,8580714,660.0
8570504,8581898,630.0
8570505,8570505,1200.0
8570505,8573794,1530.0
8570505,8573795,1200.0
8570506,8570506,1200.0
8570506,8570534,180.0
8570506,8581363,1200.0
8570506,8581472,1200.0
8570507,8570507,1200.0
8570507,8570508,645.0
8570507,8570509,1200.0
8570508,8570508,1200.0
8570508,8570509,630.0
8570509,8570509,1200.0
8570509,8570510,240.0
8570510,8570510,1200.0
8570510,8577754,930.0
8570510,8582578,600.0
8570511,8570511,1200.0
8570511,8570514,1410.0
8570511,8570519,900.0
8570511,8570521,360.0
8570511,8570531,600.0
8570512,8570512,1200.0
8570512,8571310,960.0
8570512,8581645,1200.0
8570514,8570514,1200.0
8570514,8570515,390.0
8570514,8570519,840.0
8570514,8570521,570.0
8570514,8577641,1920.0
8570514,8577820,1770.0
8570514,8577824,480.0
8570514,8577825,1200.0
8570514,8579799,690.0
8570514,8580758,480.0
8570514,8583514,960.0
8570514,8583515,420.0
8570514,8583517,1200.0
8570514,8583518,1200.0
8570514,8583519,1200.0
8570514,8583894,1200.0
8570514,8583895,1200.0
8570515,8570515,1200.0
8570515,8570517,300.0
8570517,8570517,1200.0
8570517,8570526,300.0
8570519,8570519,1200.0
8570519,8570521,210.0
8570519,8570525,1200.0
8570521,8570521,1200.0
8570521,8570522,120.0
8570521,8570524,1200.0
8570521,8579745,1200.0
8570521,8580758,1200.0
8570522,8570522,1200.0
8570522,8570523,660.0
8570522,8570524,360.0
8570522,8580758,270.0
8570523,8570523,1200.0
8570523,8570528,180.0
8570523,8583725,1200.0
8570524,8570524,1200.0
8570524,8570525,120.0
8570524,8579745,1200.0
8570525,8570525,1200.0
8570525,8579745,240.0
8570526,8570526,1200.0
8570526,8570527,180.0
8570527,8570527,1200.0
8570527,8570530,210.0
8570528,8570528,1200.0
8570528,8570529,660.0
8570528,8583709,1200.0
8570529,8570529,1200.0
8570529,8570530,675.0
8570529,8579746,1200.0
8570529,8583829,1200.0
8570530,8570530,1200.0
8570530,8571521,1080.0
8570530,8579746,120.0
8570530,8583829,1200.0
8570531,8570531,1200.0
8570531,8570533,180.0
8570531,8570549,930.0
8570532,8570532,1200.0
8570532,8571581,1110.0
8570532,8571596,90.0
8570532,8571597,1200.0
8570532,8571598,1200.0
8570533,8570533,1200.0
8570533,8570549,780.0
8570533,8596072,300.0
8570534,8570534,1200.0
8570534,8571581,990.0
8570534,8581473,1200.0
8570534,8581474,1200.0
8570535,8570535,1200.0
8570535,8570536,90.0
8570535,8570551,90.0
8570535,8582486,1200.0
8570536,8570536,1200.0
8570536,8570537,630.0
8570537,8570537,1200.0
8570537,8570538,660.0
8570538,8570538,1200.0
8570538,8577891,1170.0
8570544,8570544,1200.0
8570544,8570545,630.0
8570544,8570546,1200.0
8570545,8570545,1200.0
8570545,8570546,1200.0
8570545,8571453,450.0
8570546,8570546,1200.0
8570546,8571453,420.0
8570546,8577891,1350.0
8570549,8570549,1200.0
8570549,8570550,630.0
8570550,8570550,1200.0
8570550,8571245,2160.0
8570550,8576646,1860.0
8570550,8587808,1200.0
8570550,8595461,210.0
8570551,8570551,1200.0
8570551,8570552,120.0
8570552,8570552,1200.0
8570552,8570553,60.0
8570553,8570553,1200.0
8570553,8570554,210.0
8570553,8581035,1200.0
8570554,8570554,1200.0
8570554,8570555,675.0
8570554,8583735,1200.0
8570555,8570555,1200.0
8570555,8571453,1020.0
8570555,8581035,330.0
8570555,8583735,1200.0
8570555,8588079,840.0
8570556,8570556,1200.0
8570556,8570557,645.0
8570556,8583454,1200.0
8570556,8588081,1200.0
8570556,8588082,1200.0
8570557,8570557,1200.0
8570557,8570558,510.0
8570557,8581307,270.0
8570557,8583454,90.0
8570557,8584785,1200.0
8570557,8588082,1200.0
8570557,8588083,1200.0
8570558,8570558,1200.0
8570558,8581307,705.0
8570559,8570559,1200.0
8570559,8570560,300.0
8570559,8579251,1770.0
8570559,8582781,360.0
8570559,8595731,1200.0
8570560,8570560,1200.0
8570560,8570561,645.0
8570561,8570561,1200.0
8570561,8570562,180.0
8570562,8570562,1200.0
8570562,8570563,150.0
8570563,8570563,1200.0
8570563,8570564,690.0
8570563,8570565,1200.0
8570564,8570564,1200.0
8570564,8570565,690.0
8570565,8570565,1200.0
8570565,8570566,90.0
8570566,8570566,1200.0
8570566,8570567,645.0
8570566,8570568,1200.0
8570567,8570567,1200.0
8570567,8570568,720.0
8570568,8570568,1200.0
8570568,8570569,120.0
8570569,8570569,1200.0
8570569,8582199,510.0
8570581,8570581,1200.0
8570581,8570582,180.0
8570581,8579185,1200.0
8570582,8570582,1200.0
8570582,8570583,660.0
8570582,8570584,660.0
8570582,8570585,1200.0
8570583,8570583,1200.0
8570583,8570584,630.0
8570583,8570585,1200.0
8570584,8570584,1200.0
8570584,8570585,630.0
8570585,8570585,1200.0
8570585,8570588,480.0
8570585,8570600,990.0
8570588,8570588,1200.0
8570588,8570589,120.0
8570588,8580445,1200.0
8570589,8570589,1200.0
8570589,8570590,645.0
8570590,8570590,1200.0
8570590,8570593,420.0
8570590,8579185,990.0
8570590,8582056,1200.0
8570593,8570593,1200.0
8570593,8570595,675.0
8570593,8579180,1200.0
8570593,8579954,1200.0
8570593,8581298,1200.0
8570593,8582056,1200.0
8570595,8570595,1200.0
8570595,8570596,630.0
8570595,8570637,2850.0
8570595,8579033,1470.0
8570595,8579954,1200.0
8570596,8570596,1200.0
8570596,8570598,360.0
8570596,8570599,1200.0
8570598,8570598,1200.0
8570598,8570599,675.0
8570598,8580656,1200.0
8570599,8570599,1200.0
8570599,8579180,900.0
8570600,8570600,1200.0
8570600,8570601,675.0
8570600,8570607,360.0
8570600,8570616,480.0
8570601,8570601,1200.0
8570601,8579185,1140.0
8570607,8570607,1200.0
8570607,8570608,645.0
8570607,8579114,1620.0
8570607,8579132,1200.0
8570608,8570608,1200.0
8570608,8570609,675.0
8570608,8579132,1200.0
8570609,8570609,1200.0
8570609,8570610,675.0
8570610,8570610,1200.0
8570610,8570611,630.0
8570611,8570611,1200.0
8570611,8570612,630.0
8570612,8570612,1200.0
8570612,8570613,660.0
8570613,8570613,1200.0
8570613,8570615,270.0
8570615,8570615,1200.0
8570616,8570616,1200.0
8570616,8570617,300.0
8570617,8570617,1200.0
8570617,8580652,1920.0
8570617,8581050,390.0
8570618,8570618,1200.0
8570618,8570619,720.0
8570619,8570619,1200.0
8570619,8570620,1800.0
8570620,8570620,1200.0
8570620,8570621,150.0
8570620,8573653,1200.0
8570621,8570621,1200.0
8570621,8570622,150.0
8570622,8570622,1200.0
8570622,8570623,120.0
8570623,8570623,1200.0
8570623,8570624,660.0
8570624,8570624,1200.0
8570624,8570626,1050.0
8570624,8573653,570.0
8570626,8570626,1200.0
8570626,8570627,120.0
8570627,8570627,1200.0
8570627,8570628,630.0
8570628,8570628,1200.0
8570628,8570629,660.0
8570629,8570629,1200.0
8570629,8570630,180.0
8570630,8570630,1200.0
8570630,8570631,660.0
8570631,8570631,1200.0
8570631,8573653,2220.0
8570637,8570637,1200.0
8570637,8570638,210.0
8570637,8570639,690.0
8570637,8579033,1380.0
8570637,8580669,1200.0
8570638,8570638,1200.0
8570638,8570639,1200.0
8570638,8570646,360.0
8570638,8575219,660.0
8570638,8579033,1200.0
8570638,8579061,840.0
8570639,8570639,1200.0
8570639,8570640,150.0
8570639,8580669,1200.0
8570640,8570640,1200.0
8570640,8570641,645.0
8570641,8570641,1200.0
8570641,8570642,630.0
8570642,8570642,1200.0
8570642,8570643,150.0
8570642,8580900,1200.0
8570643,8570643,1200.0
8570643,8570644,660.0
8570643,8570645,1200.0
8570643,8570646,1200.0
8570643,8580900,1200.0
8570644,8570644,1200.0
8570644,8570645,720.0
8570644,8570646,1200.0
8570644,8580900,1200.0
8570645,8570645,1200.0
8570645,8580669,720.0
8570645,8580900,1200.0
8570646,8570646,1200.0
8570646,8570647,690.0
8570647,8570647,1200.0
8570647,8570648,240.0
8570648,8570648,1200.0
8570648,8570649,390.0
8570649,8570649,1200.0
8570649,8575219,1050.0
8570650,8570650,1200.0
8570650,8570651,210.0
8570650,8570664,860.0
8570650,8570666,300.0
8570650,8579685,1200.0
8570650,8580765,1200.0
8570650,8581558,1200.0
8570651,8570651,1200.0
8570651,8570652,150.0
8570651,8580534,1200.0
8570652,8570652,1200.0
8570652,8570653,120.0
8570652,8580534,1200.0
8570653,8570653,1200.0
8570653,8570654,630.0
8570653,8570655,1200.0
8570653,8570656,1200.0
8570653,8570658,1200.0
8570653,8582388,1200.0
8570654,8570654,1200.0
8570654,8570655,630.0
8570654,8570656,1200.0
8570654,8570658,1200.0
8570654,8582388,1200.0
8570655,8570655,1200.0
8570655,8570656,645.0
8570655,8570658,1200.0
8570655,8582388,1200.0
8570656,8570656,1200.0
8570656,8570658,690.0
8570656,8582388,1200.0
8570658,8570658,1200.0
8570658,8570659,120.0
8570658,8570661,1200.0
8570658,8582388,1200.0
8570659,8570659,1200.0
8570659,8570660,630.0
8570659,8570661,1200.0
8570659,8570662,1200.0
8570659,8570663,1200.0
8570659,8583246,1200.0
8570660,8570660,1200.0
8570660,8570661,660.0
8570660,8570662,1200.0
8570660,8570663,1200.0
8570660,8583246,1200.0
8570661,8570661,1200.0
8570661,8570662,720.0
8570661,8570663,1200.0
8570661,8583246,1200.0
8570662,8570662,1200.0
8570662,8570663,660.0
8570662,8583246,1200.0
8570663,8570663,1200.0
8570663,8580534,1020.0
8570663,8583246,1200.0
8570664,8570664,1200.0
8570664,8570666,120.0
8570664,8579685,1200.0
8570664,8580765,1200.0
8570664,8581558,1200.0
8570666,8570666,1200.0
8570666,8570667,630.0
8570667,8570667,1200.0
8570667,8570668,120.0
8570667,8570669,240.0
8570667,8580651,1200.0
8570668,8570668,1200.0
8570668,8570669,660.0
8570668,8580651,1200.0
8570669,8570669,1200.0
8570669,8579685,900.0
8570669,8580651,690.0
8570669,8581558,480.0
8570695,8570695,1200.0
8570695,8570696,120.0
8570695,8570835,820.0
8570695,8579389,1200.0
8570695,8583260,1200.0
8570695,8583261,1200.0
8570695,8583266,1200.0
8570695,8583267,1200.0
8570695,8583268,1200.0
8570695,8583277,1200.0
8570695,8583278,1200.0
8570695,8583279,1200.0
8570695,8583373,1200.0
8570695,8583419,1200.0
8570696,8570696,1200.0
8570696,8570697,120.0
8570696,8581400,1200.0
8570696,8582505,1200.0
8570696,8583259,1200.0
8570696,8583264,1200.0
8570696,8583268,1200.0
8570696,8583269,1200.0
8570696,8583274,1200.0
8570696,8583279,1200.0
8570697,8570697,1200.0
8570697,8570698,645.0
8570697,8570700,420.0
8570697,8583271,1200.0
8570697,8583370,1200.0
8570698,8570698,1200.0
8570698,8570699,120.0
8570699,8570699,1200.0
8570699,8570700,180.0
8570699,8581192,1200.0
8570699,8586339,1200.0
8570700,8570700,1200.0
8570700,8570701,150.0
8570700,8580890,1200.0
8570700,8581192,1200.0
8570701,8570701,1200.0
8570701,8570702,645.0
8570701,8580890,1200.0
8570702,8570702,1200.0
8570702,8570703,645.0
8570702,8571007,2790.0
8570702,8580890,120.0
8570703,8570703,1200.0
8570703,8570704,630.0
8570704,8570704,1200.0
8570704,8570997,3060.0
8570704,8571013,660.0
8570704,8571014,1440.0
8570704,8573907,150.0
8570706,8570706,1200.0
8570706,8572600,1140.0
8570706,8572603,660.0
8570721,8570721,1200.0
8570721,8570722,210.0
8570721,8582265,1200.0
8570722,8570722,1200.0
8570722,8570723,645.0
8570722,8580664,1200.0
8570723,8570723,1200.0
8570723,8580664,675.0
8570732,8570732,1200.0
8570732,8570733,820.0
8570732,8570734,180.0
8570732,8570770,660.0
8570732,8570789,1350.0
8570732,8570827,660.0
8570732,8579508,1200.0
8570732,8580814,840.0
8570732,8580818,880.0
8570732,8582711,1200.0
8570732,8582944,1200.0
8570732,8582969,1200.0
8570732,8583260,1200.0
8570732,8583270,1200.0
8570732,8583272,1200.0
8570732,8583277,1200.0
8570732,8583280,1200.0
8570732,8583283,1200.0
8570732,8583376,1200.0
8570732,8588814,1200.0
8570733,8570733,1200.0
8570733,8570734,120.0
8570733,8570737,1200.0
8570733,8570738,1200.0
8570733,8579389,1200.0
8570733,8580814,1200.0
8570733,8580818,1200.0
8570733,8582944,1200.0
8570733,8582969,1200.0
8570733,8583260,1200.0
8570733,8583261,1200.0
8570733,8583266,1200.0
8570733,8583272,1200.0
8570733,8583277,1200.0
8570733,8583278,1200.0
8570733,8583280,1200.0
8570733,8583419,1200.0
8570734,8570734,1200.0
8570734,8570735,630.0
8570734,8570736,1200.0
8570734,8570737,1200.0
8570734,8583261,1200.0
8570734,8583266,1200.0
8570734,8583268,1200.0
8570735,8570735,1200.0
8570735,8570736,630.0
8570735,8570737,1200.0
8570735,8583266,1200.0
8570736,8570736,1200.0
8570736,8570737,630.0
8570736,8570738,1200.0
8570737,8570737,1200.0
8570737,8570738,630.0
8570737,8570739,1200.0
8570737,8570744,1200.0
8570737,8583266,1200.0
8570738,8570738,1200.0
8570738,8570739,645.0
8570738,8570742,420.0
8570738,8570744,1200.0
8570738,8586490,1200.0
8570739,8570739,1200.0
8570739,8570740,210.0
8570739,8570744,1200.0
8570739,8570770,420.0
8570739,8586490,1200.0
8570740,8570740,1200.0
8570740,8570741,630.0
8570740,8586490,1200.0
8570741,8570741,1200.0
8570741,8570742,630.0
8570741,8579876,1200.0
8570741,8586483,1200.0
8570742,8570742,1200.0
8570742,8570770,780.0
8570742,8570776,390.0
8570742,8579876,1200.0
8570742,8586483,1200.0
8570744,8570744,1200.0
8570744,8570756,690.0
8570756,8570756,1200.0
8570756,8570757,420.0
8570757,8570757,1200.0
8570757,8570758,705.0
8570758,8570758,1200.0
8570758,8570759,210.0
8570758,8570760,1200.0
8570759,8570759,1200.0
8570759,8570760,120.0
8570760,8570760,1200.0
8570760,8570761,630.0
8570760,8570762,1200.0
8570760,8570764,1200.0
8570760,8570765,1200.0
8570761,8570761,1200.0
8570761,8570762,675.0
8570761,8570764,1200.0
8570761,8570765,1200.0
8570762,8570762,1200.0
8570762,8570763,690.0
8570762,8570764,1200.0
8570763,8570763,1200.0
8570763,8570764,180.0
8570764,8570764,1200.0
8570764,8570765,780.0
8570764,8570766,1200.0
8570765,8570765,1200.0
8570765,8570766,630.0
8570766,8570766,1200.0
8570766,8570767,270.0
8570767,8570767,1200.0
8570767,8570768,645.0
8570768,8570768,1200.0
8570768,8570769,630.0
8570769,8570769,1200.0
8570770,8570770,1200.0
8570770,8570771,645.0
8570770,8570772,1200.0
8570770,8570776,1170.0
8570770,8570827,1200.0
8570770,8580814,1200.0
8570770,8582944,1200.0
8570770,8582969,1200.0
8570771,8570771,1200.0
8570771,8570772,630.0
8570771,8570773,1200.0
8570771,8570827,1200.0
8570771,8582969,1200.0
8570771,8583263,1200.0
8570772,8570772,1200.0
8570772,8570773,660.0
8570772,8570827,1200.0
8570772,8582969,1200.0
8570772,8583263,1200.0
8570773,8570773,1200.0
8570773,8570774,150.0
8570773,8583263,1200.0
8570774,8570774,1200.0
8570774,8570775,645.0
8570774,8570786,1200.0
8570774,8570829,1200.0
8570774,8579877,1200.0
8570774,8582583,1200.0
8570775,8570775,1200.0
8570775,8570776,1200.0
8570775,8570777,1200.0
8570775,8570786,630.0
8570775,8579877,1200.0
8570775,8582583,1200.0
8570776,8570776,1200.0
8570776,8570777,630.0
8570776,8570778,1200.0
8570776,8570779,1200.0
8570776,8570786,1200.0
8570776,8579877,1200.0
8570777,8570777,1200.0
8570777,8570778,630.0
8570777,8570779,1200.0
8570777,8570780,480.0
8570777,8570786,1200.0
8570777,8579877,1200.0
8570778,8570778,1200.0
8570778,8570779,660.0
8570778,8570781,1200.0
8570778,8570786,1200.0
8570779,8570779,1200.0
8570779,8570780,720.0
8570779,8570781,1200.0
8570780,8570780,1200.0
8570780,8570781,645.0
8570780,8570784,1200.0
8570780,8570786,570.0
8570781,8570781,1200.0
8570781,8570782,630.0
8570781,8570784,1200.0
8570781,8580674,1200.0
8570782,8570782,1200.0
8570782,8570784,660.0
8570782,8580674,1200.0
8570784,8570784,1200.0
8570784,8570786,840.0
8570784,8580674,1200.0
8570786,8570786,1200.0
8570786,8570787,120.0
8570786,8575519,1350.0
8570786,8579876,300.0
8570786,8579877,1200.0
8570786,8580814,900.0
8570786,8582583,1200.0
8570787,8570787,1200.0
8570787,8570788,630.0
8570787,8570833,1200.0
8570787,8570834,1200.0
8570787,8580660,1200.0
8570787,8580671,1200.0
8570788,8570788,1200.0
8570788,8570789,660.0
8570788,8580660,1200.0
8570788,8580666,1200.0
8570788,8580671,1200.0
8570789,8570789,1200.0
8570789,8570790,660.0
8570789,8570807,120.0
8570789,8570827,1140.0
8570789,8580224,1200.0
8570789,8580231,1200.0
8570789,8580666,1200.0
8570789,8580671,1200.0
8570790,8570790,1200.0
8570790,8570807,1200.0
8570790,8570827,1290.0
8570790,8580224,1200.0
8570790,8580666,1200.0
8570790,8582963,1200.0
8570807,8570807,1200.0
8570807,8570808,270.0
8570807,8580224,1200.0
8570807,8582963,1200.0
8570808,8570808,1200.0
8570808,8570809,645.0
8570808,8582582,1200.0
8570809,8570809,1200.0
8570809,8570810,120.0
8570809,8582582,1200.0
8570810,8570810,1200.0
8570810,8570811,630.0
8570810,8570812,1200.0
8570810,8579485,1200.0
8570810,8582582,1200.0
8570811,8570811,1200.0
8570811,8570812,675.0
8570811,8570823,1170.0
8570811,8570826,420.0
8570811,8579485,1200.0
8570811,8580661,1200.0
8570811,8582582,120.0
8570812,8570812,1200.0
8570812,8570813,630.0
8570812,8579485,1200.0
8570812,8580661,1200.0
8570812,8582582,1200.0
8570813,8570813,1200.0
8570813,8570815,180.0
8570813,8579485,1200.0
8570814,8570814,1200.0
8570814,8571313,1530.0
8570814,8573157,240.0
8570814,8574569,840.0
8570814,8574694,1380.0
8570814,8574702,780.0
8570814,8574707,1200.0
8570814,8580926,1200.0
8570815,8570815,1200.0
8570815,8570816,630.0
8570815,8594697,1200.0
8570815,8594698,1200.0
8570816,8570816,1200.0
8570816,8570817,630.0
8570816,8570818,1200.0
8570816,8594697,1200.0
8570816,8594698,1200.0
8570817,8570817,1200.0
8570817,8570818,630.0
8570817,8594695,1200.0
8570817,8594696,1200.0
8570817,8594703,1200.0
8570818,8570818,1200.0
8570818,8579473,300.0
8570818,8579485,480.0
8570818,8594695,1200.0
8570818,8594696,1200.0
8570818,8594700,1200.0
8570818,8594703,1200.0
8570823,8570823,1200.0
8570823,8570824,720.0
8570823,8570825,1200.0
8570823,8580235,1200.0
8570823,8588514,1200.0
8570823,8588515,1200.0
8570824,8570824,1200.0
8570824,8570825,645.0
8570824,8580235,1200.0
8570824,8588515,1200.0
8570825,8570825,1200.0
8570825,8570826,330.0
8570825,8580235,1200.0
8570825,8588515,1200.0
8570826,8570826,1200.0
8570826,8580235,240.0
8570826,8580661,360.0
8570827,8570827,1200.0
8570827,8570829,300.0
8570827,8570889,1140.0
8570827,8579508,1200.0
8570827,8580814,300.0
8570827,8582944,300.0
8570827,8582969,1200.0
8570827,8583263,1200.0
8570827,8583281,1200.0
8570827,8583283,1200.0
8570827,8583376,1200.0
8570829,8570829,1200.0
8570829,8570830,630.0
8570830,8570830,1200.0
8570830,8570831,645.0
8570830,8570832,1200.0
8570830,8583374,1200.0
8570831,8570831,1200.0
8570831,8570832,630.0
8570831,8570833,1200.0
8570831,8570834,1200.0
8570831,8583291,1200.0
8570832,8570832,1200.0
8570832,8570833,645.0
8570832,8570834,1200.0
8570832,8580659,1200.0
8570832,8583374,1200.0
8570833,8570833,1200.0
8570833,8570834,660.0
8570833,8580659,1200.0
8570833,8580660,1200.0
8570834,8570834,1200.0
8570834,8580224,510.0
8570834,8580231,300.0
8570834,8580659,1200.0
8570834,8580660,1200.0
8570835,8570835,1200.0
8570835,8570836,645.0
8570835,8579389,1200.0
8570835,8579670,1200.0
8570835,8583261,1200.0
8570835,8583267,1200.0
8570835,8583268,1200.0
8570835,8583277,1200.0
8570835,8583279,1200.0
8570835,8583373,1200.0
8570835,8583419,1200.0
8570836,8570836,1200.0
8570836,8570837,90.0
8570836,8570854,1200.0
8570836,8579670,1200.0
8570836,8581400,1200.0
8570836,8583267,1200.0
8570836,8583268,1200.0
8570836,8583279,1200.0
8570837,8570837,1200.0
8570837,8570838,180.0
8570837,8581400,1200.0
8570837,8583259,1200.0
8570838,8570838,1200.0
8570838,8570839,630.0
8570838,8570840,1200.0
8570838,8583271,1200.0
8570839,8570839,1200.0
8570839,8570840,690.0
8570840,8570840,1200.0
8570840,8570841,675.0
8570840,8570846,1680.0
8570841,8570841,1200.0
8570841,8570842,210.0
8570842,8570842,1200.0
8570842,8570843,630.0
8570843,8570843,1200.0
8570843,8570844,120.0
8570843,8570845,1200.0
8570843,8570846,1200.0
8570844,8570844,1200.0
8570844,8570845,630.0
8570844,8570846,1520.0
8570844,8570847,1200.0
8570844,8579670,810.0
8570844,8582614,1200.0
8570845,8570845,1200.0
8570845,8570846,705.0
8570845,8570847,1200.0
8570845,8579670,840.0
8570846,8570846,1200.0
8570846,8570847,630.0
8570847,8570847,1200.0
8570847,8570848,150.0
8570847,8582614,1200.0
8570848,8570848,1200.0
8570848,8579670,1290.0
8570848,8582614,60.0
8570850,8570850,1200.0
8570850,8571020,840.0
8570850,8571030,1200.0
8570850,8571107,1200.0
8570850,8571241,1200.0
8570851,8570851,1200.0
8570851,8570852,120.0
8570851,8570889,1200.0
8570851,8570890,1200.0
8570851,8582452,1200.0
8570851,8583368,1200.0
8570852,8570852,1200.0
8570852,8570853,630.0
8570852,8570878,1200.0
8570852,8570879,1200.0
8570853,8570853,1200.0
8570853,8570854,60.0
8570853,8570876,1200.0
8570853,8570878,1200.0
8570853,8579670,1200.0
8570854,8570854,1200.0
8570854,8570855,630.0
8570854,8570876,1200.0
8570854,8570877,1200.0
8570854,8579670,1200.0
8570855,8570855,1200.0
8570855,8570856,120.0
8570855,8570874,1260.0
8570855,8570875,1560.0
8570855,8570876,90.0
8570855,8570877,1200.0
8570856,8570856,1200.0
8570856,8570857,120.0
8570856,8582580,1200.0
8570857,8570857,1200.0
8570857,8570858,630.0
8570857,8570873,1200.0
8570857,8583808,1200.0
8570858,8570858,1200.0
8570858,8570873,645.0
8570873,8570873,1200.0
8570873,8570874,510.0
8570873,8570875,450.0
8570874,8570874,1200.0
8570874,8570875,225.0
8570874,8583808,1200.0
8570875,8570875,1200.0
8570875,8570876,1500.0
8570875,8570884,720.0
8570875,8570889,1350.0
8570875,8582580,860.0
8570875,8583808,840.0
8570876,8570876,1200.0
8570876,8570877,660.0
8570876,8570878,1200.0
8570876,8579670,1200.0
8570877,8570877,1200.0
8570877,8570878,660.0
8570878,8570878,1200.0
8570878,8570879,630.0
8570879,8570879,1200.0
8570879,8570880,630.0
8570879,8570881,1200.0
8570879,8570882,1200.0
8570879,8570883,1200.0
8570879,8570886,1200.0
8570879,8581067,1200.0
8570880,8570880,1200.0
8570880,8570881,630.0
8570880,8570882,1200.0
8570880,8570883,1200.0
8570880,8570884,1200.0
8570880,8570886,1200.0
8570880,8580672,1200.0
8570880,8581067,1200.0
8570881,8570881,1200.0
8570881,8570882,630.0
8570881,8570883,1200.0
8570881,8570884,1200.0
8570881,8570886,1200.0
8570881,8570887,1200.0
8570881,8580672,1200.0
8570881,8581067,1200.0
8570881,8582387,1200.0
8570882,8570882,1200.0
8570882,8570883,660.0
8570882,8570884,1200.0
8570882,8570885,1200.0
8570882,8570886,1200.0
8570882,8570887,1200.0
8570882,8580672,1200.0
8570882,8581067,1200.0
8570882,8582387,1200.0
8570883,8570883,1200.0
8570883,8570884,120.0
8570883,8570885,180.0
8570883,8570886,1200.0
8570883,8570887,1200.0
8570883,8570888,1200.0
8570883,8570889,1020.0
8570883,8580672,1200.0
8570883,8581067,1200.0
8570884,8570884,1200.0
8570884,8570885,630.0
8570884,8570887,1200.0
8570884,8570889,1140.0
8570884,8580672,1200.0
8570884,8581067,1200.0
8570884,8582387,1200.0
8570884,8583808,600.0
8570885,8570885,1200.0
8570885,8570886,120.0
8570885,8570887,1200.0
8570885,8579520,1200.0
8570885,8580672,1200.0
8570885,8581067,1200.0
8570885,8582387,1200.0
8570886,8570886,1200.0
8570886,8570887,630.0
8570886,8570888,1200.0
8570886,8580672,1200.0
8570886,8581067,1200.0
8570887,8570887,1200.0
8570887,8570888,675.0
8570887,8570889,1500.0
8570887,8580672,1200.0
8570887,8581067,1200.0
8570887,8582387,1200.0
8570888,8570888,1200.0
8570888,8570889,1590.0
8570888,8581067,1200.0
8570889,8570889,1200.0
8570889,8570890,90.0
8570889,8570924,390.0
8570889,8579389,960.0
8570889,8579508,180.0
8570889,8580672,1020.0
8570889,8582452,1200.0
8570889,8582580,1020.0
8570889,8582711,1200.0
8570889,8583275,1200.0
8570889,8583281,1200.0
8570889,8583287,1200.0
8570890,8570890,1200.0
8570890,8570891,90.0
8570890,8570924,60.0
8570890,8579513,1200.0
8570890,8582452,1200.0
8570890,8583286,1200.0
8570890,8583368,1200.0
8570890,8588524,1200.0
8570891,8570891,1200.0
8570891,8570893,750.0
8570891,8570924,1200.0
8570891,8582431,1200.0
8570891,8582433,1200.0
8570891,8583258,1200.0
8570891,8588518,1200.0
8570891,8588520,1200.0
8570891,8588522,1200.0
8570893,8570893,1200.0
8570893,8570894,150.0
8570893,8570924,1200.0
8570893,8582433,1200.0
8570894,8570894,1200.0
8570894,8570895,840.0
8570894,8579513,360.0
8570894,8579516,1200.0
8570894,8595979,1200.0
8570894,8595980,1200.0
8570895,8570895,1200.0
8570895,8570896,150.0
8570895,8579516,1200.0
8570895,8579517,1200.0
8570895,8579518,1200.0
8570895,8595979,1200.0
8570895,8595980,1200.0
8570896,8570896,1200.0
8570896,8570897,150.0
8570896,8580673,1200.0
8570897,8570897,1200.0
8570897,8570898,60.0
8570897,8580673,1200.0
8570898,8570898,1200.0
8570898,8570899,150.0
8570898,8580673,1200.0
8570899,8570899,1200.0
8570899,8570900,120.0
8570900,8570900,1200.0
8570900,8570901,60.0
8570901,8570901,1200.0
8570901,8570902,630.0
8570901,8580393,1200.0
8570902,8570902,1200.0
8570902,8570903,120.0
8570902,8570933,495.0
8570902,8580267,1200.0
8570903,8570903,1200.0
8570903,8570904,270.0
8570904,8570904,1200.0
8570904,8570905,90.0
8570904,8581165,1200.0
8570904,8582967,1200.0
8570904,8586414,1200.0
8570905,8570905,1200.0
