id,label,x_fa2,y_fa2,x_geo,y_geo,indegree,outdegree,degree,betweenness_centrality,transport_type,city,canton,is_bus_stop,is_tram_stop,is_train_stop,is_metro_stop,is_rack_railway_stop,is_boat_stop
8500265,Gänsbrunnen,2998.351201821331,2900.1214602510527,8694.380041629322,905.1613862689336,41075.0,41826.0,82901.0,6616.685714,Train,Crémines,BE,False,False,True,False,False,False
8500266,Corcelles BE,2948.897798981983,2779.338793925217,8688.14077160682,917.8393550361164,19097.0,19097.0,38194.0,0.0,Train,Crémines,BE,False,False,True,False,False,False
8500267,Crémines,2924.741890458785,2704.569154510664,8681.684978971665,917.8051672551712,17949.0,17955.0,35904.0,2233.0,Train,Crémines,BE,False,False,True,False,False,False
8500268,Grandval,2913.696452454793,2674.0734165524345,8675.821774539561,916.523125469726,18707.0,18706.0,37413.0,3543.0,Train,Grandval,BE,False,False,True,False,False,False
8500273,St. Katharinen,3717.4072115006666,3843.465953905496,8731.023644839097,873.8111911421739,53680.0,34537.0,88217.0,16656.506349,Train,Feldbrunnen-St. Niklaus,SO,False,False,True,False,False,False
8500274,Feldbrunnen,3827.295028667847,3819.059497821993,8733.639010081406,876.6943606685535,28612.0,28110.0,56722.0,7464.0,Train,Feldbrunnen-St. Niklaus,SO,False,False,True,False,False,False
8500275,Bei den Weihern,3938.919953894043,3817.138416268697,8738.2600584725,881.6003072341914,0.0,33492.0,33492.0,0.0,Train,Riedholz,SO,False,False,True,False,False,False
8500280,Solothurn Baseltor,4016.698376660057,3804.736767574642,8727.62196063505,869.9308780048923,19066.0,19066.0,38132.0,0.0,Train,Solothurn,SO,False,False,True,False,False,False
8500283,Riedholz,4068.4190071496514,3792.973787388855,8740.886819641792,883.2755085005068,33492.0,33492.0,66984.0,404.0,Train,Riedholz,SO,False,False,True,False,False,False
8500285,Flumenthal,4077.578049795058,3771.0902476216856,8751.228623377718,888.4492593502157,33492.0,47879.0,81371.0,603.0,Train,Flumenthal,SO,False,False,True,False,False,False
8500288,Oberbipp,4319.672330646769,3623.480510393364,8778.949215760795,901.5488774157228,5555.0,5555.0,11110.0,477.0,Train,Oberbipp,BE,False,False,True,False,False,False
8500289,Buchli,4614.897336672926,3528.886246461748,8786.436339787797,904.0388874612324,145834.0,172233.0,318067.0,6962.3,Train,Oberbipp,BE,False,False,True,False,False,False
8518690,Niederbipp Industrie,4854.420104743197,3435.13603496056,8797.09153151572,913.5829763084377,18332.0,19790.0,38122.0,499.0,Train,Niederbipp,BE,False,False,True,False,False,False
8508193,Aarwangen Vorstadt,5034.313080180295,3346.6231134744867,8826.578492580966,887.6230546440397,22577.0,27258.0,49835.0,544.638095,Train,Aarwangen,BE,False,False,True,False,False,False
8500293,Thalbrücke,3599.6579277413025,3746.789086590799,8790.607249063112,932.4261415727404,16764.0,13276.0,30040.0,466.047619,Train,Balsthal,SO,False,False,True,False,False,False
8500294,Balsthal,3610.882198133792,3742.884969905658,8793.353667465712,935.4574581498828,8324.0,5852.0,14176.0,204.047619,Train,Balsthal,SO,False,False,True,False,False,False
8500302,Möhlin,3187.926288777604,4004.2594386797537,8852.532716281874,1093.2397651755286,1908.0,4108.0,6016.0,0.0,Train,Möhlin,AG,False,False,True,False,False,False
8500304,Eiken,3190.729297743172,4020.524921217435,8919.52937100751,1075.3880455586368,19066.0,19066.0,38132.0,408.0,Train,Eiken,AG,False,False,True,False,False,False
8500303,Mumpf,3203.604058323828,4026.744357668942,8885.073785778224,1084.4022238011912,19066.0,19559.0,38625.0,226.0,Train,Mumpf,AG,False,False,True,False,False,False
8500313,Rheinfelden Augarten,3240.549736489044,4028.4338942301433,8824.344890892546,1082.9834308919649,19559.0,19559.0,39118.0,419.0,Train,Rheinfelden,AG,False,False,True,False,False,False
8500322,Laufenburg,3260.2349654543723,4029.928784621768,8950.070455318564,1092.5446136296428,19066.0,33973.0,53039.0,242.666667,Train,Laufenburg,AG,False,False,True,False,False,False
8517131,Pratteln Salina Raurica,3265.957601886304,4032.909779971085,8799.439092473958,1073.2000275781431,7489.0,7404.0,14893.0,392.0,Train,Pratteln,BL,False,False,True,False,False,False
8503006,Zürich Oerlikon,3249.023059746677,3804.286172429825,9158.444980179636,1000.9213606964736,7195.0,7360.0,14555.0,219.0,Train,Zürich,ZH,False,False,True,False,False,False
8503312,Oberglatt ZH,3249.370312157531,3641.59633547186,9143.522013797048,1037.8897478252295,0.0,86472.0,86472.0,0.0,Train,Oberglatt,ZH,False,False,True,False,False,False
8503313,Niederglatt ZH,3212.7780036682766,3645.3436158919776,9140.23998682631,1048.7842540197707,15493.0,15493.0,30986.0,582.0,Train,Niederglatt,ZH,False,False,True,False,False,False
8503408,Rekingen AG,3104.301582731716,3708.1469736718113,9063.989839391505,1100.1058111820255,13933.0,14677.0,28610.0,385.133333,Train,Zurzach,AG,False,False,True,False,False,False
8503405,Zweidlen,3106.110340885249,3668.517117669629,9124.348366650276,1101.1485385008546,63292.0,63341.0,126633.0,11880.666667,Train,Glattfelden,ZH,False,False,True,False,False,False
8503409,Bad Zurzach,3105.238435375389,3736.250340354218,9050.343216830874,1111.575811689144,5705.0,5705.0,11410.0,194.0,Train,Zurzach,AG,False,False,True,False,False,False
8503501,Döttingen,3122.269552210988,3756.630724914137,9033.619693985172,1103.1371277591677,25742.0,25840.0,51582.0,822.833333,Train,Döttingen,AG,False,False,True,False,False,False
8503306,Dietlikon,3188.797283205426,3755.9766981658095,9190.672661683988,1006.887128471413,7205.0,7971.0,15176.0,135.333333,Train,Dietlikon,ZH,False,False,True,False,False,False
8503411,Koblenz Dorf,3035.9933371269053,3732.3462236690784,9026.45165591366,1124.6754297546515,56648.0,59556.0,116204.0,1466.666667,Train,Koblenz,AG,False,False,True,False,False,False
8500380,"Gunzgen, Zentrum",3252.885136503517,2900.938830993241,8851.142413190102,937.8164150351024,16837.0,16837.0,33674.0,469.333333,Bus,Gunzgen,SO,True,False,False,False,False,False
8500381,"Hägendorf, Bodenmatt",3266.410669968081,2928.665790639596,8857.187952453913,945.4858738938116,45702.0,47878.0,93580.0,2218.783333,Bus,Hägendorf,SO,True,False,False,False,False,False
8500382,"Härkingen, Pflug",3291.6705496115405,2963.9569438247645,8846.367519784753,933.2010646074988,0.0,5705.0,5705.0,0.0,Bus,Härkingen,SO,True,False,False,False,False,False
8500383,"Kappel SO, Kreuz",3366.704402816961,3058.541185853968,8858.196491991797,942.0613978357994,0.0,12189.0,12189.0,0.0,Bus,Kappel (SO),SO,True,False,False,False,False,False
8500385,"Neuendorf, Kirche",3454.254831207735,2972.462805726593,8836.37898978526,928.756653084621,3734.0,15959.0,19693.0,42.0,Bus,Neuendorf,SO,True,False,False,False,False,False
8502614,"Wangen b. Olten, Danzmatt",3511.9494916943154,3037.1410401849653,8869.10809207681,953.5143044524456,21249.0,21249.0,42498.0,148.166667,Bus,Wangen bei Olten,SO,True,False,False,False,False,False
8577908,"Hägendorf, Bahnhof",3319.3010647165,3151.997378166205,8857.461454701475,946.642560482458,6948.0,6948.0,13896.0,672.0,Bus,Hägendorf,SO,True,False,False,False,False,False
8577907,"Hägendorf, Teufelsschlucht",3301.6130577318845,3131.408746283436,8857.216442271367,948.682431412189,0.0,2134.0,2134.0,0.0,Bus,Hägendorf,SO,True,False,False,False,False,False
8578024,"Gunzgen, Unterdorf",3289.107155221828,3247.903860540933,8852.36747534064,939.7480246585068,0.0,18721.0,18721.0,0.0,Bus,Gunzgen,SO,True,False,False,False,False,False
8572352,"Olten, Bahnhof",3681.50693489616,3031.3472091995336,8884.652136479901,960.4202362033784,5802.0,5465.0,11267.0,0.0,Bus,Olten,SO,True,False,False,False,False,False
8577994,"Lostorf, Dorfplatz",3215.3188813162064,3357.334704989033,8901.666255463635,982.4371671320952,4995.0,8331.0,13326.0,722.635576,Bus,Lostorf,SO,True,False,False,False,False,False
8578000,"Stüsslingen, Jura",3177.5739238949745,3332.869549191402,8911.911193820217,986.6422641883564,5129.0,5728.0,10857.0,2.0,Bus,Stüsslingen,SO,True,False,False,False,False,False
8578002,Rohr b. Olten,3187.0326474534218,3336.512966259248,8905.096429485138,997.0695373766464,2920.0,11726.0,14646.0,2.0,Bus,Stüsslingen,SO,True,False,False,False,False,False
8578003,"Stüsslingen, Burengasse",3194.407726392172,3342.4296631651614,8913.130558007262,986.3687619407948,5937.0,5937.0,11874.0,2462.063519,Bus,Stüsslingen,SO,True,False,False,False,False,False
8578023,"Härkingen, Lamm",3336.366412205792,3330.5749240027426,8844.658130737493,932.22671285056,5327.0,5327.0,10654.0,0.0,Bus,Härkingen,SO,True,False,False,False,False,False
8500386,"Niederbuchsiten, Sonne",3563.947026046013,2913.266682042261,8825.376222284394,924.9105277282846,8333.0,7844.0,16177.0,1161.0,Bus,Niederbuchsiten,SO,True,False,False,False,False,False
8500387,"Rickenbach SO, Dorf",3553.348018240383,3000.007548965453,8863.45571229387,952.8191529065596,4367.0,5937.0,10304.0,3.5,Bus,Rickenbach (SO),SO,True,False,False,False,False,False
8508862,"Kestenholz, Dörfli",3700.728683413569,2811.347969302262,8818.111318833537,915.6855248365682,5327.0,5327.0,10654.0,0.0,Bus,Kestenholz,SO,True,False,False,False,False,False
8500986,"Wolfwil, Zentrum",3667.101166028823,2753.749362893346,8836.532834799515,907.668490204916,10942.0,11281.0,22223.0,1256.15,Bus,Wolfwil,SO,True,False,False,False,False,False
8500992,"Fulenbach, Oberdorf",3674.573470436429,2805.925209015235,8852.014201604205,910.8194640153662,5815.0,5815.0,11630.0,2829.95,Bus,Fulenbach,SO,True,False,False,False,False,False
8510229,"Schönenwerd SO, Bahnhof Nord",3494.4663480135546,3077.677943432738,8924.384035901729,973.5426461228492,5612.0,5603.0,11215.0,568.5,Bus,Schönenwerd,SO,True,False,False,False,False,False
8500598,"Olten, Postplatz",4214.779260440871,2698.664301671237,8884.361540341866,958.9330677322616,5815.0,5815.0,11630.0,7892.418241,Bus,Olten,SO,True,False,False,False,False,False
8502605,"Olten, Fustligweg",3772.0423283508426,2916.842679039334,8890.897104465892,956.7621436422407,11294.0,11294.0,22588.0,2637.3,Bus,Olten,SO,True,False,False,False,False,False
8502712,"Oftringen, Kreuzplatz",5342.901636199215,2256.239740565485,8890.726165561167,935.4346662959192,5479.0,5479.0,10958.0,2475.036481,Bus,Oftringen,AG,True,False,False,False,False,False
8504345,"Wisen SO, Adliken",3661.028934403655,2993.570754370721,8870.977024101816,986.1180515471964,5081.0,5081.0,10162.0,1769.118241,Bus,Wisen (SO),SO,True,False,False,False,False,False
8578026,"Hägendorf, Solothurnerstrasse",3375.350831661715,3230.151166731657,8856.413029419156,947.7479653996864,4995.0,4995.0,9990.0,0.0,Bus,Hägendorf,SO,True,False,False,False,False,False
8577990,"Obergösgen, Dorf",3273.3151099571896,3239.54897794817,8903.592167123548,968.4543647255034,5479.0,5479.0,10958.0,1348.036481,Bus,Obergösgen,SO,True,False,False,False,False,False
8578016,"Obergösgen, Bollenfeld",3693.542719074882,3886.213272330751,8906.765932787963,969.9985128315288,5584.0,5584.0,11168.0,3395.4,Bus,Obergösgen,SO,True,False,False,False,False,False
8500388,"Wisen SO, Kirche",3657.773377974618,2975.243297950378,8875.98553401029,986.1465413646508,8481.0,10659.0,19140.0,3523.835576,Bus,Wisen (SO),SO,True,False,False,False,False,False
8500480,"Röthenbach b. H., Post",3629.354126134362,2346.546452428762,8788.903557979344,866.4437243484806,18249.0,14148.0,32397.0,18628.0,Bus,Heimenhausen,BE,True,False,False,False,False,False
8508172,"Melchnau, Gjuch",3635.739119207536,2311.839693293343,8859.615284901023,858.090509870867,5802.0,5908.0,11710.0,17.4,Bus,Melchnau,BE,True,False,False,False,False,False
8508960,"Bützberg, Tell",3597.6354557726936,2294.881853484472,8814.646957031087,872.8140475312717,5802.0,5465.0,11267.0,0.0,Bus,Thunstetten,BE,True,False,False,False,False,False
8576899,"Wangen a.d.Aare, Zytglogge",3635.92537040691,2433.5422921678705,8776.675728327938,885.5546938968544,7898.0,8333.0,16231.0,2.0,Bus,Wangen an der Aare,BE,True,False,False,False,False,False
8508961,"Bützberg, Wyssenried",3558.054928355112,2304.418279325258,8810.048700493957,868.3069584099946,0.0,4545.0,4545.0,0.0,Bus,Thunstetten,BE,True,False,False,False,False,False
8576898,"Wangen a.d.Aare, Aarenbrücke",3652.4997748325823,2680.2843929564506,8776.544675167648,888.2726224819987,4545.0,4854.0,9399.0,17.0,Bus,Wiedlisbach,BE,True,False,False,False,False,False
8500494,"Solothurn, Amthausplatz",1965.774812798672,1231.9505537556624,8724.237370321474,868.7400036353007,2432.0,2432.0,4864.0,0.0,Bus,Solothurn,SO,True,False,False,False,False,False
8500684,"Niederwil SO, Feuerwehrmagazin",1949.2727743176908,1218.2658412436947,8741.27997912266,895.2583257218038,726.0,6062.0,6788.0,12.0,Bus,Riedholz,SO,True,False,False,False,False,False
8500550,"Brugg AG, Brücke",7752.339007899342,5654.264020120856,9012.970274294265,1046.6304238202224,0.0,20026.0,20026.0,0.0,Bus,Brugg,AG,True,False,False,False,False,False
8500552,"Rüfenach AG, Hinterrein",7888.262295833023,5628.5491851542565,9018.46311109946,1060.4194954681248,4131.0,4132.0,8263.0,0.0,Bus,Rüfenach,AG,True,False,False,False,False,False
8500554,"Bözberg, Kirchbözberg",7877.514911809862,5639.091380487122,8993.192643017459,1049.5762709450016,7887.0,8255.0,16142.0,1005.5,Bus,Bözberg,AG,True,False,False,False,False,False
8500555,"Lauffohr, Dorf",7604.546403490642,5592.829953566053,9024.394691093456,1056.8639662498226,7274.0,7391.0,14665.0,1010.0,Bus,Brugg,AG,True,False,False,False,False,False
8500556,"Mettau, Linde",7847.342998438666,5705.25923407676,8980.725498899437,1093.3594224088367,19145.0,19145.0,38290.0,356.200531,Bus,Mettauertal,AG,True,False,False,False,False,False
8500559,"Umiken, Mühlehalde",7916.995480512475,5662.960688632247,9008.79936501895,1045.5535087204482,5171.0,5172.0,10343.0,101.0,Bus,Brugg,AG,True,False,False,False,False,False
8500557,"Mettau, Post",7882.12967248423,5714.196753632485,8978.093039766656,1095.439179083004,4123.0,4123.0,8246.0,53.0,Bus,Mettauertal,AG,True,False,False,False,False,False
8503574,"Brugg AG, Au",7360.449304011416,5592.003276771626,9017.899012713866,1049.2685809164946,5571.0,5584.0,11155.0,2271.4,Bus,Brugg,AG,True,False,False,False,False,False
8500564,"Rüfenach AG, Dorf",7599.408681726766,5582.114262182338,9012.109881807144,1061.1203449775016,0.0,17122.0,17122.0,0.0,Bus,Rüfenach,AG,True,False,False,False,False,False
8500568,"Remigen, Abzw. Ueberthal",7510.37982749833,5582.335134499137,8992.486095544591,1061.923757829714,0.0,5696.0,5696.0,0.0,Bus,Remigen,AG,True,False,False,False,False,False
8500572,"Villigen, Husberg",7498.707565052559,5583.302508391066,9016.434636096714,1069.9350944978755,8035.0,7970.0,16005.0,2382.0,Bus,Villigen,AG,True,False,False,False,False,False
8500558,"Mönthal, Unterdorf",7914.080538610876,5633.83502282651,8986.001813091983,1065.8496546749225,0.0,3549.0,3549.0,0.0,Bus,Mönthal,AG,True,False,False,False,False,False
8500561,"Remigen, Zentrum",7880.179956924042,5640.471409464737,9005.209648019701,1064.835417173548,8127.0,8169.0,16296.0,5920.0,Bus,Remigen,AG,True,False,False,False,False,False
8500560,"Oberhofen AG, Ausserdorf",7882.805955665186,5704.857251666369,8980.20698422177,1087.9178672750572,9658.0,14280.0,23938.0,9114.5,Bus,Mettauertal,AG,True,False,False,False,False,False
8500566,"Stilli, Villigerstrasse",7587.112458239904,5577.571737298085,9023.35766173812,1065.0405438592193,8613.0,8528.0,17141.0,15282.0,Bus,Villigen,AG,True,False,False,False,False,False
8500785,"Wil AG, Mitteldorfstrasse",7676.038490352682,5800.305785162691,8988.793815202509,1093.5987368754534,0.0,3728.0,3728.0,0.0,Bus,Mettauertal,AG,True,False,False,False,False,False
8500784,"Hottwil, Wendeplatz",7796.440584696008,5768.04489083415,8993.830814928437,1084.7042158662073,24768.0,27259.0,52027.0,35669.5,Bus,Mettauertal,AG,True,False,False,False,False,False
8500777,"Gansingen, Dorfplatz",7746.754335318798,5791.770573403797,8981.33518099296,1082.2597895286249,3536.0,3465.0,7001.0,593.5,Bus,Gansingen,AG,True,False,False,False,False,False
8500562,"Riniken, Post",7921.086499169874,5675.917837060006,9004.59996592618,1049.211601281586,5479.0,5479.0,10958.0,7371.068241,Bus,Riniken,AG,True,False,False,False,False,False
8500565,"Bözberg, Neustalden",8026.301897185173,5659.302433942647,8983.625762316291,1042.8526740257764,10810.0,10580.0,21390.0,10586.644158,Bus,Bözberg,AG,True,False,False,False,False,False
8500569,"Gansingen, Oberbüren",7863.57926127386,5744.010676840242,8983.506105082983,1074.6701021587874,13272.0,13390.0,26662.0,29458.0,Bus,Gansingen,AG,True,False,False,False,False,False
8500563,"Riniken, Gemeindehaus",7886.048106172815,5722.44712210009,9004.765206867414,1051.73010114455,8018.0,8041.0,16059.0,2.0,Bus,Riniken,AG,True,False,False,False,False,False
8500776,"Bürersteig, Passhöhe",7834.269752128418,5768.615618653338,8992.041654392304,1073.370966482869,7920.0,7914.0,15834.0,0.0,Bus,Gansingen,AG,True,False,False,False,False,False
8500950,"Umiken, Oberdorf",7764.934066294494,5770.041201732826,9005.477452303772,1044.351238423875,0.0,6989.0,6989.0,0.0,Bus,Brugg,AG,True,False,False,False,False,False
8500767,"Bözberg, Gemeindehaus",7865.038033770427,5718.761079408348,8991.460462116236,1053.462282045774,5767.0,6267.0,12034.0,0.0,Bus,Bözberg,AG,True,False,False,False,False,False
8572487,"Rüfenach AG, Vorderrein",7546.503709665747,5528.664170215114,9021.910379011437,1059.9180746809284,0.0,6094.0,6094.0,0.0,Bus,Rüfenach,AG,True,False,False,False,False,False
8572486,"Lauffohr, Platte",7359.590544113811,5506.499073559723,9022.51436314147,1054.3169765694045,0.0,3876.0,3876.0,0.0,Bus,Brugg,AG,True,False,False,False,False,False
8500570,"Bözberg, Ursprung",8050.101442477143,5664.330500475585,8992.064446246268,1044.2372791540577,14921.0,14921.0,29842.0,455.0,Bus,Bözberg,AG,True,False,False,False,False,False
8500579,"Bözberg, Egenwil",8008.685475217787,5677.066255968239,8986.389274609362,1049.9751283893625,0.0,1353.0,1353.0,0.0,Bus,Bözberg,AG,True,False,False,False,False,False
8500571,"Veltheim AG, Unterdorf",4778.786613133221,333.4315566539445,8989.306631916686,1016.1064333996386,0.0,6452.0,6452.0,0.0,Bus,Veltheim (AG),AG,True,False,False,False,False,False
8500574,"Veltheim AG, Wildenstein",4782.723740272898,333.9610254722919,8992.839369281024,1008.4597663948928,3864.0,3864.0,7728.0,2.0,Bus,Veltheim (AG),AG,True,False,False,False,False,False
8500979,"Schinznach Dorf, Post",4782.157470247966,308.4142851416056,8984.725469270028,1021.2915801763291,0.0,1963.0,1963.0,0.0,Bus,Schinznach,AG,True,False,False,False,False,False
8502557,"Auenstein, Kirche",4784.763669224118,329.14634736798814,8985.164212458825,1001.8615246724668,1963.0,2431.0,4394.0,21.0,Bus,Auenstein,AG,True,False,False,False,False,False
8572465,"Wildegg, Bahnhof",4784.345205990442,315.21303961436763,8994.856448356793,1001.4398753741424,2431.0,2431.0,4862.0,40.0,Bus,Möriken-Wildegg,AG,True,False,False,False,False,False
8500576,"Windisch, Zentrum",3513.350605713369,5202.80562507256,9017.13548560609,1041.9580937577102,0.0,5370.0,5370.0,0.0,Bus,Windisch,AG,True,False,False,False,False,False
8500577,"Windisch, Löwen",3493.04545049883,5217.555506371587,9021.72804417973,1044.4936875111466,2606.0,6044.0,8650.0,3.0,Bus,Windisch,AG,True,False,False,False,False,False
8500578,"Windisch, Reformierte Kirche",3451.455726879471,5234.915409937458,9020.303553307012,1043.4509601923178,302.0,5499.0,5801.0,156.0,Bus,Windisch,AG,True,False,False,False,False,False
8500683,"Windisch, Dägerli",3505.345318313842,5214.440679578695,9021.716648252748,1037.6390374316316,6645.0,6878.0,13523.0,293.666667,Bus,Windisch,AG,True,False,False,False,False,False
8502707,"Mellingen Heitersberg, Bahnhof",3452.7098963813387,5146.752620532249,9043.021333745106,1010.1748534056444,5794.0,5140.0,10934.0,1024.0,Bus,Mellingen,AG,True,False,False,False,False,False
8502706,"Büblikon, Reusstal",3464.9631688578625,5114.375221588167,9036.890325028931,1005.8216092986204,9907.0,9894.0,19801.0,369.333333,Bus,Wohlenschwil,AG,True,False,False,False,False,False
8502873,"Gebenstorf, alte Post",3642.03794995088,5218.609498134365,9025.106936529815,1043.0236129305024,9972.0,9055.0,19027.0,1765.666667,Bus,Gebenstorf,AG,True,False,False,False,False,False
8502775,"Birmenstorf AG, Strählgass",3511.6058836116126,5187.3203378760745,9029.773568628836,1030.7331056806986,4491.0,5370.0,9861.0,51.0,Bus,Birmenstorf (AG),AG,True,False,False,False,False,False
8572522,"Windisch, Dammstrasse",3425.0891428696377,5271.498835376847,9021.483031749622,1045.2458186919412,6094.0,14972.0,21066.0,169.0,Bus,Windisch,AG,True,False,False,False,False,False
8572521,"Birrhard, Gemeindehaus",3394.0687518124023,5301.795892373619,9029.950205497054,1013.6677050255468,2332.0,2332.0,4664.0,679.0,Bus,Birrhard,AG,True,False,False,False,False,False
8580328,"Windisch, Breiti",3413.296487440344,5267.548774126103,9019.146866718364,1042.8526740257764,7362.0,7362.0,14724.0,6.0,Bus,Windisch,AG,True,False,False,False,False,False
8572523,"Windisch, Kurve",3419.7086828200645,5271.2349632417445,9022.417497762126,1045.0463899697609,6334.0,6493.0,12827.0,767.0,Bus,Windisch,AG,True,False,False,False,False,False
8500583,"Frick, Bahnhof",7046.161533283388,6780.467624569644,8929.534994897473,1058.8354616176632,7255.0,7255.0,14510.0,174.0,Bus,Frick,AG,True,False,False,False,False,False
8500591,"Asp AG, Abzw.",7033.644307325152,6750.080695837605,8947.398110441347,1020.5052612145892,937.0,937.0,1874.0,2784.0,Bus,Densbüren,AG,True,False,False,False,False,False
8500978,"Herznach, Post",7026.859739701259,6740.576808641014,8945.876754189285,1038.6703688234788,8945.0,8971.0,17916.0,1888.0,Bus,Herznach,AG,True,False,False,False,False,False
8500976,"Zeihen, Hohbächli",7009.271170813305,6709.981632586125,8960.873794097251,1040.1005576596867,6493.0,3138.0,9631.0,399.0,Bus,Zeihen,AG,True,False,False,False,False,False
8500977,"Densbüren, Gemeindehaus",7026.297992547869,6737.655879628882,8946.56620777168,1026.6818536386909,0.0,4023.0,4023.0,0.0,Bus,Densbüren,AG,True,False,False,False,False,False
8500983,"Kaisten, Gemeindehaus",7053.8350566667,6831.827401495112,8943.295576727922,1079.8894367164232,2027.0,4441.0,6468.0,0.0,Bus,Kaisten,AG,True,False,False,False,False,False
8500585,"Ittenthal, Dorfmitte",7051.156215167382,6823.562065251175,8949.004936145773,1066.277001936738,2060.0,1863.0,3923.0,58.666667,Bus,Kaisten,AG,True,False,False,False,False,False
8500982,"Ueken, Gemeindehaus",7011.758685084754,6839.420879813702,8945.090435227545,1045.1831410935415,0.0,5264.0,5264.0,0.0,Bus,Ueken,AG,True,False,False,False,False,False
8572397,"Frick, Unterdorf",7069.760380217962,6791.719487732411,8932.33269497149,1059.752833739693,6627.0,6679.0,13306.0,94.766667,Bus,Frick,AG,True,False,False,False,False,False
8572396,"Frick, Oberdorf",6965.197447096069,6936.233628506559,8935.637513796195,1057.3539911100374,662.0,663.0,1325.0,0.0,Bus,Frick,AG,True,False,False,False,False,False
8500588,"Rheinsulz, Dorf",7603.050406785114,6058.171937319638,8962.29258700648,1089.661444103263,5133.0,5172.0,10305.0,1993.0,Bus,Laufenburg,AG,True,False,False,False,False,False
8500589,"Sulz AG, Bütz",7571.999429402335,6057.839912994268,8966.161504216778,1080.2142206354029,2134.0,5729.0,7863.0,23.0,Bus,Laufenburg,AG,True,False,False,False,False,False
8572424,"Laufenburg, Regionalspital",7583.009725670595,6066.3124553244415,8950.75990890096,1094.1229495166133,6204.0,6204.0,12408.0,1560.666667,Bus,Laufenburg,AG,True,False,False,False,False,False
8572403,"Laufenburg, Bahnhof",7496.822666471608,6049.326632281563,8949.626014166277,1092.3622787979348,0.0,4112.0,4112.0,0.0,Bus,Laufenburg,AG,True,False,False,False,False,False
8500953,"Riniken, Bruggerstrasse",7574.258392236957,5817.070670811483,9004.149826810399,1046.043533580663,3766.0,4577.0,8343.0,13.0,Bus,Riniken,AG,True,False,False,False,False,False
8503685,"Kleindöttingen, Burlen",7100.170216155515,5703.390214354176,9022.52006110496,1103.1713155401128,0.0,7221.0,7221.0,0.0,Bus,Böttstein,AG,True,False,False,False,False,False
8572402,"Laufenburg, Blauen",7301.023847962794,6449.641372079136,8948.423743869704,1089.6500481762814,0.0,5534.0,5534.0,0.0,Bus,Laufenburg,AG,True,False,False,False,False,False
8500592,"Küttigen, Abzw. Giebel",7038.304622101392,6755.091777198272,8946.811220201787,1005.2233231320794,3953.0,3952.0,7905.0,0.0,Bus,Küttigen,AG,True,False,False,False,False,False
8500596,"Boningen, Kreuzplatz",3650.552402054776,2716.5665430892345,8863.438618403396,933.5486403804416,5718.0,6364.0,12082.0,885.133333,Bus,Boningen,SO,True,False,False,False,False,False
8500685,"Oensingen, Bauamt",3657.89220910322,2730.708879093166,8806.835049085106,920.990328846567,5729.0,5729.0,11458.0,44.0,Bus,Oensingen,SO,True,False,False,False,False,False
8500597,"Ramiswil, Dorf",6414.788058890261,941.0345102257244,8778.635827768798,955.7706979948296,1471.0,1473.0,2944.0,30.0,Bus,Mümliswil-Ramiswil,SO,True,False,False,False,False,False
8500674,"Balsthal, Bahnhof",6406.9954440691945,972.8078455096412,8793.47332469902,935.6283970546086,5157.0,5192.0,10349.0,30.0,Bus,Balsthal,SO,True,False,False,False,False,False
8502361,"Oftringen, Perry-Center",4874.963613661129,2377.5526566371286,8887.643567312607,934.9503393991954,0.0,1425.0,1425.0,0.0,Bus,Aarburg,AG,True,False,False,False,False,False
8502602,"Olten, Fustlighalde",4103.588530882818,2710.141592560989,8887.814506217333,954.7906482744004,0.0,620.0,620.0,0.0,Bus,Olten,SO,True,False,False,False,False,False
8500599,Salhöhe,6436.086683989372,7735.813020976232,8918.857011315586,1009.2061996121968,620.0,620.0,1240.0,29.0,Bus,Kienberg,SO,True,False,False,False,False,False
8578652,"Erlinsbach, Oberdorf",6447.577641109688,7713.2874286818,8924.372639974747,997.8045746669684,620.0,620.0,1240.0,56.0,Bus,Erlinsbach (AG),AG,True,False,False,False,False,False
8578651,"Erlinsbach, Sagi",6449.722328225894,7768.401644529108,8926.395417014004,996.2490306339612,0.0,562.0,562.0,0.0,Bus,Erlinsbach (AG),AG,True,False,False,False,False,False
8500653,Ocourt,6124.392633667449,377.684633377985,8527.418315419885,959.83904392731,562.0,562.0,1124.0,10.0,Bus,Clos du Doubs,JU,True,False,False,False,False,False
8500988,"St-Ursanne, Pont St-Jean/ville",6129.285794981552,376.31280413870735,8560.905246855722,967.4458251876198,327.0,327.0,654.0,0.0,Bus,Clos du Doubs,JU,True,False,False,False,False,False
8500655,"Bärschwil, Dorf",6350.945416814826,933.0713929090743,8697.53101543977,978.8759399503024,562.0,562.0,1124.0,24.0,Bus,Bärschwil,SO,True,False,False,False,False,False
8500688,"Liesberg, Riederwald",6336.741908159806,927.4796919813848,8675.673627488799,987.7305752151124,0.0,1597.0,1597.0,0.0,Bus,Liesberg,BL,True,False,False,False,False,False
8500957,"Grindel, Mitte",6355.635016370843,966.821255595996,8710.379923111681,978.8987318042658,46710.0,47444.0,94154.0,4530.0,Bus,Grindel,SO,True,False,False,False,False,False
8500689,"Liesberg, Dorfplatz",6335.128902489752,954.1176482838076,8680.123736975169,992.608031963296,1406.0,5778.0,7184.0,3658.066667,Bus,Liesberg,BL,True,False,False,False,False,False
