id,source,target,weight
8571404-8571405,8571404,8571405,7098
8571405-8571407,8571405,8571407,7098
8571407-8571425,8571407,8571425,122
8571424-8571425,8571424,8571425,4200
8571408-8571416,8571408,8571416,6062
8571412-8571413,8571412,8571413,14343
8571414-8571415,8571414,8571415,19298
8571415-8571417,8571415,8571417,4702
8571415-8590053,8571415,8590053,377
8589991-8590053,8589991,8590053,149
8590050-8590053,8590050,8590053,2777
8590052-8590053,8590052,8590053,11036
8571415-8590057,8571415,8590057,116
8590054-8590057,8590054,8590057,11272
8571416-8571422,8571416,8571422,6062
8571421-8571422,8571421,8571422,1698
8571417-8571418,8571417,8571418,4702
8571421-8571423,8571421,8571423,1678
8571422-8571423,8571422,8571423,2369
8571421-8579867,8571421,8579867,1711
8571421-8579868,8571421,8579868,1711
8579867-8579868,8579867,8579868,1711
8571422-8580407,8571422,8580407,6062
8571423-8571424,8571423,8571424,4702
8571424-8580927,8571424,8580927,502
8571425-8580927,8571425,8580927,4078
8579515-8580927,8579515,8580927,122
8571425-8579515,8571425,8579515,122
8576646-8579515,8576646,8579515,7461
8571429-8571430,8571429,8571430,4686
8571431-8579865,8571431,8579865,4189
8571703-8579865,8571703,8579865,497
8571705-8579865,8571705,8579865,110
8571432-8571433,8571432,8571433,501
8571433-8571434,8571433,8571434,501
8571434-8571658,8571434,8571658,501
8571435-8579898,8571435,8579898,821
8571436-8579898,8571436,8579898,825
8579897-8579898,8579897,8579898,45872
8571443-8571444,8571443,8571444,7660
8571443-8581119,8571443,8581119,246
8571444-8581119,8571444,8581119,488
8571456-8581119,8571456,8581119,1721
8581023-8581119,8581023,8581119,5451
8571444-8571445,8571444,8571445,7172
8571445-8571447,8571445,8571447,7172
8571447-8571456,8571447,8571456,7172
8571451-8571456,8571451,8571456,1341
8571455-8571456,8571455,8571456,1336
8571448-8571449,8571448,8571449,2677
8571449-8571450,8571449,8571450,2677
8571450-8571451,8571450,8571451,2677
8571451-8571455,8571451,8571455,1336
8571453-8583735,8571453,8583735,3833
8571456-8571457,8571456,8571457,5778
8571456-8575471,8571456,8575471,2350
8571460-8575471,8571460,8575471,327
8571457-8571458,8571457,8571458,5778
8571458-8571459,8571458,8571459,5778
8571459-8571460,8571459,8571460,5778
8571460-8581023,8571460,8581023,5451
8571461-8571462,8571461,8571462,957
8571462-8571463,8571462,8571463,957
8571464-8571465,8571464,8571465,1024
8571465-8571466,8571465,8571466,1024
8571466-8571467,8571466,8571467,452
8571480-8571481,8571480,8571481,2394
8571480-8571487,8571480,8571487,2485
8571481-8571482,8571481,8571482,2394
8571482-8571483,8571482,8571483,2394
8571483-8571484,8571483,8571484,2394
8571484-8571485,8571484,8571485,2394
8571485-8571486,8571485,8571486,2394
8571487-8571489,8571487,8571489,2485
8571489-8571491,8571489,8571491,2485
8571491-8571492,8571491,8571492,2485
8571492-8571493,8571492,8571493,2485
8571493-8571494,8571493,8571494,2485
8571494-8571496,8571494,8571496,2485
8571496-8571497,8571496,8571497,2485
8571498-8571501,8571498,8571501,5045
8571498-8580361,8571498,8580361,76
8571503-8580361,8571503,8580361,183
8571504-8580361,8571504,8580361,2330
8571501-8571502,8571501,8571502,4968
8571501-8571503,8571501,8571503,76
8571502-8571503,8571502,8571503,5018
8571503-8571504,8571503,8571504,4784
8571504-8581120,8571504,8581120,980
8576437-8581120,8576437,8581120,957
8581034-8581120,8581034,8581120,654
8571504-8583357,8571504,8583357,249
8581120-8583357,8581120,8583357,269
8581590-8583357,8581590,8583357,431
8571504-8584748,8571504,8584748,116
8581120-8584748,8581120,8584748,95
8571508-8571509,8571508,8571509,536
8571509-8571510,8571509,8571510,536
8571513-8571514,8571513,8571514,1550
8571514-8571515,8571514,8571515,1550
8571515-8571516,8571515,8571516,1550
8571516-8571517,8571516,8571517,1550
8571517-8571520,8571517,8571520,323
8571517-8580675,8571517,8580675,1227
8571520-8580675,8571520,8580675,323
8571521-8571522,8571521,8571522,5884
8571521-8571523,8571521,8571523,3068
8571522-8571523,8571522,8571523,373
8571521-8571524,8571521,8571524,122
8571522-8571524,8571522,8571524,4282
8571523-8580366,8571523,8580366,3441
8576654-8580366,8576654,8580366,3812
8571524-8580368,8571524,8580368,4161
8580366-8580368,8580366,8580368,373
8571524-8581895,8571524,8581895,243
8578906-8581895,8578906,8581895,1229
8580366-8581895,8580366,8581895,3068
8580368-8581895,8580368,8581895,4534
8571526-8571527,8571526,8571527,4439
8571527-8578906,8571527,8578906,983
8576660-8578906,8576660,8578906,246
8571528-8571529,8571528,8571529,7023
8571528-8576497,8571528,8576497,468
8576486-8576497,8576486,8576497,7873
8571529-8571530,8571529,8571530,6874
8571529-8571531,8571529,8571531,149
8571530-8571531,8571530,8571531,6874
8571531-8571532,8571531,8571532,7023
8571532-8571533,8571532,8571533,6874
8571532-8571535,8571532,8571535,149
8571533-8571535,8571533,8571535,6874
8571535-8571536,8571535,8571536,7023
8571536-8588907,8571536,8588907,692
8571537-8588907,8571537,8588907,6331
8571537-8571569,8571537,8571569,8825
8571537-8588630,8571537,8588630,381
8588629-8588630,8588629,8588630,8825
8571538-8571539,8571538,8571539,3740
8571539-8571540,8571539,8571540,3740
8571540-8571541,8571540,8571541,3740
8571541-8571542,8571541,8571542,3740
8571542-8571543,8571542,8571543,3740
8571543-8571544,8571543,8571544,3740
8571544-8571545,8571544,8571545,3740
8571545-8587244,8571545,8587244,3410
8571575-8587244,8571575,8587244,8825
8576689-8587244,8576689,8587244,9093
8571567-8571570,8571567,8571570,5861
8571575-8576507,8571575,8576507,7767
8571575-8576509,8571575,8576509,203
8576508-8576509,8576508,8576509,7767
8571575-8588640,8571575,8588640,5658
8587249-8588640,8587249,8588640,194
8571575-8595141,8571575,8595141,236
8571578-8571579,8571578,8571579,4046
8571580-8580371,8571580,8580371,3850
8576736-8580371,8576736,8580371,108
8571581-8571582,8571581,8571582,3429
8571581-8571592,8571581,8571592,2635
8571584-8571592,8571584,8571592,857
8571585-8571592,8571585,8571592,639
8571581-8571593,8571581,8571593,216
8571592-8571593,8571592,8571593,2635
8571582-8571583,8571582,8571583,3430
8571583-8571584,8571583,8571584,1104
8571583-8571585,8571583,8571585,2060
8571583-8571594,8571583,8571594,266
8571584-8581370,8571584,8581370,247
8571585-8581370,8571585,8581370,227
8571591-8581370,8571591,8581370,1194
8571592-8581370,8571592,8581370,1496
8571607-8581370,8571607,8581370,135
8580375-8581370,8580375,8581370,131
8571585-8571586,8571585,8571586,1194
8571586-8571587,8571586,8571587,1194
8571587-8571588,8571587,8571588,1194
8571588-8571589,8571588,8571589,1194
8571589-8571590,8571589,8571590,1194
8571590-8571591,8571590,8571591,1194
8571593-8579711,8571593,8579711,2851
8571594-8571595,8571594,8571595,266
8571596-8571597,8571596,8571597,2737
8571597-8571598,8571597,8571598,2737
8571598-8571599,8571598,8571599,2723
8571599-8571600,8571599,8571600,2737
8571600-8571601,8571600,8571601,2737
8571601-8571602,8571601,8571602,2737
8571602-8571603,8571602,8571603,2589
8571603-8571604,8571603,8571604,2589
8571604-8571605,8571604,8571605,2589
8571605-8571606,8571605,8571606,266
8571605-8582258,8571605,8582258,2323
8581371-8582258,8581371,8582258,266
8571606-8571607,8571606,8571607,266
8571608-8571609,8571608,8571609,1890
8571609-8571610,8571609,8571610,1890
8571610-8584586,8571610,8584586,656
8571612-8584586,8571612,8584586,1234
8571620-8571621,8571620,8571621,7032
8571620-8571632,8571620,8571632,3088
8571631-8571632,8571631,8571632,6427
8571620-8578929,8571620,8578929,13901
8576100-8578929,8576100,8578929,1024
8577026-8578929,8577026,8578929,3088
8571620-8578954,8571620,8578954,3728
8571620-8578963,8571620,8578963,3732
8578955-8578963,8578955,8578963,3728
8571620-8578968,8571620,8578968,7459
8578967-8578968,8578967,8578968,7460
8571620-8579026,8571620,8579026,5657
8571621-8571622,8571621,8571622,7066
8571623-8571624,8571623,8571624,4637
8571623-8571625,8571623,8571625,3477
8571624-8571625,8571624,8571625,3349
8571623-8574521,8571623,8574521,1287
8571624-8574521,8571624,8574521,1288
8571626-8574521,8571626,8574521,128
8571628-8574521,8571628,8574521,2191
8571629-8574521,8571629,8574521,2174
8571625-8571626,8571625,8571626,6825
8571626-8571627,8571626,8571627,5005
8571627-8571628,8571627,8571628,5025
8571628-8580568,8571628,8580568,386
8571630-8580568,8571630,8580568,901
8574521-8580568,8574521,8580568,2191
8571629-8571630,8571629,8571630,1801
8571629-8581745,8571629,8581745,256
8574521-8581745,8574521,8581745,2320
8576610-8581745,8576610,8581745,1287
8581071-8581745,8581071,8581745,871
8571630-8581071,8571630,8581071,895
8580568-8581071,8580568,8581071,901
8571632-8577026,8571632,8577026,5399
8576100-8577026,8576100,8577026,3196
8571632-8587776,8571632,8587776,9526
8577026-8587776,8577026,8587776,2061
8578944-8587776,8578944,8587776,2833
8580567-8587776,8580567,8587776,129
8571632-8588265,8571632,8588265,6427
8588264-8588265,8588264,8588265,5406
8571632-8588267,8571632,8588267,128
8587776-8588267,8587776,8588267,9526
8588265-8588267,8588265,8588267,5146
8571632-8590116,8571632,8590116,6427
8571633-8571684,8571633,8571684,38036
8571635-8571636,8571635,8571636,1435
8571636-8571637,8571636,8571637,1435
8571637-8571639,8571637,8571639,1435
8571639-8571640,8571639,8571640,1435
8571640-8571641,8571640,8571641,1030
8571640-8571643,8571640,8571643,405
8571641-8571643,8571641,8571643,1163
8571641-8580535,8571641,8580535,133
8571643-8580535,8571643,8580535,1302
8571648-8571649,8571648,8571649,2521
8571649-8571650,8571649,8571650,2521
8571651-8571652,8571651,8571652,1647
8571652-8571653,8571652,8571653,1647
8571654-8571655,8571654,8571655,1618
8571654-8576789,8571654,8576789,1347
8576559-8576789,8576559,8576789,510
8571654-8576791,8571654,8576791,60
8576559-8576791,8576559,8576791,540
8576790-8576791,8576790,8576791,1857
8571655-8571656,8571655,8571656,1662
8571656-8571657,8571656,8571657,1662
8571658-8571659,8571658,8571659,501
8571659-8571660,8571659,8571660,501
8571665-8571666,8571665,8571666,2605
8571666-8571667,8571666,8571667,2605
8571667-8571668,8571667,8571668,2605
8571668-8571669,8571668,8571669,2605
8571670-8571671,8571670,8571671,2451
8571670-8571686,8571670,8571686,864
8571672-8571686,8571672,8571686,227
8571679-8571686,8571679,8571686,240
8571670-8577860,8571670,8577860,120
8571679-8577860,8571679,8577860,1984
8571687-8577860,8571687,8577860,125
8571703-8577860,8571703,8577860,5455
8571705-8577860,8571705,8577860,377
8577859-8577860,8577859,8577860,3431
8571671-8571672,8571671,8571672,2451
8571672-8571673,8571672,8571673,1984
8571672-8571679,8571672,8571679,240
8571678-8571679,8571678,8571679,1984
8571673-8571674,8571673,8571674,1984
8571674-8571675,8571674,8571675,1984
8571675-8571676,8571675,8571676,1984
8571676-8571677,8571676,8571677,1984
8571677-8571678,8571677,8571678,1984
8571686-8571687,8571686,8571687,1331
8571687-8571688,8571687,8571688,830
8571688-8571689,8571688,8571689,830
8571689-8571690,8571689,8571690,830
8571690-8580043,8571690,8580043,830
8571691-8571692,8571691,8571692,5466
8571692-8571693,8571692,8571693,5466
8571693-8571694,8571693,8571694,5466
8571694-8571695,8571694,8571695,5466
8571695-8571696,8571695,8571696,5466
8571696-8571697,8571696,8571697,5466
8571697-8571698,8571697,8571698,5466
8571698-8571700,8571698,8571700,2736
8571702-8571703,8571702,8571703,6452
8571703-8582070,8571703,8582070,489
8577860-8582070,8577860,8582070,2730
8581382-8582070,8581382,8582070,2736
8582068-8582070,8582068,8582070,497
8571704-8571705,8571704,8571705,3460
8571706-8571709,8571706,8571709,38298
8571708-8571711,8571708,8571711,690
8571709-8571710,8571709,8571710,38200
8571711-8571712,8571711,8571712,690
8571712-8571713,8571712,8571713,690
8571713-8571714,8571713,8571714,690
8571714-8571715,8571714,8571715,690
8571715-8571716,8571715,8571716,690
8571716-8571717,8571716,8571717,690
8571717-8571718,8571717,8571718,690
8571718-8571719,8571718,8571719,690
8571719-8571720,8571719,8571720,690
8571720-8571721,8571720,8571721,690
8571721-8571722,8571721,8571722,690
8571722-8576582,8571722,8576582,120
8576559-8576582,8576559,8576582,570
8576581-8576582,8576581,8576582,7735
8571723-8571724,8571723,8571724,5922
8571723-8571725,8571723,8571725,2225
8571724-8571725,8571724,8571725,2220
8571723-8571753,8571723,8571753,4441
8571723-8576100,8571723,8576100,7812
8571724-8571742,8571724,8571742,3702
8571725-8571742,8571725,8571742,4445
8571733-8571734,8571733,8571734,7437
8571733-8582743,8571733,8582743,1713
8571734-8571735,8571734,8571735,7434
8571735-8571736,8571735,8571736,7437
8571736-8571737,8571736,8571737,7437
8571742-8571743,8571742,8571743,8147
8571743-8571744,8571743,8571744,8147
8571744-8571745,8571744,8571745,3702
8571744-8575852,8571744,8575852,4445
8571745-8571746,8571745,8571746,3702
8571746-8571747,8571746,8571747,3702
8571748-8571749,8571748,8571749,2453
8571748-8579894,8571748,8579894,3702
8579436-8579894,8579436,8579894,4445
8571749-8571750,8571749,8571750,2453
8571750-8571769,8571750,8571769,732
8571768-8571769,8571768,8571769,2215
8571753-8571754,8571753,8571754,865
8571753-8571755,8571753,8571755,3576
8571754-8571759,8571754,8571759,488
8571756-8571759,8571756,8571759,3200
8571754-8571761,8571754,8571761,377
8571756-8571761,8571756,8571761,376
8571760-8571761,8571760,8571761,3688
8571755-8571756,8571755,8571756,3576
8571759-8571760,8571759,8571760,3688
8571761-8571762,8571761,8571762,4441
8571762-8571763,8571762,8571763,4441
8571763-8571764,8571763,8571764,4441
8571764-8579895,8571764,8579895,4441
8571765-8571766,8571765,8571766,2215
8571766-8571767,8571766,8571767,2215
8571767-8571768,8571767,8571768,2215
8571769-8571770,8571769,8571770,2946
8571770-8571771,8571770,8571771,2433
8571770-8582597,8571770,8582597,494
8571771-8582597,8571771,8582597,1721
8571772-8576961,8571772,8576961,496
8576960-8576961,8576960,8576961,8510
8571776-8571777,8571776,8571777,4620
8571777-8571778,8571777,8571778,3407
8571777-8580774,8571777,8580774,1213
8571778-8580774,8571778,8580774,2185
8579719-8580774,8579719,8580774,1222
8571778-8571779,8571778,8571779,1222
8571779-8571780,8571779,8571780,1222
8571780-8571781,8571780,8571781,1222
8571781-8571782,8571781,8571782,1222
8571783-8571784,8571783,8571784,2922
8571788-8579071,8571788,8579071,5854
8571788-8579282,8571788,8579282,910
8579077-8579282,8579077,8579282,5263
8571788-8579284,8571788,8579284,612
8579077-8579284,8579077,8579284,590
8579282-8579284,8579282,8579284,5264
8571788-8579286,8571788,8579286,904
8579282-8579286,8579282,8579286,910
8579284-8579286,8579284,8579286,4669
8571788-8579719,8571788,8579719,610
8579284-8579719,8579284,8579719,1797
8579287-8579719,8579287,8579719,4669
8571792-8571793,8571792,8571793,13424
8571792-8571794,8571792,8571794,29
8571793-8571794,8571793,8571794,13247
8571793-8594870,8571793,8594870,172
8571799-8594870,8571799,8594870,149
8594862-8594870,8594862,8594870,6067
8594863-8594870,8594863,8594870,6908
8571794-8571795,8571794,8571795,13252
8571794-8571796,8571794,8571796,29
8571795-8571796,8571795,8571796,5412
8571796-8571797,8571796,8571797,2929
8571797-8594863,8571797,8594863,186
8594862-8594863,8594862,8594863,6908
8571798-8571799,8571798,8571799,2512
8571801-8587373,8571801,8587373,7155
8583766-8587373,8583766,8587373,2645
8587366-8587373,8587366,8587373,4765
8587368-8587373,8587368,8587373,15852
8571801-8593717,8571801,8593717,1117
8580339-8593717,8580339,8593717,9160
8587373-8593717,8587373,8593717,7156
8571802-8571803,8571802,8571803,5289
8571803-8571804,8571803,8571804,5289
8571804-8571805,8571804,8571805,5289
8571805-8571806,8571805,8571806,5289
8571807-8571808,8571807,8571808,3854
8571807-8579724,8571807,8579724,66
8571815-8579724,8571815,8579724,3214
8571825-8579724,8571825,8579724,2002
8571808-8571809,8571808,8571809,3847
8571809-8571810,8571809,8571810,3847
8571810-8571811,8571810,8571811,3847
8571811-8571812,8571811,8571812,3847
8571812-8571813,8571812,8571813,3847
8571813-8571814,8571813,8571814,3847
8571814-8571815,8571814,8571815,3847
8571815-8583697,8571815,8583697,560
8579724-8583697,8579724,8583697,1843
8580339-8583697,8580339,8583697,1371
8583696-8583697,8583696,8583697,73
8571816-8571817,8571816,8571817,2566
8571817-8571818,8571817,8571818,2567
8571818-8571819,8571818,8571819,2566
8571819-8571820,8571819,8571820,2567
8571820-8571821,8571820,8571821,2567
8571821-8571822,8571821,8571822,2567
8571822-8583696,8571822,8583696,289
8571825-8583696,8571825,8583696,276
8579724-8583696,8579724,8583696,768
8580339-8583696,8580339,8583696,1241
8571823-8571824,8571823,8571824,9936
8571824-8571825,8571824,8571825,2567
8571826-8571827,8571826,8571827,24927
8571826-8593730,8571826,8593730,215
8593728-8593730,8593728,8593730,16979
8571827-8571828,8571827,8571828,7817
8571827-8580339,8571827,8580339,13021
8571838-8580339,8571838,8580339,450
8571849-8580339,8571849,8580339,3461
8579724-8580339,8579724,8580339,2645
8579725-8580339,8579725,8580339,9906
8571827-8593734,8571827,8593734,4077
8580339-8593734,8580339,8593734,13033
8571828-8571829,8571828,8571829,7817
8571829-8571830,8571829,8571830,7817
8571830-8571831,8571830,8571831,7817
8571831-8571832,8571831,8571832,7817
8571832-8571833,8571832,8571833,7817
8571833-8571834,8571833,8571834,7817
8571834-8571835,8571834,8571835,7817
8571835-8571836,8571835,8571836,7610
8571835-8571837,8571835,8571837,207
8571836-8571837,8571836,8571837,7369
8571838-8571843,8571838,8571843,6918
8571838-8596101,8571838,8596101,449
8580339-8596101,8580339,8596101,450
8583699-8596101,8583699,8596101,6918
8583766-8596101,8583766,8596101,2644
8587373-8596101,8587373,8596101,2645
8593709-8596101,8593709,8596101,81
8593724-8596101,8593724,8596101,1117
8593730-8596101,8593730,8596101,16763
8593735-8596101,8593735,8596101,18326
8593737-8596101,8593737,8596101,8050
8593738-8596101,8593738,8596101,2789
8593748-8596101,8593748,8596101,9033
8593750-8596101,8593750,8596101,9073
8593751-8596101,8593751,8596101,8174
8593752-8596101,8593752,8596101,6265
8593754-8596101,8593754,8596101,6264
8594589-8596101,8594589,8596101,2677
8571843-8571844,8571843,8571844,6918
8571844-8571845,8571844,8571845,6918
8571846-8571848,8571846,8571848,59503
8571846-8579662,8571846,8579662,29
8579659-8579662,8579659,8579662,10238
8571846-8593540,8571846,8593540,29
8571848-8593540,8571848,8593540,186
8582487-8593540,8582487,8593540,52419
8582593-8593540,8582593,8593540,29
8571847-8571888,8571847,8571888,38349
8571848-8571849,8571848,8571849,6918
8571849-8580772,8571849,8580772,3457
8580339-8580772,8580339,8580772,3461
8571859-8571861,8571859,8571861,4585
8571861-8571862,8571861,8571862,4585
8571862-8571863,8571862,8571863,4585
8571863-8571864,8571863,8571864,4585
8571864-8571865,8571864,8571865,4585
8571865-8571866,8571865,8571866,4585
8571866-8571867,8571866,8571867,4585
8571871-8571872,8571871,8571872,1594
8571872-8571873,8571872,8571873,1594
8571873-8571874,8571873,8571874,1594
8571874-8571875,8571874,8571875,1594
8571875-8571876,8571875,8571876,1594
8571876-8571877,8571876,8571877,1594
8571877-8571878,8571877,8571878,1594
8571878-8571879,8571878,8571879,1594
8571879-8571880,8571879,8571880,1594
8571880-8571881,8571880,8571881,1594
8571881-8571882,8571881,8571882,1593
8571882-8579599,8571882,8579599,1594
8579597-8579599,8579597,8579599,250
8579598-8579599,8579598,8579599,7820
8571883-8571885,8571883,8571885,24702
8571884-8571885,8571884,8571885,23391
8571884-8593669,8571884,8593669,1660
8593652-8593669,8593652,8593669,23269
8593666-8593669,8593666,8593669,21042
8571885-8571886,8571885,8571886,3395
8571886-8571887,8571886,8571887,3395
8571887-8571889,8571887,8571889,3395
8571888-8571924,8571888,8571924,38363
8571889-8571894,8571889,8571894,255
8571893-8571894,8571893,8571894,255
8571890-8571891,8571890,8571891,3395
8571891-8571892,8571891,8571892,3395
8571892-8571893,8571892,8571893,3395
8571893-8583248,8571893,8583248,3140
8571895-8583248,8571895,8583248,510
8571894-8571895,8571894,8571895,510
8571896-8582490,8571896,8582490,29
8582487-8582490,8582487,8582490,29
8582489-8582490,8582489,8582490,2605
8571897-8571898,8571897,8571898,3081
8571898-8571899,8571898,8571899,3082
8571902-8571903,8571902,8571903,4168
8571902-8571905,8571902,8571905,164
8571904-8571905,8571904,8571905,4102
8571903-8571904,8571903,8571904,4168
8571904-8583495,8571904,8583495,66
8571905-8583495,8571905,8583495,3016
8571906-8571907,8571906,8571907,3176
8571906-8571911,8571906,8571911,2605
8571906-8576659,8571906,8576659,3193
8571906-8582212,8571906,8582212,34
8571922-8582212,8571922,8582212,570
8581997-8582212,8581997,8582212,1600
8571907-8571908,8571907,8571908,3176
8571908-8571922,8571908,8571922,3176
8571910-8582487,8571910,8582487,52749
8571917-8582487,8571917,8582487,2312
8579627-8582487,8579627,8582487,19570
8571911-8571912,8571911,8571912,2450
8571912-8571913,8571912,8571913,2605
8571913-8571914,8571913,8571914,2605
8571914-8571915,8571914,8571915,2605
8571915-8571916,8571915,8571916,2605
8571916-8571917,8571916,8571917,2605
8571922-8581575,8571922,8581575,1109
8571922-8581997,8571922,8581997,1096
8581575-8581997,8581575,8581997,1108
8571922-8582669,8571922,8582669,401
8581997-8582669,8581997,8582669,120
8582213-8582669,8582213,8582669,1064
8582492-8582669,8582492,8582669,58
8582668-8582669,8582668,8582669,1308
8571923-8571925,8571923,8571925,3981
8571924-8571950,8571924,8571950,37355
8571924-8572404,8571924,8572404,289
8572375-8572404,8572375,8572404,21952
8571926-8571927,8571926,8571927,1425
8571926-8572021,8571926,8572021,943
8571926-8576775,8571926,8576775,927
8571949-8576775,8571949,8576775,508
8571953-8576775,8571953,8576775,1320
8572026-8576775,8572026,8576775,1795
8571926-8576777,8571926,8576777,120
8572026-8576777,8572026,8576777,76
8576775-8576777,8576775,8576777,4445
8571927-8571928,8571927,8571928,1425
8571928-8571929,8571928,8571929,1425
8571929-8571930,8571929,8571930,1425
8571930-8571931,8571930,8571931,1425
8571931-8571932,8571931,8571932,1425
8571932-8571933,8571932,8571933,1425
8571934-8571935,8571934,8571935,1311
8571934-8576779,8571934,8576779,3190
8576777-8576779,8576777,8576779,42
8576778-8576779,8576778,8576779,2752
8571934-8576781,8571934,8576781,232
8576779-8576781,8576779,8576781,3055
8571934-8583659,8571934,8583659,114
8583658-8583659,8583658,8583659,1314
8571934-8583814,8571934,8583814,538
8583659-8583814,8583659,8583814,888
8571934-8591843,8571934,8591843,115
8588202-8591843,8588202,8591843,246
8571935-8571936,8571935,8571936,756
8571935-8583658,8571935,8583658,242
8571937-8583658,8571937,8583658,1072
8571936-8571937,8571936,8571937,1072
8571938-8571939,8571938,8571939,923
8571940-8571941,8571940,8571941,2834
8571941-8571942,8571941,8571942,2834
8571942-8571951,8571942,8571951,1514
8571949-8571951,8571949,8571951,1347
8571943-8571944,8571943,8571944,2060
8571944-8571963,8571944,8571963,955
8571962-8571963,8571962,8571963,1513
8571944-8571964,8571944,8571964,400
8571963-8571964,8571963,8571964,1801
8571945-8571946,8571945,8571946,1855
8571946-8571947,8571946,8571947,1855
8571947-8571948,8571947,8571948,1855
8571948-8571949,8571948,8571949,1855
8571950-8573183,8571950,8573183,28998
8573157-8573183,8573157,8573183,4985
8571951-8571952,8571951,8571952,2419
8571951-8581111,8571951,8581111,414
8571953-8581111,8571953,8581111,812
8576778-8581111,8576778,8581111,614
8581110-8581111,8581110,8581111,923
8571952-8571953,8571952,8571953,2349
8571953-8581110,8571953,8581110,217
8576778-8581110,8576778,8581110,733
8571957-8571959,8571957,8571959,6002
8571957-8578062,8571957,8578062,155
8571959-8578062,8571959,8578062,1839
8571961-8578062,8571961,8578062,1340
8571963-8578062,8571963,8578062,335
8571964-8578062,8571964,8578062,436
8571957-8580079,8571957,8580079,3347
8571961-8580079,8571961,8580079,1254
8571963-8580079,8571963,8580079,332
8571964-8580079,8571964,8580079,410
8578062-8580079,8578062,8580079,4105
8571959-8571960,8571959,8571960,4107
8571960-8571961,8571960,8571961,4107
8571961-8571962,8571961,8571962,1513
8571964-8583786,8571964,8583786,1354
8583687-8583786,8583687,8583786,508
8572034-8572035,8572034,8572035,118
8572034-8572036,8572034,8572036,1235
8572035-8572036,8572035,8572036,118
8572034-8572102,8572034,8572102,6373
8572039-8572102,8572039,8572102,684
8572040-8572102,8572040,8572102,711
8572036-8572037,8572036,8572037,1353
8572037-8572038,8572037,8572038,1353
8572038-8572039,8572038,8572039,1353
8572039-8572040,8572039,8572040,669
8572041-8572042,8572041,8572042,5237
8572041-8572044,8572041,8572044,3264
8572041-8572045,8572041,8572045,3351
8572041-8572082,8572041,8572082,5731
8572041-8572085,8572041,8572085,5549
8572042-8572078,8572042,8572078,5237
8572044-8572047,8572044,8572047,3226
8572045-8572047,8572045,8572047,3229
8572044-8572054,8572044,8572054,116
8572045-8572054,8572045,8572054,108
8572053-8572054,8572053,8572054,6455
8572047-8572048,8572047,8572048,6455
8572048-8572050,8572048,8572050,6455
8572050-8572051,8572050,8572051,6455
8572051-8572052,8572051,8572052,6455
8572052-8572053,8572052,8572053,6455
8572054-8581962,8572054,8581962,6615
8572054-8582124,8572054,8582124,78
8581962-8582124,8581962,8582124,3262
8572061-8572062,8572061,8572062,807
8572061-8572064,8572061,8572064,300
8572063-8572064,8572063,8572064,1940
8572062-8572063,8572062,8572063,807
8572064-8572065,8572064,8572065,2240
8572065-8572067,8572065,8572067,2240
8572067-8583308,8572067,8583308,376
8572068-8572069,8572068,8572069,5264
8572069-8572070,8572069,8572070,5264
8572070-8572071,8572070,8572071,5264
8572071-8572072,8572071,8572072,5264
8572072-8572073,8572072,8572073,5173
8572072-8582131,8572072,8582131,91
8572075-8582131,8572075,8582131,5173
8572073-8572074,8572073,8572074,5173
8572074-8572075,8572074,8572075,5173
8572078-8572079,8572078,8572079,5169
8572078-8582125,8572078,8582125,68
8572081-8582125,8572081,8582125,5169
8572079-8572080,8572079,8572080,5169
8572080-8572081,8572080,8572081,5169
8572082-8572083,8572082,8572083,5880
8572083-8572084,8572083,8572084,5880
8572084-8582030,8572084,8582030,5731
8572084-8582986,8572084,8582986,149
8582126-8582986,8582126,8582986,5731
8572085-8572086,8572085,8572086,5549
8572086-8572088,8572086,8572088,5549
8572088-8572089,8572088,8572089,5549
8572089-8572092,8572089,8572092,5549
8572092-8572093,8572092,8572093,5549
8572093-8572094,8572093,8572094,5549
8572094-8572095,8572094,8572095,5549
8572095-8572099,8572095,8572099,5549
8572099-8572100,8572099,8572100,5549
8572100-8572101,8572100,8572101,5549
8572101-8581833,8572101,8581833,5549
8572102-8572103,8572102,8572103,2430
8572102-8582085,8572102,8582085,5286
8576784-8582085,8576784,8582085,2431
8572103-8572104,8572103,8572104,2431
8572104-8572105,8572104,8572105,2431
8572105-8572106,8572105,8572106,2431
8572106-8572107,8572106,8572107,2431
8572107-8572108,8572107,8572108,2431
8572108-8572109,8572108,8572109,2431
8572109-8572110,8572109,8572110,2431
8572110-8576784,8572110,8576784,2431
8572113-8572115,8572113,8572115,123
8572113-8572143,8572113,8572143,663
8572113-8572168,8572113,8572168,6755
8572115-8572168,8572115,8572168,123
8572113-8572176,8572113,8572176,6204
8572113-8572194,8572113,8572194,5197
8572175-8572194,8572175,8572194,302
8572123-8572125,8572123,8572125,5672
8572125-8572126,8572125,8572126,5674
8572126-8572127,8572126,8572127,5674
8572127-8572128,8572127,8572128,5674
8572129-8572130,8572129,8572130,4030
8572129-8582810,8572129,8582810,839
8572130-8582810,8572130,8582810,251
8572129-8582812,8572129,8582812,2312
8582811-8582812,8582811,8582812,1740
8572130-8572131,8572130,8572131,5674
8572132-8572141,8572132,8572141,4571
8572141-8572142,8572141,8572142,4571
8572142-8572210,8572142,8572210,328
8572142-8579509,8572142,8579509,4243
8572210-8579509,8572210,8579509,328
