id,label,x_fa2,y_fa2,x_geo,y_geo
8507066,Stettlen,-866.2464599609375,-1703.4444580078125,2606520.0,1200837.0
8589043,Stettlen,208.98098754882807,-2779.2421875,2606506.0,1200641.0
8589043,Stettlen,208.98098754882807,-2779.2421875,2606520.0,1200837.0
8507069,Ittigen bei Bern,-1146.3193359375,-1348.4945068359375,2603462.0,1202472.0
8507071,Seftigen,-1556.4666748046875,-905.9017944335938,2607762.0,1181747.0
8507072,Burgistein,-1585.92578125,-880.9055786132812,2606306.0,1182033.0
8507073,Thurnen,-1605.2445068359375,-873.9151611328125,2605743.0,1184714.0
8507074,Kaufdorf,-1584.7596435546875,-875.332275390625,2604823.0,1187418.0
8507077,Kehrsatz,-1469.75830078125,-964.7825317382812,2602570.0,1195302.0
8507083,Köniz,-1029.216796875,-948.2024536132812,2598193.0,1197057.0
8507092,Belp Steinbach,-1427.809326171875,-995.2698974609376,2604150.0,1193785.0
8507084,Moos,-750.843505859375,-921.760009765625,2597135.0,1195432.0
8507085,Gasel,-492.7957153320313,-895.2412719726562,2597109.0,1194425.0
8507086,Niederscherli,-261.06304931640625,-876.5406494140625,2596146.0,1192815.0
8507087,Mittelhäusern,-97.48368072509766,-889.114013671875,2594594.0,1191700.0
8507088,Lanzenhäusern,138.49049377441406,-818.7403564453125,2593015.0,1187870.0
8507089,Schwarzenburg,273.1036376953125,-796.670654296875,2592668.0,1185333.0
8507091,Liebefeld,356.9503479003906,-782.888671875,2598504.0,1197658.0
8507095,Schwarzwasserbrücke,403.1905822753906,-769.1652221679688,2594185.0,1190188.0
8507478,Frutigen,-1245.863037109375,-719.659912109375,2616307.0,1159760.0
8507475,Kandersteg,-1036.424560546875,-527.9962768554688,2617870.0,1149369.0
8507476,Blausee-Mitholz,-1137.9588623046875,-616.8201293945312,2618177.0,1153101.0
8507298,Wimmis,-1376.6351318359375,-1071.971923828125,2615071.0,1169407.0
8507299,Lattigen bei Spiez,-1331.3466796875,-924.8377075195312,2616189.0,1171124.0
8507481,Mülenen,-1276.2901611328125,-748.7201538085938,2619348.0,1165229.0
8507250,Scheyenholz,145.51451110839844,-2630.599853515625,2606669.0,1197752.0
8507251,Seidenberg,168.58102416992188,-2657.595947265625,2604104.0,1197993.0
8507993,Bethlehem Säge,193.8294982910156,-2735.0283203125,2596685.0,1199591.0
8508074,"Münchenbuchsee, Kirche",233.53553771972656,-2837.066162109375,2600865.0,1207818.0
8510151,Holligen,232.18548583984372,-2691.3984375,2598200.0,1199447.0
8571393,Eigerplatz,273.2909545898437,-2608.491943359375,2599418.0,1198895.0
8571436,Bachmätteli,210.4898376464844,-2663.033935546875,2596329.0,1198780.0
8508077,"Zollikofen, Hirzenfeld",316.5633850097656,-2980.75146484375,2600426.0,1205835.0
8530259,Hofgut,244.51329040527344,-2695.056640625,2605503.0,1197967.0
8571342,"Bern, Inselplatz",352.660888671875,-2791.2607421875,2599174.0,1199691.0
8571359,"Bern, Länggasse",333.0834350585937,-2810.857666015625,2599052.0,1200544.0
8571392,"Zollikofen, Bahnhof",225.27804565429688,-2770.610107421875,2601789.0,1205523.0
8571395,"Wabern, Tram-Endstation",329.1785583496094,-2422.25927734375,2601067.0,1197437.0
8571415,"Köniz, Schloss",521.3662719726562,-2208.204833984375,2598077.0,1196594.0
8571435,Holenacker,258.494140625,-2723.225830078125,2595724.0,1199732.0
8571521,"Ins, Bahnhof",213.11148071289065,-2018.1090087890625,2574267.0,1205471.0
8571733,"Boll-Utzigen, Bahnhof",70.30571746826172,-2705.344482421875,2608227.0,1200230.0
8576447,"Brügg BE, Möschler",730.279052734375,-1212.770751953125,2588017.0,1219235.0
8576460,"Bolligen, Sternen",190.23114013671875,-2758.125,2604467.0,1202666.0
8587480,Ostring,251.6471405029297,-2715.566162109375,2602500.0,1199338.0
8580939,Europaplatz Bahnhof,280.1158142089844,-2848.391845703125,2597539.0,1199130.0
8587479,Schosshalde,235.00946044921875,-2708.3271484375,2602090.0,1199611.0
8588174,Weltpostverein,266.0696716308594,-2737.749755859375,2602545.0,1198637.0
8582262,"Bern Brünnen Westside, Bahnhof",360.5268249511719,-2903.576416015625,2595154.0,1199261.0
8587485,Rosengarten,297.2111511230469,-2677.970458984375,2601717.0,1200115.0
8588989,Bärenplatz,271.548095703125,-2749.822265625,2600322.0,1199671.0
8579896,Hirschengraben,232.10501098632807,-2675.602783203125,2599935.0,1199442.0
8579897,Kocherpark,255.2914276123047,-2714.241455078125,2599651.0,1199422.0
8587481,Burgernziel,277.5302734375,-2741.1689453125,2602174.0,1199004.0
8588562,Gurtenbahn,251.12640380859372,-2667.93798828125,2600745.0,1197664.0
8588699,Wankdorf Center,233.0372314453125,-2750.386474609375,2602075.0,1201175.0
8507150,Thun (See),2440.634521484375,-3859.404296875,2614722.0,1178120.0
8507151,Hilterfingen (See),2441.479248046875,-3852.87890625,2616725.0,1176008.0
8507154,Spiez Schiffstation,2457.988525390625,-3898.43408203125,2619220.0,1170837.0
8507153,Gunten (See),2447.063720703125,-3864.9638671875,2620009.0,1173507.0
8507152,Oberhofen am Thunersee,2445.208984375,-3854.8447265625,2617493.0,1175488.0
8507155,Merligen (See),2466.6357421875,-3913.074951171875,2622834.0,1171727.0
8507156,Beatenbucht (See),2467.580322265625,-3926.618896484375,2623515.0,1170644.0
8507157,Beatushöhlen-Sundlauenen,2482.082763671875,-3958.80615234375,2626874.0,1170480.0
8507158,Neuhaus (Unterseen) (See),2454.123046875,-3918.053466796875,2628859.0,1169747.0
8507161,Hünibach (See),2487.687255859375,-3980.66064453125,2615592.0,1176951.0
8507159,Gwatt Deltapark (See),2453.6240234375,-3919.28466796875,2615076.0,1174385.0
8507167,Leissigen (See),2449.66064453125,-3927.428955078125,2625403.0,1167187.0
8507166,Faulensee (See),2457.36181640625,-3941.90771484375,2620272.0,1169453.0
8507164,Einigen (See),2450.240234375,-3918.832763671875,2615948.0,1173193.0
8507169,Interlaken West (See),2466.140380859375,-3962.184326171875,2631528.0,1170192.0
8507172,"Hünibach, Chartreuse",-2077.62353515625,487.4704284667969,2615743.0,1177148.0
8507173,"Hilterfingen, Post",-1976.9715576171875,511.6092529296875,2616771.0,1176058.0
8576870,"Hünibach, Stationsstrasse",-2122.62451171875,406.6451416015625,2615937.0,1176996.0
8576869,"Hünibach, Seematte",-2215.066162109375,248.82362365722656,2615363.0,1177430.0
8590399,"Thun, Untere Wart",-2124.21630859375,500.3586120605469,2615540.0,1177898.0
8507175,"Oberhofen a. T., Längenschach.",-1807.734130859375,521.5158081054688,2618370.0,1174994.0
8507880,"Schwanden, Dorf",-1953.1654052734373,516.8236083984375,2621158.0,1176072.0
8590400,"Hilterfingen, Weingartenstr.",-2071.818603515625,511.9409484863281,2616806.0,1176545.0
8507881,"Sigriswil, Post",-1866.3857421875,282.8304138183594,2621138.0,1173989.0
8507181,"Thun, Lauitor",-1989.4617919921875,-48.59141159057617,2614775.0,1178565.0
8507245,"Reutigen, Hintere Gasse",-1211.67333984375,733.0045776367188,2613873.0,1171483.0
8507399,"Heimenschwand, Post",-1087.469482421875,250.5926513671875,2619737.0,1186442.0
8507400,"Fahrni, Dörfli",-1218.7802734375,443.4385986328125,2617676.0,1182923.0
8507406,"Heiligenschwendi, Haltenegg",-1262.913818359375,602.523681640625,2618315.0,1177676.0
8507408,"Heiligenschwendi, Multenegg",-1261.143310546875,599.88916015625,2619366.0,1178853.0
8507872,"Wattenwil, Mettlen",-1143.5784912109375,655.0601806640625,2605567.0,1178170.0
8507887,"Thierachern, Räbgass",-1039.633056640625,699.7283325195312,2610814.0,1178073.0
8507873,"Wattenwil, Ey",-1005.9086303710938,717.599609375,2605283.0,1179388.0
8507892,"Höfen, Dorf",-1141.0352783203125,724.5365600585938,2609581.0,1174478.0
8571708,"Thun, Berntor",-1308.410888671875,483.0521545410156,2614586.0,1178967.0
8507403,"Unterlangenegg, Kreuzweg",-1197.531005859375,486.9809875488281,2618769.0,1183009.0
8507411,"Steffisburg, Schiessstand",-1237.2174072265625,508.0589599609375,2615003.0,1182251.0
8507871,"Heiligenschwendi, Alte Post",-1210.2418212890625,585.906005859375,2619138.0,1177659.0
8508987,"Süderen, Oberei",-1204.72021484375,524.03564453125,2624384.0,1185326.0
8576333,"Spiez, Bahnhof",-2180.762939453125,-185.7149353027344,2618495.0,1170580.0
8507529,"Därligen, Tracht",-2415.74072265625,-685.0440673828125,2627618.0,1167984.0
8507877,"Spiez, Altersheim",-2324.928955078125,-156.90357971191406,2619681.0,1168898.0
8507878,"Spiezwiler, Rössli",-2378.452880859375,-255.0668182373047,2617411.0,1170119.0
8507879,"Aeschi b. Spiez, Wachthubel",-2313.498779296875,-141.25299072265625,2620856.0,1166629.0
8571310,"Interlaken West, Bahnhof",-2536.813720703125,-939.5184326171876,2631605.0,1170328.0
8571330,"Reichenbach i. K., Bahnhof",-2408.1552734375,-356.3087463378906,2619267.0,1163839.0
8576318,"Frutigen, Bahnhof",-2476.669677734375,-483.1544189453125,2616290.0,1159772.0
8576557,"Thun, Sternenplatz",-1096.220703125,701.6461181640625,2614415.0,1178855.0
8576558,"Thun, Marktgasse",-1363.2266845703125,478.3716735839844,2614437.0,1178818.0
8571722,"Teuffenthal, Burghalten",-1106.6822509765625,730.8024291992188,2621437.0,1180529.0
8576338,"Spiez, Oberlandstrasse",-1979.53125,67.15910339355469,2618189.0,1170937.0
8576555,"Thun, Rebgässli",-1078.515625,616.859130859375,2614883.0,1179176.0
8576559,"Thun, Postbrücke",-824.3766479492188,800.7644653320312,2614434.0,1178477.0
8507889,"Thierachern, Wahlen",-856.0445556640625,782.4541625976562,2609624.0,1177793.0
8507899,"Thierachern, mittlerer Schwand",-772.9961547851562,814.2611083984375,2611260.0,1178709.0
8571654,"Wattenwil, Postgasse",-567.6912841796875,784.4720458984375,2605199.0,1179838.0
8576836,"Allmendingen, Dorf",-1039.4334716796875,869.918701171875,2611975.0,1176916.0
8576834,"Allmendingen, RAZ",-956.6842651367188,974.437744140625,2611395.0,1176212.0
8576845,"Reutigen, Viehschauplatz",-1186.705078125,884.6787719726562,2614142.0,1171671.0
8576842,"Niederstocken, Säge",-1155.389892578125,1013.6165771484376,2611224.0,1172798.0
8576862,"Thun, Dürrenast",-1208.955078125,775.4769897460938,2614369.0,1177138.0
8591910,"Thun, Buchegg",-882.4746704101562,917.9859619140624,2613216.0,1175981.0
8507186,"Sundlauenen, Beatushöhlen",-2184.909423828125,-356.82470703125,2626275.0,1170323.0
8576864,"Thun, Freienhof",-2278.936767578125,-369.6190490722656,2614691.0,1178493.0
8576376,"Interlaken Ost, Bahnhof",-2550.905029296875,-768.9697265625,2632926.0,1171101.0
8576865,"Thun, Bälliz",-2280.535400390625,-367.0021362304688,2614630.0,1178434.0
8507187,"Unterseen, Neuhaus",-2371.06982421875,-654.173095703125,2629079.0,1169870.0
8507490,"Bönigen, Dorf",-2737.859130859375,-1066.310546875,2634864.0,1170645.0
8507867,"Unterseen, Spital Interlaken",-2552.521240234375,-944.9065551757812,2630910.0,1170090.0
8507868,"Ringgenberg, Säge",-2570.953369140625,-914.0726928710938,2635899.0,1172919.0
8507893,"Interlaken, Zentralplatz",-2536.440185546875,-913.5414428710938,2631855.0,1170463.0
8507894,"Matten b. I., Hotel Sonne",-2578.4150390625,-994.98876953125,2632551.0,1170011.0
8507897,"Wilderswil, Lehngasse",-2589.31005859375,-1069.707763671875,2632362.0,1168038.0
8507948,"Habkern, Zäundli",-2384.482177734375,-1240.7998046875,2632427.0,1175521.0
8570512,"Beatenberg, Ramsern",-2484.42236328125,-1161.430908203125,2628492.0,1172202.0
8507188,"Sierre, Villa",1590.905517578125,963.2420043945312,2606482.0,1126907.0
8508243,"Sierre, Manège",1626.7945556640625,851.6861572265625,2608635.0,1126448.0
8507213,"Piano Stampa, Maglio",2973.376220703125,-2364.632080078125,2718794.0,1099490.0
8507223,"Piano Stampa, Farera",2961.02001953125,-2368.279296875,2718895.0,1100047.0
8507219,"Brienzwiler, Eichhof",2914.88427734375,3151.2314453125,2649730.0,1178129.0
8508697,"Brienzwiler, Banholzfluh",2905.9814453125,3145.592041015625,2650422.0,1178074.0
8507224,"Piano Stampa, Capolinea",2923.3203125,-2365.546875,2718904.0,1100522.0
8578997,"Lugano, Gerra",2880.297607421875,-2381.89794921875,2717771.0,1097938.0
8578996,"Trevano, Centro Studi",2849.936279296875,-2354.83349609375,2717955.0,1098869.0
8579018,"Lugano, Campus Universitario",2831.857177734375,-2406.7666015625,2717822.0,1096659.0
8579013,"Viganello, la Santa",2765.654052734375,-2278.38232421875,2718166.0,1096709.0
8579017,"Cadro, Pronuovo",2839.75830078125,-2414.661376953125,2719527.0,1100022.0
8579231,"St-Sulpice VD, Venoge sud",-2042.6568603515625,1390.176025390625,2531519.0,1151671.0
8579230,"Préverenges, village",-1666.8236083984375,1526.4320068359375,2529987.0,1152190.0
8507234,"Bioggio, Pianazzo",1687.765869140625,-1611.259765625,2713209.0,1096766.0
8507236,"Cimo, Canavée",1814.870849609375,-1650.116455078125,2712653.0,1095929.0
8507244,"Bioggio, Via Mondonico",1953.5679931640625,-1679.7823486328125,2713055.0,1096412.0
8507240,"Orgnana, Paese",3759.372314453125,211.5961456298828,2710015.0,1111414.0
8507255,"Orgnana, Monda",3724.4091796875,129.9695281982422,2710192.0,1111637.0
8577718,"Châtel-St-Denis, gare",509.3394775390625,-771.9544067382812,2558385.0,1153073.0
8507333,"Gaggio, Paese",2112.825439453125,-1716.6470947265625,2712814.0,1096265.0
8507246,"Lenk, Fure",-2501.11181640625,-2762.98291015625,2600230.0,1142450.0
8507607,"Lenk, Alpenrösli",-2499.806396484375,-2756.97021484375,2599930.0,1141300.0
8507257,"Orgnana, Rozzolo",3720.68798828125,61.34425735473633,2709768.0,1111618.0
8594021,"Yverdon, J.-J. Rousseau",2690.6845703125,752.75,2539454.0,1180935.0
8507267,"Yverdon-les-Bains, Prés-du-Lac",2833.298095703125,746.3626098632812,2538536.0,1182246.0
8594018,"Yverdon, Centre Thermal",2364.845703125,860.041259765625,2539582.0,1180341.0
8594022,"Yverdon, Léon-Jaquier nord",2897.68701171875,714.9593505859375,2538584.0,1182388.0
8594042,"Yverdon-les-Bains, La Marive",3043.94091796875,678.1170654296875,2538872.0,1181920.0
8594031,"Yverdon, Théâtre Benno Besson",3004.48193359375,683.989013671875,2539171.0,1181196.0
8594038,"Yverdon, Clairs-Logis",3006.9306640625,690.140869140625,2538707.0,1182330.0
8594039,"Yverdon-les-Bains, Faïencerie",3079.322021484375,669.20361328125,2538964.0,1180177.0
8507272,Saanenmöser,-2064.936767578125,-2031.78857421875,2590260.0,1151820.0
8507273,Oeschseite,-1950.0926513671875,-2132.225341796875,2593375.0,1153345.0
8507290,Zweisimmen,-1821.065185546875,-2199.35302734375,2595109.0,1155802.0
8507279,Lenk im Simmental,-1625.25927734375,-2382.069091796875,2600375.0,1145250.0
8507288,Eifeld,-1763.833740234375,-2341.00439453125,2615579.0,1170314.0
8507274,Blankenburg,-1099.2413330078125,-2834.563232421875,2595910.0,1154425.0
8507275,Stöckli,-1109.9583740234375,-2804.25048828125,2596144.0,1151724.0
8507276,St. Stephan,-1186.441650390625,-2749.69580078125,2597074.0,1150425.0
8507277,Matten i.S.,-1289.117919921875,-2656.35791015625,2598695.0,1149155.0
8507278,Boden,-1440.1207275390625,-2532.998291015625,2599750.0,1146605.0
8507281,Grubenwald,-1662.356201171875,-2615.18115234375,2595733.0,1158728.0
8507284,Enge im Simmental,-1641.6092529296875,-2582.498291015625,2598391.0,1166255.0
8507286,Ringoldingen,-1664.920166015625,-2530.53857421875,2606578.0,1167373.0
8507287,Burgholz,-1713.2867431640625,-2452.632568359375,2612596.0,1168293.0
8507291,Weissenbach,-1788.720947265625,-2159.601318359375,2595070.0,1161369.0
8507292,Boltigen,-1775.801513671875,-2102.031494140625,2596281.0,1164014.0
8507293,Oberwil im Simmental,-1716.6038818359375,-2024.5968017578125,2599759.0,1167211.0
8507296,Erlenbach im Simmental,-1671.324462890625,-1912.502685546875,2608924.0,1167546.0
8507295,Därstetten,-1691.36083984375,-1984.0003662109373,2604367.0,1167500.0
8507294,Weissenburg,-1707.5111083984375,-2019.67529296875,2602854.0,1167563.0
8507297,Oey-Diemtigen,-1525.2271728515625,-1502.171630859375,2610755.0,1167638.0
8507304,"Nidau, Schlossstrasse",1459.146240234375,-1943.3173828125,2584733.0,1219623.0
8507306,"Nidau, Strandweg",1427.14453125,-1927.9686279296875,2584696.0,1219278.0
8507308,"Nidau, Herrenmoosweg",1371.2081298828125,-1875.6876220703125,2584656.0,1218917.0
8573680,Aesch (Neftenbach),338.4230041503906,-965.0040893554688,2693525.0,1266475.0
8573679,Riet (Neftenbach),325.9507141113281,-1070.1419677734375,2693925.0,1265880.0
8507309,"Nidau Beunden, Bahnhof",1278.340576171875,-1799.5885009765625,2584894.0,1218765.0
8507310,"Biel/Bienne, Flurweg",1245.69677734375,-1769.7562255859375,2588147.0,1222070.0
8507703,"Nidau, Burgerallee",1184.990234375,-1714.589599609375,2585049.0,1218921.0
8507313,"Visp, St. Jodern",2133.26513671875,2461.5810546875,2634300.0,1126231.0
8507315,"Visp, Hubel-/St. Jodernstrasse",2153.456298828125,2467.996826171875,2634362.0,1126026.0
8507322,"Stansstad, Kilchlidossen",3041.970458984375,1617.4752197265625,2668901.0,1203684.0
8508709,"Stansstad, Abzw. Fürigen",3039.3544921875,1595.4732666015625,2669292.0,1203582.0
8575125,"Giubiasco, Tre Castelli",3573.43359375,1347.541259765625,2721745.0,1115346.0
8574270,"Rorschach, Löwengarten",3.0918667316436768,2734.485595703125,2753962.0,1260637.0
8574268,"Goldach, Rotenstein",34.07521438598633,2748.80078125,2753520.0,1260624.0
8574269,"Goldach, Stelzenreben",33.07452392578125,2752.17333984375,2753678.0,1260635.0
8581647,"Cappella-Agnuzzo, Stazione",2904.4775390625,-2368.81689453125,2715084.0,1094595.0
8575275,"Sorengo, S. Grato",2888.11279296875,-2241.740234375,2716054.0,1095033.0
8581646,"Grancia, Centro Commerciale 2",2907.775634765625,-2446.17578125,2715316.0,1092061.0
8507334,"Gaggio, Righetto",2288.763671875,-1765.968505859375,2712880.0,1096289.0
8575382,"Bioggio, Paese",2503.28125,-1879.24755859375,2713747.0,1097002.0
8580788,"Cadenazzo, Stazione",3542.438720703125,1150.400390625,2716113.0,1112326.0
8578951,"Riazzino, Stazione",3211.06640625,1460.998779296875,2711820.0,1114860.0
8580731,"Robasacco, Paese",3615.81884765625,1346.526611328125,2716310.0,1111248.0
8580787,"Contone, Posta",3312.80908203125,793.1795043945312,2714922.0,1112078.0
8507339,"S. Antonino, Matro",3684.03759765625,1059.974853515625,2719275.0,1112566.0
8570418,"Camorino, Centro Scolastico",3577.51806640625,1121.15478515625,2720443.0,1113570.0
8507340,"S. Antonino, Vigana di sotto",3717.619384765625,1176.1170654296875,2719754.0,1112652.0
8507342,"Paiardi, al Maglio",3727.54833984375,1271.5384521484375,2719842.0,1112554.0
8507344,"Paiardi, San Giulio",3701.34130859375,1345.0513916015625,2720189.0,1112594.0
8507346,"Vigana, Nucleo",3683.105224609375,1388.2108154296875,2720352.0,1112771.0
8507345,"Chêne-Bourg, gare-Tour",-2793.1435546875,2520.053466796875,2504375.0,1116796.0
8507418,"Puplinge, Brolliets",-2783.551513671875,2520.518798828125,2507024.0,1118838.0
8507428,"Jussy, Lullier",-2788.338134765625,2533.7841796875,2508770.0,1120253.0
8507426,"Jussy, Lullier-Plantais",-2739.706787109375,2584.806396484375,2509046.0,1120515.0
8509315,"Thônex, Belle-Terre-Ecole",-2845.2451171875,2487.160400390625,2505197.0,1117465.0
8507347,"Genève-Eaux-Vives, gare/Vadier",-2852.318603515625,2462.8408203125,2502075.0,1117619.0
8507355,"Genève, Pré-Picot",-2894.975341796875,2431.082763671875,2502471.0,1117725.0
8507420,"Presinge, L'Avenir",-2799.64013671875,2510.810546875,2507506.0,1119452.0
8507348,"Vigana, al Sècch",3646.299072265625,1403.3121337890625,2720563.0,1112983.0
8507393,"Camorino, San Martino",3603.37890625,1387.7972412109375,2720946.0,1113360.0
8587042,"Vandoeuvres, Chougny",-2912.2529296875,2443.80712890625,2504301.0,1119330.0
8587046,"Cologny, chemin des Fours",-2904.305419921875,2442.431396484375,2503128.0,1119225.0
8508134,"Bernex, Vailly",-3097.320068359375,2083.533935546875,2493597.0,1114661.0
8509321,"Thônex, Belle-Terre-Pl. Araire",-2943.38134765625,2423.3291015625,2505782.0,1117911.0
8587045,"Collonge-Bellerive, Collonge",-2998.65087890625,2426.965576171875,2504852.0,1123250.0
8587056,"Chêne-Bougeries, Malagnou",-3053.51953125,2341.536865234375,2502577.0,1116546.0
8507361,Eigergletscher,1351.33251953125,2712.40380859375,2641046.0,1158310.0
8507364,Jungfraujoch,1349.0413818359375,2714.005126953125,2641681.0,1155275.0
8507374,Kleine Scheidegg,1305.79638671875,2663.6552734375,2639969.0,1159413.0
8507373,Wengernalp,1279.155029296875,2633.0771484375,2638352.0,1158376.0
8507372,Wengen,1208.09716796875,2550.81298828125,2636957.0,1161629.0
8507384,Lauterbrunnen,1098.3983154296875,2420.2734375,2635972.0,1160904.0
8507375,Alpiglen,1379.8724365234375,2745.57275390625,2643159.0,1161137.0
8507378,Grütschalp,-2620.006103515625,-3401.4091796875,2634654.0,1160683.0
8507379,Mürren BLM,-2605.90087890625,-3381.76611328125,2635163.0,1157083.0
8507560,Winteregg,-2599.08984375,-3373.7060546875,2635060.0,1159050.0
8507381,Schwendi bei Grindelwald,1272.364013671875,2601.53466796875,2643224.0,1164513.0
8507552,Brandegg,1431.0947265625,2790.1474609375,2643862.0,1162151.0
8507382,Burglauenen,1099.6849365234375,2394.500244140625,2641096.0,1165103.0
8507383,Lütschental,899.177001953125,2143.433349609375,2639078.0,1165222.0
8507388,Wilderswil,658.8433227539062,1845.0887451171875,2632972.0,1168365.0
8507387,Schynige Platte,709.2197265625,1915.9066162109373,2636182.0,1166894.0
8507550,Allmend,1139.4268798828125,2466.378662109375,2627933.0,1257598.0
8507550,Allmend,1139.4268798828125,2466.378662109375,2637805.0,1160426.0
8507555,Wengwald,1135.970458984375,2466.051025390625,2636389.0,1162102.0
8507386,Breitlauenen,746.80029296875,1948.178466796875,2634974.0,1167725.0
8507390,"Bönigen, Lütschinenbrücke",-2779.45849609375,-1140.087890625,2634496.0,1170885.0
8507396,"Interlaken, Geissgasse",-2767.765869140625,-1119.808837890625,2634034.0,1170944.0
8581105,"S. Antonino, Posta",3563.49462890625,1345.0516357421875,2718767.0,1112791.0
8580778,"Giubiasco, Caffè Locarno",3497.238525390625,1324.203857421875,2721632.0,1115061.0
8580789,"S. Antonino,Centri Commerciali",3554.873046875,1267.1822509765625,2717693.0,1112662.0
8507397,"Iseltwald, Sengg",-2747.327392578125,-1108.255126953125,2639130.0,1172655.0
8507405,"Schwarzenegg, Dorf",-1239.113525390625,521.2149658203125,2621479.0,1182659.0
8507404,"Eriz, Linden",-1218.1761474609375,514.1197509765625,2625945.0,1181952.0
8576566,"Heimenschwand, Badhaus",-1044.9698486328125,565.9580688476562,2619514.0,1185845.0
8576609,"Oberdiessbach, Bahnhof",-628.6871948242188,-1500.0400390625,2613696.0,1187598.0
8574521,"Münsingen, Industrie/USM",-570.7600708007812,-2535.0107421875,2609591.0,1190601.0
8576626,"Wangelen, Alte Post",-983.4548950195312,639.2802734375,2617354.0,1184700.0
8576569,"Heimenschwand, Rothachen",-950.033447265625,776.5050048828125,2618954.0,1183585.0
8576608,"Steffisburg, Haldeneggweg",-1031.9024658203125,703.1138305664062,2615494.0,1181276.0
8576598,"Schwarzenegg, Bären",-1336.8538818359375,678.4943237304688,2621197.0,1182652.0
8576584,"Steffisburg, Glockenthalerhof",-1399.7216796875,690.220947265625,2614695.0,1179365.0
8576597,"Oberlangenegg, Fischbach",-1312.664306640625,776.5685424804688,2623034.0,1183212.0
8576633,"Eriz, Losenegg",-1376.8427734375,661.718017578125,2622973.0,1181829.0
8576602,"Unterlangenegg, Hänni",-1448.9522705078125,722.2047729492188,2619353.0,1182815.0
8507407,"Heiligenschwendi, Dörfli",-1237.8427734375,612.4503173828125,2617805.0,1178240.0
8507409,"Goldiwil, Scheidweg",-1228.47265625,604.841064453125,2616269.0,1178211.0
8507410,"Thun, Wartboden",-1206.4122314453125,604.2477416992188,2615552.0,1178296.0
8507870,"Goldiwil, Dorf",-1204.687255859375,601.06103515625,2617233.0,1179142.0
8508099,"Grand-Saconnex, temple",-3213.452392578125,2427.0908203125,2498891.0,1121196.0
8587389,"Satigny, gare",-3343.9619140625,1747.350830078125,2491873.0,1119074.0
8587381,"Satigny, Bourdigny-Dessus",-3362.166259765625,1667.0640869140625,2492014.0,1120498.0
8587388,"Satigny, Peney-Dessous",-3290.290771484375,1899.61181640625,2492335.0,1117556.0
8507421,"Gersau, Stockli",1363.8818359375,1128.8402099609375,2682667.0,1205728.0
8507423,"Gersau, Platten",1477.853515625,1305.798828125,2682356.0,1205799.0
8507422,"Jussy, Les Mévaux",-2668.749267578125,2610.416748046875,2509499.0,1120504.0
8507424,"Jussy, Petit-Lullier",-2684.607421875,2600.2822265625,2509690.0,1120843.0
8507425,"Gersau, Oberried",1616.5511474609375,1494.6878662109375,2682480.0,1206012.0
8507427,"Gersau, Weidli",1719.8265380859375,1640.1270751953125,2682554.0,1206176.0
8507429,"Gersau, Gibel",1861.8558349609373,1800.3580322265625,2682836.0,1206411.0
8507430,"Vésenaz, Pointe à la Bise",-2844.765380859375,2531.25146484375,2503970.0,1122260.0
8587085,"Presinge, village",-2858.5146484375,2502.966796875,2508551.0,1119324.0
8587068,"Jussy, Meurets",-2906.85107421875,2458.08837890625,2510015.0,1121226.0
8587077,"Meinier, La Tour",-2910.859375,2483.8564453125,2506909.0,1122306.0
8507431,"Gersau, Ober Gibel",2005.6326904296875,1942.747802734375,2682967.0,1206700.0
8587054,"Meinier, Corsinge-village",-2906.629638671875,2498.165283203125,2507911.0,1121681.0
8508248,"Vandoeuvres, Centre communal",-2943.25,2494.859619140625,2504895.0,1119916.0
8507433,"Gersau, Rübi",2151.546630859375,2068.972900390625,2683430.0,1207228.0
8507432,"Sézegnin, Mairie d'Avusy",-3153.189453125,1992.2197265625,2489390.0,1111375.0
8587031,"Avully, village",-3155.951904296875,2002.2734375,2488979.0,1114141.0
8507435,"Gersau, Mittel Gschwend",2296.873291015625,2185.823974609375,2683656.0,1207274.0
8507672,"Démoret, haut du village",1699.4898681640625,1311.1044921875,2547777.0,1177350.0
8507670,"Cronay, village",1651.0418701171875,1347.291259765625,2543273.0,1178492.0
8507437,"Gersau, Ober Gschwend",2432.0283203125,2289.739990234375,2683796.0,1207443.0
8507436,"Massongex, Vers-chez-Revet",1364.960693359375,3923.449462890625,2565270.0,1119409.0
8570650,"St-Maurice VS, gare",1357.382080078125,3911.83642578125,2566337.0,1118402.0
8509499,"Gersau, Rotacher",2545.153076171875,2380.256103515625,2682763.0,1205559.0
8507442,"Wilen bei Wil, Glärnischstr.",-783.9309692382812,-1372.5950927734375,2720859.0,1256950.0
8573563,"Hirzel, Kirche",3272.02978515625,2083.273681640625,2688455.0,1230233.0
8507461,"Kandergrund, Altels",-1211.5848388671875,-653.4794311523438,2617120.0,1154912.0
8507462,"Kandergrund, Riegelsee",-1263.90283203125,-647.74609375,2617546.0,1154263.0
8507467,"Mitholz, Underem Büel",-1423.916748046875,-640.197998046875,2618356.0,1151486.0
8507469,"Frutigen, Tellenfeld",-1566.518798828125,-626.2783813476562,2616323.0,1158861.0
8507506,"Kandergrund, Post",-1727.6656494140625,-611.7942504882812,2617027.0,1156243.0
8507473,Hohtenn,-635.3817749023438,-179.96163940429688,2625065.0,1130170.0
