Id,Label,timeset,pageranks,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
8590580,"Dübendorf, Post",,0.000024,129,1,1,2,12476,12476,24952,14,0.132916,0.144125,0,0,0
8590574,"Dübendorf, Lindenbühl",,0.000041,129,2,1,3,19879,19658,39537,1,1,1,9,0,0
8590577,"Dübendorf, Memphis",,0.000065,129,2,2,4,45437,44882,90319,11,0.177766,0.198415,7499.979827,0,0.058222
8590590,"Dübendorf, Sunnhalde",,0.000029,129,1,1,2,19842,19839,39681,11,0.17644,0.194399,0,0.001449,0.056878
8590593,"Dübendorf, Zelglistrasse",,0.000045,129,2,1,3,14474,14274,28748,11,0.17644,0.194399,1129.174797,0.00002,0.056878
8590612,"Fällanden, Zil",,0.000084,129,2,3,5,37515,37541,75056,12,0.176324,0.199076,12835.149287,0.000003,0.059666
8590635,"Gockhausen, Ursprungstrasse",,0.00004,85,2,3,5,18855,19237,38092,11,0.182314,0.204474,1758.478517,0.001484,0.071232
8590785,"Scheuren, Station",,0.00009,129,2,1,3,6028,5962,11990,11,0.17644,0.194399,6712.960195,0.00141,0.056878
8590578,"Wallisellen, Neugut",,0.000042,107,1,1,2,35278,35282,70560,12,0.132392,0.143355,2082.691667,0,0
8590579,"Dübendorf, Neugut Süd",,0.000026,107,1,1,2,31290,31290,62580,14,0.098331,0.105246,1578.25,0.000001,0
8590581,"Dübendorf, Raubbühl",,0.000026,129,1,1,2,19843,19841,39684,14,0.132823,0.14347,486,0.000001,0
8590582,"Dübendorf, Ringstrasse",,0.000033,107,1,1,2,31290,31287,62577,13,0.108765,0.116878,1468.25,0,0
8590632,"Opfikon, Zil",,0.000029,107,1,1,2,5985,5984,11969,13,0.108765,0.116878,2674.5,0,0
8590748,"Opfikon, Neuwiesen",,0.00007,107,2,2,4,37256,37262,74518,11,0.137842,0.150322,3729.75,0,0.001187
8590589,"Dübendorf, Stadthaus",,0.000029,129,1,1,2,10061,10061,20122,13,0.135954,0.14911,0,0.001449,0.001483
8590591,"Dübendorf, Unterdorf",,0.000038,129,1,1,2,19307,19866,39173,3,0.444444,0.541667,1930,0.001344,0
8590712,"Maur, Aschbach",,0.000035,129,1,1,2,12689,12688,25377,14,0.125492,0.134341,523.654511,0.001378,0.000001
8590713,"Maur, Dorf",,0.000072,129,3,2,5,34551,34607,69158,13,0.143091,0.155355,1563.362682,0.000001,0.000001
8590714,"Maur, Kirche",,0.000041,129,1,2,3,34582,34573,69155,12,0.166428,0.183031,606.356341,0,0.000001
8590603,"Fahrweid, Limmatbrücke",,0.00002,22,2,2,4,58513,58518,117031,16,0.16082,0.182224,10775.293798,0.00001,0.000534
8590614,"Geroldswil, Dorfstrasse",,0.000026,22,2,2,4,58555,55363,113918,16,0.178744,0.210481,4542.573327,0.000013,0.022019
8590606,"Fällanden, Gemeindehaus",,0.000053,129,3,5,8,68930,68924,137854,13,0.146194,0.166897,8995.233457,0.000008,0.000012
8590609,"Fällanden, Neuhus",,0.000037,129,2,1,3,14866,14868,29734,14,0.130948,0.140797,355,0,0.000007
8590610,"Fällanden, Schützenhaus",,0.000051,129,3,4,7,46631,46673,93304,12,0.16926,0.192139,12081.790763,0.000003,0.000138
8590607,"Fällanden, Industrie",,0.00002,129,1,2,3,42498,42464,84962,13,0.158103,0.175739,391.912379,0,0.000128
8590608,"Fällanden, Jugendherberge",,0.00002,129,1,1,2,12682,12677,25359,15,0.116074,0.124063,0,0,0
8590752,"Pfaffhausen, Pfaffenstein",,0.000029,129,1,2,3,22602,22600,45202,10,0.156956,0.173029,864,0,0.000127
8590611,"Fällanden, Wigarten",,0.000073,129,4,1,5,34542,34533,69075,13,0.150255,0.163852,5230.150166,0.000007,0.000003
8590722,"Neuhaus bei Hinteregg, Station",,0.000065,129,1,1,2,62,63,125,12,0.150359,0.162103,6423.310195,0,0.00141
8590878,"Regensdorf-Watt, Bahnhof",,0.000237,107,8,4,12,104787,36552,141339,9,0.222297,0.249023,13273.757324,0.00002,0.051584
8591121,"Zürich, Eschergutweg",,0.000025,85,2,1,3,31484,31499,62983,9,0.214228,0.234028,2086.664032,0.035052,0.021498
8591134,"Zürich, Flurstrasse",,0.000039,85,3,3,6,80346,80423,160769,8,0.252141,0.28376,1747.932027,0.016535,0.091755
8590615,"Geroldswil, Grindlen",,0.00003,22,2,4,6,55326,58605,113931,15,0.146359,0.168903,8461.883325,0.000521,0.001036
8590616,"Geroldswil, Schweizäcker",,0.000017,22,1,2,3,11990,12000,23990,15,0.145428,0.162933,711,0.000024,0.000055
8590617,"Geroldswil, Welbrig",,0.000017,22,1,4,5,34431,34443,68874,14,0.149077,0.169699,1434.583983,0.000024,0.000264
8590911,"Weiningen ZH, Ausserdorf",,0.000121,85,5,2,7,34379,34329,68708,11,0.168718,0.185289,1632.616433,0.001781,0.00098
8590914,"Weiningen ZH, Schulhaus",,0.000041,85,2,2,4,34418,34442,68860,10,0.201231,0.222711,2022.427028,0.000678,0.028662
8591434,"Zürich, Winzerhalde",,0.000144,85,4,4,8,99455,99342,198797,5,0.380952,0.519792,2777.091106,0.002755,0.000742
8591436,"Zürich, Winzerstrasse Süd",,0.000095,85,2,3,5,97973,72493,170466,2,0.636364,0.714286,124.42878,0.000115,0.000737
8590618,"Geroldswil, Zentrum",,0.000028,22,3,6,9,58378,58410,116788,14,0.16947,0.197107,5811.816801,0.000031,0.000968
8590725,"Oberengstringen, Eggbühl",,0.000019,22,2,3,5,16731,38608,55339,15,0.144985,0.161453,547.299206,0.000028,0.000035
8590727,"Oberengstringen, Paradies",,0.000026,22,2,2,4,39352,39393,78745,14,0.147748,0.163321,58.083333,0.000001,0.00018
8590728,"Oberengstringen, Zentrum",,0.000037,22,3,3,6,39286,39323,78609,14,0.168296,0.189261,1187.412231,0.000005,0.00615
8590788,"Schlieren, Brunngasse",,0.000072,22,2,2,4,19903,19926,39829,12,0.172959,0.193168,2561.444875,0.000001,0.000493
8590913,"Weiningen ZH, Lindenplatz",,0.000062,85,1,2,3,34293,34311,68604,10,0.201104,0.221524,1040.973576,0.000023,0.028382
8590794,"Schlieren, Kesslerstrasse",,0.000065,85,3,2,5,49625,49656,99281,13,0.147281,0.161547,2068.923016,0.000001,0
8590796,"Schlieren, Nassacker",,0.000035,22,1,1,2,17318,17322,34640,13,0.146959,0.159391,389,0,0
8590622,"Glattbrugg, Giebeleichstrasse",,0.000037,107,2,3,5,55655,55654,111309,13,0.147421,0.163072,4574.871429,0.020053,0.000522
8590629,"Glattbrugg, Post",,0.000023,107,1,1,2,51247,51247,102494,10,0.171852,0.186255,2721.318681,0,0.000497
8590621,"Glattbrugg, Frohbühlstrasse",,0.000014,107,1,1,2,51247,51247,102494,11,0.147009,0.156973,2757.318681,0.019567,0
8590623,"Glattbrugg, Halden",,0.000021,107,1,1,2,5985,5985,11970,14,0.098331,0.105246,2905.5,0.000012,0
8590740,"Opfikon, Aublick",,0.000026,107,1,1,2,13346,13344,26690,5,0.333333,0.436111,0,0.001126,0.001152
8590633,"Glattpark, Chavez-Allee",,0.000051,85,3,1,4,50502,50504,101006,10,0.170585,0.183627,949,0.020637,0
8591211,"Zürich, Im Klösterli",,0.000026,85,1,2,3,5185,5286,10471,10,0.163654,0.181409,8,0.000001,0.001767
8591443,"Zürich, Zoo/Forrenweid",,0.000032,85,1,1,2,19061,19063,38124,2,0.666667,0.75,1807.314773,0,0.000262
8590636,"Greifensee, Im Langacher",,0.00003,84,1,1,2,11610,11610,23220,5,0.35,0.445238,742,0.000004,0
8590637,"Greifensee, Pfisterhölzli",,0.000037,84,1,2,3,11610,11610,23220,4,0.461538,0.597222,642,0,0
8590638,"Greifensee, Städtli",,0.000026,84,1,1,2,3157,3157,6314,4,0.4,0.520833,108,0,0
8590639,"Greifensee, Tumigerstrasse",,0.000026,84,1,1,2,8453,8453,16906,3,0.5,0.611111,324,0,0
8590640,"Greifensee, Im Hof",,0.000033,84,1,1,2,3157,3157,6314,3,0.5,0.611111,3,0,0
8590641,"Herrliberg, Busenhardstrasse",,0.000077,8,1,1,2,5419,5418,10837,5,0.333333,0.456667,82,0,0
8590642,"Herrliberg, Kirche Wetzwil",,0.000047,8,2,1,3,10461,10461,20922,3,0.5,0.611111,38,0,0
8590643,"Herrliberg, Oberdorfweg",,0.000077,8,1,1,2,5418,5419,10837,4,0.4,0.520833,68,0,0
8590644,"Herrliberg, Rain",,0.000076,8,1,1,2,5419,5418,10837,3,0.5,0.611111,52,0,0
8590653,"Horgen, Käpfnach",,0.000088,63,4,2,6,12082,12073,24155,6,0.309524,0.421795,1237.666667,0,0
8590654,"Horgen, Meilibach",,0.000048,63,1,2,3,7293,7303,14596,5,0.346154,0.466667,443.833333,0,0
8590656,"Horgen, Rietli",,0.000031,63,1,1,2,4867,4830,9697,5,0.32,0.4,0,0,0
8590657,"Horgen, Risi/Dow",,0.000048,63,1,2,3,4780,4782,9562,5,0.357143,0.47,564.833333,0,0
8590658,"Horgen, Rotweg",,0.000079,63,3,1,4,9394,9422,18816,4,0.411765,0.488095,545.666667,0,0
8594182,"Horgen, Wannerstrasse",,0.000076,63,4,1,5,9565,7295,16860,1,1,1,55,0,0
8590661,"Horgen, Teufenbach",,0.000031,63,1,1,2,2654,2654,5308,1,1,1,122,0,0
8590668,"Itschnach, Rebweg",,0.000072,86,4,1,5,42160,42143,84303,2,0.6,0.666667,933,0,0
8590703,"Küsnacht ZH, Oberfeld",,0.00002,86,1,1,2,6455,6455,12910,1,1,1,166,0,0
8590704,"Küsnacht ZH, Reform. Kirche",,0.000028,86,1,1,2,6452,6347,12799,1,1,1,1,0,0
8590670,"Kilchberg ZH, Altersheim",,0.000021,130,1,1,2,7055,7055,14110,15,0.11541,0.127193,707.333333,0,0
8590672,"Kilchberg ZH, Bächlerstrasse",,0.000011,130,0,1,1,0,3290,3290,15,0.11541,0.127193,0,0,0
8590674,"Kilchberg ZH, Bendlikon",,0.000025,130,2,2,4,25780,25650,51430,14,0.130015,0.145622,199.333333,0.000095,0.000097
8590675,"Kilchberg ZH, Gottlieb-Binder",,0.000032,130,2,2,4,10346,10345,20691,14,0.146147,0.163477,1302.35,0.000095,0.0039
8590680,"Kilchberg ZH, Kreuzstrasse",,0.000071,130,4,3,7,36364,36170,72534,16,0.117562,0.135931,1061.483333,0.003808,0.000002
8590677,"Kilchberg ZH, Hornhaldenstr.",,0.000026,130,2,1,3,22552,22596,45148,15,0.144096,0.157889,669.5,0.000002,0.000092
8590688,"Kilchberg ZH, Schoorenstrasse",,0.000049,130,2,1,3,6578,6578,13156,16,0.115936,0.12495,897,0,0
8590681,"Kilchberg ZH, Lindt & Sprüngli",,0.000041,130,2,3,5,28938,28885,57823,18,0.096454,0.110726,644,0.000002,0
8590682,"Kilchberg ZH, Mythenstrasse",,0.000023,130,1,1,2,3290,3290,6580,17,0.104203,0.112115,181,0,0
8590686,"Kilchberg ZH, Schlimbergstr.",,0.000023,130,1,1,2,3287,3288,6575,17,0.104203,0.112115,181,0,0
8590683,"Kilchberg ZH, Paradiessteig",,0.000031,130,1,1,2,22537,22530,45067,16,0.115936,0.12495,62,0,0
8590684,"Kilchberg ZH, Paradiesstrasse",,0.000023,130,1,1,2,22308,22398,44706,23,0.065525,0.072762,414,0,0
8590685,"Kilchberg ZH, Sanatorium",,0.000037,130,1,1,2,22530,22575,45105,15,0.130702,0.141961,298,0,0
8590689,"Kilchberg ZH,Schulhaus Dorfstr",,0.000073,130,2,1,3,13633,13631,27264,15,0.130702,0.141961,1901.316667,0,0
8590690,"Kilchberg ZH, Schwelle",,0.000104,130,2,3,5,36206,29074,65280,14,0.149849,0.166914,2726.316667,0,0
8590691,"Kilchberg ZH, Stockengut",,0.00004,130,1,1,2,3290,3290,6580,1,1,1,70,0,0
8594253,"Kilchberg ZH, Emilienheim",,0.000045,130,1,1,2,3288,3288,6576,1,1,1,1,0,0
8590692,"Kilchberg ZH, Weinbergstrasse",,0.00004,85,1,1,2,22496,22585,45081,13,0.1735,0.18818,2673.316667,0,0
8590784,"Rüschlikon, Weidstrasse",,0.000052,130,1,1,2,22157,22201,44358,13,0.1735,0.18818,5057.712121,0,0
8590693,"Kloten, Breitistrasse/Bahnhof",,0.000033,107,1,1,2,15229,15228,30457,5,0.333333,0.456667,1800,0.000078,0
8590694,"Kloten, Buchhalden",,0.000039,107,1,1,2,15228,15231,30459,4,0.4,0.520833,1204,0,0
8590697,"Kloten, Schluefweg",,0.000044,107,1,1,2,15231,15222,30453,3,0.5,0.611111,606,0,0
8590699,"Kloten, Stadthaus",,0.000156,107,3,1,4,37277,15229,52506,1,1,1,607,0.000081,0
8590701,"Küsnacht ZH, Gartenstrasse",,0.000022,86,1,2,3,12906,12907,25813,2,0.666667,0.75,1254,0,0
8590702,"Küsnacht ZH, Hallenbad",,0.00002,86,1,1,2,6452,6452,12904,2,0.666667,0.75,364,0,0
8590706,"Langnau am Albis, Altersheim",,0.000016,63,1,1,2,1328,1328,2656,2,0.666667,0.75,86,0,0
8590708,"Langnau am Albis, Langmoos",,0.000025,63,1,1,2,1328,1328,2656,1,1,1,44,0,0
8595267,"Nürensdorf, Zentrum",,0.000145,84,5,1,6,14138,6520,20658,1,1,1,239.666667,0.000002,0
8590711,"Maiacher, Station",,0.000064,86,3,1,4,936,62,998,13,0.131045,0.139973,6456.310195,0,0
8590715,"Maur, Platten",,0.000077,129,3,1,4,21908,21905,43813,12,0.166031,0.180683,5895.562977,0.000001,0
8591107,"Zürich, Zentrum Witikon",,0.00013,129,7,4,11,137275,143076,280351,9,0.19319,0.216034,27491.554881,0.004866,0.000803
8591115,"Zürich, Drusbergstrasse",,0.000038,129,1,2,3,57028,57055,114083,9,0.206026,0.226728,5691.085893,0.000122,0.000888
8590720,"Nänikon, Grossriet",,0.000062,84,2,1,3,11610,11610,23220,2,0.666667,0.75,222,0,0
8590721,"Nänikon, Heuwinkelstrasse",,0.000063,84,1,1,2,11610,11610,23220,1,1,1,112,0,0
8590726,"Oberengstringen, Lanzrain",,0.000024,22,3,2,5,38680,39316,77996,15,0.144675,0.159346,547.299206,0.000029,0.000006
8590802,"Schlieren, Talacker-Windegg",,0.00005,85,2,3,5,34780,34781,69561,12,0.172168,0.193501,582.35873,0.000011,0.011625
8590831,"Unterengstringen, Aegelsee",,0.000054,85,3,3,6,17002,16972,33974,11,0.171571,0.191308,1364.301104,0.005564,0.007794
8590832,"Unterengstringen, Eckstein",,0.000059,85,3,4,7,34806,34812,69618,11,0.172189,0.194587,2721.652691,0.005602,0.003847
8590729,"Oberhasli, Dorf",,0.000016,107,1,2,3,14983,14983,29966,4,0.461538,0.597222,270,0,0
8590733,"Oberhasli, Spielplatz",,0.000039,107,1,1,2,7493,7494,14987,2,0.666667,0.75,6,0,0
8590730,"Oberhasli, Hasliberg",,0.000018,107,1,1,2,7494,7494,14988,5,0.333333,0.456667,138,0,0
8590731,"Oberhasli, Moosacker",,0.000026,107,1,1,2,7494,7494,14988,4,0.4,0.520833,96,0,0
8590732,"Oberhasli, Post",,0.000033,107,1,1,2,7494,7493,14987,3,0.5,0.611111,52,0,0
8590734,"Oberrieden Dorf, Bahnhof",,0.000049,130,2,1,3,2386,2387,4773,8,0.192771,0.258482,1112,0,0
8590735,"Oberrieden, Hubstrasse",,0.000052,130,1,1,2,2387,2387,4774,7,0.223881,0.289048,1019,0,0
8590736,"Oberrieden, Wattenbühlweg",,0.000055,130,1,1,2,2387,2387,4774,6,0.269231,0.338095,924,0,0
8590737,"Oetwil an der Limmat, Halde",,0.000022,85,2,2,4,24082,24122,48204,3,0.466667,0.571429,958,0.000024,0
8590738,"Oetwil an der Limmat, Oberdorf",,0.00002,85,1,1,2,12074,12073,24147,3,0.428571,0.5,0,0,0
8590741,"Opfikon, Austrasse",,0.000064,107,2,2,4,37271,37256,74527,12,0.121714,0.132642,4257.75,0,0
8590742,"Opfikon, Bahnhof",,0.000038,107,1,1,2,5985,5985,11970,12,0.121429,0.130323,0,0,0
8590743,"Opfikon, Bubenholz",,0.000048,107,2,1,3,20850,20853,41703,4,0.416667,0.516667,3050,0.001152,0
8590744,"Opfikon, Dorf",,0.000052,107,1,2,3,20853,20853,41706,3,0.571429,0.708333,2444,0,0
8590745,"Opfikon, Fernsicht",,0.000033,107,1,1,2,13347,13345,26692,3,0.5,0.611111,0,0,0
8590746,"Opfikon, Grätzli",,0.000061,107,2,1,3,20851,20852,41703,2,0.666667,0.75,1226,0,0
8590747,"Opfikon, Grossacker",,0.000063,107,1,1,2,20852,20852,41704,1,1,1,614,0,0
8590896,"Wallisellen, Schäfligraben",,0.00004,107,1,1,2,24512,24617,49129,1,1,1,141.5,0,0.000028
8590751,"Pfaffhausen, Feldhof",,0.000022,129,1,1,2,22602,22602,45204,11,0.136107,0.147172,1200,0.000003,0
8590754,"Regensdorf, Altersheim",,0.000035,107,2,1,3,11418,11418,22836,13,0.118904,0.126114,740,0,0
8590755,"Regensdorf, Moosächer",,0.000041,107,1,1,2,11418,11418,22836,12,0.134545,0.143189,1047,0,0
8590766,"Rümlang, Oberdorf",,0.00003,107,2,1,3,21595,21582,43177,11,0.149085,0.160467,1217.890886,0,0
8590767,"Rümlang, Gemeindehaus",,0.000037,107,1,2,3,21582,21594,43176,10,0.174693,0.192449,1512.890886,0,0.002387
8591207,"Zürich, Im Ebnet",,0.000014,85,1,2,3,18785,18785,37570,8,0.219941,0.259984,416.777128,0.003133,0.02325
8590768,"Rümlang, Riedmattstrasse",,0.000051,107,2,1,3,14983,14981,29964,1,1,1,50,0,0
8590771,"Rüschlikon, Bahnhof",,0.00003,130,1,1,2,22398,22198,44596,22,0.069894,0.077297,660,0,0
8590772,"Rüschlikon, Belvoir",,0.000037,130,1,1,2,22198,22309,44507,21,0.074903,0.082641,904,0,0
8590775,"Rüschlikon, Eggrain",,0.000066,130,2,2,4,24403,24514,48917,19,0.087504,0.097917,2857.666667,0,0
8590776,"Rüschlikon, Langhaldenstrasse",,0.000039,130,1,1,2,22417,22278,44695,19,0.087243,0.09496,0,0,0
8590777,"Rüschlikon, Loorain",,0.000072,130,2,1,3,24375,24420,48795,18,0.095268,0.103718,3323.666667,0,0
8590780,"Rüschlikon, Park im Grüene",,0.000077,130,2,2,4,25027,25113,50140,16,0.116873,0.130331,4724.712121,0,0
8590782,"Rüschlikon, Säumerstrasse",,0.000044,130,1,1,2,22485,22331,44816,15,0.129515,0.138224,4625.712121,0,0
8590783,"Rüschlikon, Schlossstrasse",,0.000048,130,1,1,2,22331,22157,44488,14,0.148279,0.158954,4842.712121,0,0
8590787,"Schlieren, Bahnhof Nord",,0.000011,85,0,1,1,0,4821,4821,14,0.1119,0.118317,0,0,0
8590801,"Schlieren, Steinacker",,0.000091,85,4,3,7,49761,49752,99513,12,0.172398,0.193846,40141.211194,0.000012,0.006789
8590803,"Schlieren, Wagonsfabrik",,0.000032,85,1,1,2,47927,47925,95852,12,0.170948,0.187456,4953.430282,0,0.000458
8590789,"Schlieren, Am Rietpark",,0.00002,85,1,1,2,4821,4821,9642,13,0.125619,0.13272,330,0,0
8590791,"Schlieren, Gasometerbrücke",,0.000016,85,1,1,2,47923,47926,95849,14,0.127926,0.136287,5185.430282,0.004794,0
8590792,"Schlieren, Heimeliweg",,0.000029,22,1,1,2,17323,17318,34641,14,0.128416,0.137511,487,0,0
8590793,"Schlieren, Industrie Gaswerk",,0.000028,85,1,1,2,4821,4821,9642,12,0.14323,0.151665,658,0,0
8590795,"Schlieren, Mülligen",,0.000024,85,1,1,2,47926,47927,95853,13,0.146314,0.157287,5070.430282,0,0
8590798,"Schlieren, Goldschlägistrasse",,0.000035,85,1,1,2,4821,4821,9642,11,0.166667,0.177825,984,0,0
8590799,"Schlieren, Rütistrasse",,0.00004,85,1,1,2,4821,4821,9642,10,0.19939,0.216748,1308,0,0.027704
8590833,"Unterengstringen, Langacher",,0.000049,85,3,4,7,39379,39387,78766,10,0.204545,0.230097,2192.333719,0.000411,0.03194
8590848,"Urdorf, Spitzacker",,0.000109,85,4,4,8,61437,52142,113579,10,0.202686,0.227389,4334,0,0.031779
8590849,"Urdorf, Uitikonerstrasse",,0.000034,85,1,1,2,34923,17220,52143,10,0.19939,0.216748,0,0.000734,0.027704
8590838,"Urdorf, Heinrich-Stutz-Strasse",,0.00003,85,1,1,2,9297,9294,18591,14,0.114238,0.124037,15.066667,0,0.005436
8591261,"Zürich, Loorenstrasse",,0.000064,85,3,7,10,130214,130182,260396,9,0.248819,0.303431,4657.300718,0.021202,0.09945
8590811,"Thalwil, Aegertli",,0.000044,130,1,2,3,2628,2628,5256,3,0.5,0.611111,249,0,0
8590824,"Thalwil, Post",,0.000107,130,5,2,7,4297,3406,7703,3,0.571429,0.708333,498.5,0,0
8590820,"Thalwil, Oeggisbüelplatz",,0.000045,130,1,1,2,2387,2387,4774,5,0.352941,0.463889,40,0,0
8590818,"Thalwil, In Reben",,0.000022,130,1,1,2,1293,1293,2586,2,0.666667,0.75,230,0,0
8590819,"Thalwil, Mettli",,0.00004,130,1,1,2,2387,2387,4774,6,0.291667,0.397619,147,0,0
8590825,"Thalwil, Rainstrasse",,0.000029,130,1,1,2,1293,1293,2586,1,1,1,116,0,0
8590826,"Thalwil, Rudishaldenstrasse",,0.000075,130,2,1,3,2623,2627,5250,2,0.666667,0.75,308,0,0
8590828,"Thalwil, Seehaldenstrasse",,0.000075,130,1,1,2,2627,2628,5255,1,1,1,155,0,0
8590910,"Weiningen ZH, Aegelsee",,0.000057,85,3,1,4,17380,17379,34759,12,0.144737,0.155534,0,0.00156,0.001781
8590834,"Urdorf Weihermatt, Bahnhof",,0.000047,85,2,2,4,34489,34956,69445,13,0.129118,0.143611,3450.951828,0.000894,0.000282
8590837,"Urdorf, Feldegg",,0.000043,85,2,3,5,51752,51749,103501,13,0.129081,0.145994,1763.468254,0.000095,0.002124
8591402,"Zürich, Tüffenwies",,0.000201,85,11,8,19,164026,154697,318723,4,0.473684,0.560185,15225.109883,0.050994,0.010305
8591274,"Zürich, Micafil",,0.000061,85,3,5,8,105018,105043,210061,7,0.276062,0.320579,1495.262539,0.006822,0.135969
8591448,"Zürich, Zypressenstrasse",,0.000068,85,4,2,6,91916,47423,139339,2,0.75,0.833333,733.7062,0.012823,0.000845
8591891,"Spreitenbach, Altersheim",,0.000079,85,3,1,4,30983,14853,45836,1,1,1,294.606929,0.000222,0.003431
8590841,"Urdorf, Neumatt",,0.000066,85,3,2,5,44114,44199,88313,12,0.145887,0.159228,5320.944444,0.000187,0
8590843,"Urdorf, Niederurdorf",,0.000039,85,1,3,4,44163,44181,88344,11,0.170127,0.188621,3218.444444,0,0
8590842,"Urdorf, Neumattstrasse",,0.000023,85,1,1,2,17241,17241,34482,12,0.144902,0.15467,863.055556,0.000049,0
8590844,"Urdorf, Oberurdorf",,0.00005,85,2,2,4,26463,26441,52904,12,0.145273,0.157193,1046,0,0
8590845,"Urdorf, Rainweg",,0.000031,85,1,1,2,17241,17241,34482,11,0.16895,0.182813,502.055556,0,0
8590846,"Urdorf, Schlierenstrasse",,0.000043,85,2,2,4,34456,34445,68901,11,0.169371,0.185259,167,0,0
8590847,"Urdorf, Sonne",,0.000051,85,2,1,3,26467,26479,52946,11,0.16895,0.182813,166.5,0,0
8590857,"Wädenswil, Eichweid",,0.000057,63,2,1,3,12233,12239,24472,6,0.333333,0.4125,186.166667,0,0
8590869,"Wädenswil, Sonnenrainstrasse",,0.000083,63,5,2,7,11631,11631,23262,3,0.555556,0.666667,421.916667,0,0
8590875,"Wädenswil, Tobelrain",,0.000061,63,1,1,2,11712,4439,16151,1,1,1,63.833333,0,0
8590862,"Wädenswil, Lätten",,0.000037,63,1,1,2,3186,3281,6467,3,0.5,0.611111,372,0,0
8590863,"Wädenswil, Meierhof",,0.000056,63,3,2,5,6891,6991,13882,3,0.571429,0.708333,488,0,0
8590864,"Wädenswil, Meierhof-Rain",,0.000035,63,1,1,2,3920,3920,7840,3,0.5,0.611111,0,0,0
8590866,"Wädenswil, Neudorf",,0.000042,63,1,1,2,3281,3281,6562,2,0.666667,0.75,250,0,0
8590867,"Wädenswil, Reidbach",,0.000064,63,2,1,3,6991,3920,10911,2,0.666667,0.75,248,0,0
8590868,"Wädenswil, Schlossbergstrasse",,0.000066,63,1,1,2,3920,3814,7734,1,1,1,125,0,0
8590871,"Wädenswil, Tiefenhof",,0.000047,63,1,1,2,3281,3281,6562,1,1,1,126,0,0
8590872,"Wädenswil, Tiefenhofstrasse",,0.000069,63,3,1,4,21941,21953,43894,3,0.5,0.583333,235.666667,0,0
8590874,"Wädenswil, Töbelibach",,0.000059,63,2,1,3,11711,11712,23423,2,0.666667,0.75,199.833333,0,0
8590879,"Waldburg, Station",,0.000043,129,2,1,3,2075,2075,4150,14,0.101247,0.113052,3165.9,0.00002,0
8590880,"Wallisellen, Alterszentrum",,0.000015,107,1,1,2,24617,24617,49234,10,0.190476,0.286359,3014.294881,0.000289,0
8590881,"Wallisellen, Belair",,0.000083,107,3,2,5,66518,66536,133054,10,0.159042,0.174902,12601.34725,0.001159,0
8590882,"Wallisellen, Blumenweg",,0.000015,107,1,1,2,15044,15049,30093,11,0.138033,0.148756,982.35262,0.000289,0
8590884,"Wallisellen, Florastrasse",,0.000059,107,2,2,4,46302,46308,92610,10,0.159707,0.176088,7947.338452,0,0
8590883,"Wallisellen, Bützacker",,0.000024,107,1,2,3,24617,25948,50565,9,0.220588,0.362011,2569.294881,0,0
8590887,"Wallisellen, Guyer-Weg",,0.000026,107,1,1,2,1332,1332,2664,9,0.2,0.30232,400.933333,0,0
8590888,"Wallisellen, Hallenbad",,0.000029,107,1,1,2,24617,24617,49234,9,0.2,0.30232,13,0,0
8590885,"Wallisellen, Furtbach",,0.000036,107,1,2,3,15049,15049,30098,8,0.237288,0.365051,6885.205119,0,0
8590892,"Wallisellen, Lindenplatz",,0.000068,107,3,2,5,27373,25844,53217,8,0.230769,0.377282,1449.228215,0,0
8590886,"Wallisellen, Gemeindehaus",,0.000021,107,1,1,2,24524,24617,49141,10,0.177215,0.267744,462,0,0
8590906,"Wangen, Dürrbach",,0.000039,107,1,1,2,31062,31061,62123,1,1,1,81.833333,0,0.000883
8590894,"Wallisellen, Riedenerstrasse",,0.000055,107,2,1,3,15049,15049,30098,7,0.230769,0.328836,5868,0,0
8590895,"Wallisellen, Rosenberg",,0.000058,107,1,1,2,15049,15049,30098,6,0.266667,0.3625,5224,0,0
8590897,"Wallisellen, Spitzacker",,0.00006,107,1,1,2,15049,15049,30098,5,0.318182,0.409524,4578,0,0
8590898,"Wallisellen, Sportzentrum",,0.000062,107,1,1,2,15049,15049,30098,4,0.4,0.486111,3930,0,0
8590900,"Wallisellen, Zielacker",,0.000063,107,1,2,3,15049,13716,28765,3,0.555556,0.666667,3280,0,0
8594187,"Wallisellen, Friedhof",,0.000043,107,1,1,2,6859,6858,13717,3,0.5,0.611111,3,0,0
8590901,"Wangen, Dorfplatz",,0.000053,107,2,3,5,45829,47200,93029,4,0.470588,0.614583,4627.833333,0.000885,0
8590902,"Wangen, Hätzelwisen",,0.000026,107,1,1,2,14797,14800,29597,5,0.318182,0.409524,0,0,0
8590903,"Wangen, Oberdorf",,0.000048,107,2,1,3,31669,30328,61997,4,0.4,0.486111,6,0,0
8590904,"Wangen, Stierwisen",,0.000067,107,2,2,4,45862,45861,91723,3,0.555556,0.666667,2692.833333,0,0
8590905,"Wangen, Weidli",,0.000039,107,1,1,2,14799,14800,29599,2,0.666667,0.75,1308,0,0
8590907,"Wangen, Flugsicherung",,0.000044,107,1,1,2,14800,14800,29600,1,1,1,655,0,0
