stop_id,stop_name,stop_lon,stop_lat
8581327,"Toffen, Bahnhof",2604365.0,1189828.0
8573937,"Oberuzwil, Drogerie",2727293.0,1254859.0
8573938,"Oberuzwil, Flawilerstrasse",2727531.0,1254388.0
8573939,"Oberuzwil, Rain",2727527.0,1254261.0
8573940,"Bichwil, Torackerstrasse",2727536.0,1253847.0
8573941,"Bichwil, Dorf",2728157.0,1253570.0
8573942,"Oberuzwil, Schützenhaus",2725894.0,1254787.0
8573866,"Rufi, Sonne",2722055.0,1227455.0
8573864,"Kaltbrunn, Aeuli",2721366.0,1229351.0
8581396,"Mörschwil, Bitzi",2749396.0,1259049.0
8573796,"Vorderthal, Gfell",2710575.0,1223640.0
8573788,"Unteriberg, Twingi",2703854.0,1210223.0
8573789,"Einsiedeln, Brüel",2699621.0,1220518.0
8573790,"Horgenberg b. Einsied., Grütli",2699707.0,1221359.0
8573791,"Einsiedeln, Blüemenen",2700259.0,1222130.0
8573792,"Egg SZ, Eintracht",2702139.0,1224001.0
8573793,"Willerzell, Birchbühl",2702663.0,1222188.0
8573794,"Siebnen-Wangen, Bahnhof",2710802.0,1226765.0
8573795,"Siebnen, Aabrücke",2710524.0,1225874.0
8573797,"Vorderthal, Schweizerhof",2710263.0,1220685.0
8573808,"Feusisberg, Ried",2700189.0,1227183.0
8573798,"Vorderthal, Bächweidstrasse",2710977.0,1219835.0
8573799,"Innerthal, Staumauer",2711342.0,1218372.0
8573800,"Pfäffikon SZ, Bahnhof",2701569.0,1228853.0
8573802,"Pfäffikon SZ, Driesbüel",2701910.0,1228379.0
8573803,"Pfäffikon SZ, Buchberg",2701859.0,1227988.0
8573804,"Pfäffikon SZ, Wannenweid",2701660.0,1227726.0
8573805,"Pfäffikon SZ, Luegeten",2701309.0,1227629.0
8573806,"Pfäffikon SZ, Abzw. Etzelpass",2701124.0,1227474.0
8573787,"Unteriberg, Boden",2703634.0,1210713.0
8573785,"Unteriberg, Herti",2703575.0,1212652.0
8573784,"Studen SZ, Adelmatt",2706587.0,1214333.0
8573783,"Willerzell, Schönbächli",2703248.0,1218372.0
8581395,"Mörschwil, Altes Gemeindehaus",2749451.0,1259244.0
8581394,"Mörschwil, Kirche",2749740.0,1259391.0
8581393,"Mörschwil, Fahrn",2750468.0,1258728.0
8573769,"Bennau, Schwyzerbrugg",2696890.0,1222989.0
8573770,"Biberbrugg, Bahnhof",2697377.0,1223638.0
8573771,"Einsiedeln, Klosterplatz",2699499.0,1220415.0
8573772,"Einsiedeln, Friedhof",2700145.0,1220771.0
8573773,"Gross, Nügüetli",2701409.0,1219605.0
8573774,"Gross, Grossbach",2701673.0,1218836.0
8573775,"Euthal, Drusberg",2704257.0,1217174.0
8573776,"Unteriberg, vord.Schmalzgruben",2703974.0,1214120.0
8573777,"Unteriberg, hint.Schmalzgruben",2703778.0,1213546.0
8570068,"Sullens, Auberge",2533123.0,1160639.0
8573779,"Oberiberg, Oberjessenen",2701888.0,1211612.0
8573780,"Willerzell, Tschuppmoos",2702905.0,1220466.0
8573781,"Willerzell, Langen",2703094.0,1219967.0
8573782,"Willerzell, Erlen",2703101.0,1219450.0
8573807,"Feusisberg, Riedhof",2700405.0,1227154.0
8573809,"Feusisberg, Feld",2698813.0,1226789.0
8573863,"Kaltbrunn, Müllisperg",2720641.0,1229878.0
8573853,"Uznach, Burgerfeld",2716102.0,1231898.0
8573841,"Buttikon SZ, Oberstufenschule",2715335.0,1225772.0
8573844,"Ernetschwil, Dorf",2718296.0,1233005.0
8573845,"Ernetschwil, Hinterernetschwil",2718680.0,1233043.0
8573846,"Gommiswald, Hansjunger",2719513.0,1232953.0
8573847,"Gommiswald, Alpenblick",2720411.0,1232250.0
8581369,"Meiringen, Gilli",2656379.0,1175906.0
8573850,"Gebertingen, Frohe Aussicht",2718364.0,1234688.0
8573852,"Uznach, Kreuzkirche",2716503.0,1231866.0
8573854,"Uznach, St. Josef",2715752.0,1232058.0
8573810,"Feusisberg, Hotel Panorama",2698487.0,1226738.0
8573855,"Schmerikon, Brücke",2715364.0,1232126.0
8573856,"Schmerikon, Mürtschenstrasse",2714807.0,1231771.0
8573857,"Schmerikon, Lanzenmoosstrasse",2714427.0,1231686.0
8573858,"Schmerikon, Bahnhof",2713967.0,1231638.0
8573859,"Eschenbach SG, Mettlen",2712456.0,1232915.0
8573860,"Eschenbach SG, Dorftreff",2712140.0,1232918.0
8581368,"Hausen b. Meiringen,Dorfbrunn.",2655821.0,1176281.0
8581366,"Hausen b. Meiringen, Platz",2655573.0,1176138.0
8573840,"Buttikon SZ, Mühlemoos",2714400.0,1226031.0
8573839,"Schübelbach, Gramatt",2713376.0,1225907.0
8573838,"Schübelbach, West",2712622.0,1226030.0
8573837,"Schübelbach, Oberhöfli",2712235.0,1226053.0
8573811,"Feusisberg, Kreuzstrasse",2697682.0,1226538.0
8573812,"Schindellegi, Pauli",2696790.0,1226670.0
8573813,"Schindellegi, Sihlegg",2696374.0,1226688.0
8573814,"Schindellegi, Schwandweg",2696330.0,1226501.0
8573815,"Schindellegi, Aesch",2696129.0,1226443.0
8573816,"Schindellegi, Sunnestrahl",2696072.0,1226154.0
8573818,"Schindellegi, Kirche",2696524.0,1225637.0
8573819,"Schindellegi-Feusisberg, Bhf.",2696368.0,1225819.0
8573821,"Tuggen, Egg",2713308.0,1227847.0
8573822,"Tuggen, Obstlager",2713661.0,1228624.0
8581382,"Rüschegg Gambach, Linde",2595088.0,1180454.0
8581381,"Grimentz, Carovilla",2610627.0,1114315.0
8581380,"Fully, Le Chenil",2578187.0,1111722.0
8581376,"Meiringen, Molki",2657458.0,1175276.0
8581375,"Meiringen, Luftseilbahn",2657474.0,1175515.0
8573835,"Siebnen, Neudörfli",2711137.0,1226027.0
8573836,"Siebnen, Bettnau",2711630.0,1226053.0
8574440,"Uznach, Tor",2717304.0,1231661.0
8574442,"Gommiswald, Gauenhof",2719793.0,1232673.0
8579637,Les Prayes,2563302.0,1211256.0
8575221,"Biasca, Stazione",2718180.0,1134530.0
8575213,"Iragna, Buscerina",2717637.0,1132476.0
8575214,"Iragna, Cave Mairano",2717359.0,1133241.0
8575215,"Iragna, Mairano Nord",2717275.0,1133623.0
8575216,"Iragna, Prealberto",2716971.0,1134299.0
8575217,"Biasca, Quaresima",2717414.0,1134823.0
8575218,"Biasca, Monda del Turco",2717876.0,1134868.0
8580460,"Suen, Sud",2599964.0,1114295.0
8575220,"Biasca, Parco Emma",2718033.0,1135213.0
8575222,"Bellinzona, Officina FFS",2722771.0,1117571.0
8575211,"Iragna, Ponte dei Ladri",2717818.0,1131826.0
8575223,"Bellinzona, S. Paolo Posta",2723087.0,1117946.0
8575224,"Castione, Stazione",2723681.0,1120530.0
8580459,"Winterthur, Hinterdorf Seen",2699523.0,1260171.0
8575233,"Grono, Clinica San Rocco",2731508.0,1123147.0
8580458,"Winterthur, Gewerbeschule",2697509.0,1261612.0
8575240,"Mesocco, Posta",2737993.0,1139410.0
8575241,"Mesocco, Nord",2737838.0,1139882.0
8575242,"Mesocco, Ponte Anzone",2737811.0,1140188.0
8575212,"Iragna, Nord",2717748.0,1132170.0
8575209,"Iragna, Blono",2717936.0,1131238.0
8575072,"Furna, Abzw. Platta",2770661.0,1200976.0
8575198,"Prosito, Sud",2719374.0,1126276.0
8575190,"Gnosca, Centro",2722226.0,1121288.0
8580461,"Winterthur, Fotozentrum",2697839.0,1261346.0
8575191,"Gnosca, Cusnà",2721870.0,1121923.0
8575192,"Preonzo, Bivio per Claro",2720965.0,1123867.0
8575194,"Preonzo, Piazza",2720540.0,1124657.0
8575195,"Preonzo, Paese",2720421.0,1124898.0
8575196,"Preonzo, Nord",2720198.0,1125123.0
8575197,Moleno,2719945.0,1125286.0
8575199,"Prosito, Paese",2719230.0,1126641.0
8575208,"Lodrino, Rodaglio",2718125.0,1130657.0
8575200,"Prosito, Nord",2719125.0,1126955.0
8575201,"Lodrino, Sud",2718992.0,1128057.0
8575202,"Lodrino, Bivio per Cresciano",2718971.0,1128483.0
8575203,"Lodrino, Posta",2718894.0,1128619.0
8575204,"Lodrino, Paese",2718806.0,1128917.0
8575205,"Lodrino, Cave Bignasca",2718460.0,1129556.0
8575206,"Lodrino, Rongei",2718336.0,1129967.0
8575207,"Lodrino, Balma",2718276.0,1130347.0
8575245,"Lugano, Piazza Rezzonico",2717127.0,1095701.0
8580456,"Winterthur, Endliker",2699044.0,1260526.0
8580455,"Winterthur, Depot",2698350.0,1261024.0
8580373,Spalentor,2610732.0,1267483.0
8580400,Riedhaus,2594804.0,1203426.0
8580399,"Uettligen, Schule",2595716.0,1203838.0
8580397,"Homberg, Gappen",2617695.0,1180581.0
8580394,"Vissoie, les Rotzecs",2611268.0,1118700.0
8580393,"St-Martin VS, Liez",2601000.0,1112342.0
8580386,"Couvet, hôpital",2538517.0,1197476.0
8580385,"Boveresse, piscine",2537162.0,1196889.0
8580383,"Couvet, bif. de Plancemont",2537563.0,1197764.0
8580371,"Brünig-Hasliberg, Waldegg",2653483.0,1178604.0
8580454,"Winterthur, Bettenplatz",2696439.0,1263393.0
8580370,"Lauterbrunnen, Dorf",2635924.0,1160561.0
8580368,"Tschugg, Klinik",2572422.0,1208493.0
8580366,"Erlach, Oberstufenschule",2574254.0,1209914.0
8580361,"Mühledorf SO, Kirche",2602763.0,1220282.0
8580344,"Turbach, Schwenterli",2590687.0,1147204.0
8580339,"Le Locle, Hôtel-de-Ville",2547340.0,1211881.0
8580302,"Rottenschwil, Rebberg",2669698.0,1240437.0
8580301,"Zürich Flughafen, OPC",2684992.0,1256373.0
8580401,"St. Urban, Chlisonnhalde",2631287.0,1229036.0
8580402,"Wiler bei Seedorf, Neuwiler",2591145.0,1211176.0
8580403,"Nax, piscine",2599149.0,1118863.0
8580404,"Hinterkappelen, Schlossmatt",2596609.0,1201943.0
8580450,"Sils im Domleschg, Oberdorf",2753880.0,1173849.0
8580449,"Zürich, Bahnhof Oerlikon",2683483.0,1251775.0
8580445,"Noville, Chotron",2558700.0,1135187.0
8580443,"Glattbrugg, Riethofstrasse",2685264.0,1254567.0
8580442,"Arolla, Mt-Collon",2603356.0,1096886.0
8580438,"Kloten, Wohnheim",2687072.0,1256511.0
8580434,"Kloten, Lindenstrasse",2686666.0,1256337.0
8580433,"Kloten, Graswinkel",2687319.0,1256216.0
8580430,"Winterthur, Technikum",2697252.0,1261581.0
8580425,"Aarberg, Nidaustrasse",2587281.0,1210663.0
8580417,"Gamsen, Gewerbez. Olympica",2640265.0,1128528.0
8580415,"Richigen, Graben",2610666.0,1196890.0
8580414,"Schlosswil, Mühlestrasse",2612611.0,1195578.0
8580410,"Monthey, home les Tilleuls",2562657.0,1122622.0
8580407,"Kehrsatz, Zimmerwaldstr/Talstr",2602164.0,1195138.0
8580406,"Aarberg, Schwimmbad",2587566.0,1209992.0
8580405,"Hinterkappelen, Aumatt",2596169.0,1201859.0
8575188,"Gorduno, San Carpoforo",2722970.0,1120048.0
8575187,"Gorduno, Burgaio",2723096.0,1119768.0
8575186,"Gorduno, alla Rivetta",2723021.0,1119560.0
8575116,"Davos Platz, Bahnhof",2781839.0,1185061.0
8575095,"Siat, Schischiu",2731975.0,1182670.0
8575096,"Siat, Glix",2731468.0,1182851.0
8575097,"Siat, Bual",2731407.0,1183408.0
8580567,"Wabern, Eichholz",2600991.0,1197508.0
8580564,Lupsingen Schützenhaus,2620100.0,1255550.0
8580563,Lupsingen Pfarrhaus,2619415.0,1255197.0
8575112,"Chur, Postautostation",2759307.0,1191204.0
8575114,"Bad Ragaz, Bahnhof",2757118.0,1208633.0
8580558,"Flawil, Bärenplatz",2732013.0,1252831.0
8580534,"Massongex, Le Bras",2565545.0,1120979.0
8580543,"Martigny-Bourg, Pl. St-Michel",2570812.0,1104374.0
8575119,"Schiers, Bahnhof",2771185.0,1204331.0
8575120,"Ilanz, Bahnhof/Post",2735100.0,1181968.0
8575121,"Wil ZH, Breitenmatt",2680175.0,1273420.0
8580542,"Heiden, Rosengarten",2757698.0,1256524.0
8580540,"Turbach, Fängli",2591399.0,1147129.0
8580539,"Turbach, Heimweid",2592874.0,1147706.0
8580537,"Kaltbrunn, Gasterstrasse",2720321.0,1230233.0
8575094,"Rueun, Chiglina",2731061.0,1182436.0
8575093,"Rueun, Grava",2730714.0,1182321.0
8580568,"Kirchdorf BE, Dorfstrasse",2608126.0,1185573.0
8580569,"Aarberg, Bielstr/Friedhof",2587184.0,1210387.0
8575074,"Furna, Kirche",2770545.0,1200851.0
8575075,"Furna, Rasitsch",2770138.0,1200381.0
8575076,"Furna, Gärbi",2770153.0,1200003.0
8575077,"Pragg, Katzenboden",2772500.0,1201212.0
8575078,"Pragg, Unterjarella",2772074.0,1201522.0
8575079,"Fideris, Au",2774756.0,1199303.0
8575080,"Fideris, Dorf",2775433.0,1198570.0
8575081,"Küblis, Bahnhof",2777675.0,1198528.0
8575082,"Luzein, Maris",2776890.0,1198932.0
8575083,"Luzein, Langraus",2776701.0,1199542.0
8575084,"Pany, Schulhaus",2777252.0,1199901.0
8575085,"Ascharina, Alpbachbrücke",2780046.0,1203673.0
8575086,"St. Antönien, Waldheim",2780423.0,1204555.0
8575087,"St. Antönien, Meierhof",2781069.0,1204878.0
8575088,"Küblis, Dorfplatz",2778141.0,1198573.0
8580574,"Davos Monstein, Bahnhof",2777478.0,1176532.0
8580573,"Kriens, Busschleife",2663710.0,1209583.0
8580536,"Opfikon, Schulstrasse",2685635.0,1253957.0
8580533,"Unterseen, Stedtlizentrum",2631399.0,1170486.0
8575185,"Bellinzona, S. Anna",2723060.0,1119280.0
8575173,"Riazzino, Scuole",2712610.0,1114731.0
8575164,"Sementina, Motto",2718387.0,1115260.0
8575165,"Gudo, Malcantone",2717298.0,1114977.0
8575166,"Gudo, Chiesa",2716877.0,1114871.0
8575167,"Gudo, Progero",2716156.0,1114748.0
8575168,"Gudo, Serta",2715833.0,1114727.0
8575169,"Gudo, Pian Marnino",2715321.0,1114739.0
8575170,"Cugnasco, Massarescio",2714885.0,1114859.0
8575171,"Cugnasco, Posta",2714324.0,1114838.0
8575176,"Tenero, Piazza",2709041.0,1115416.0
8580532,"Unterseen, Stadthausplatz",2631458.0,1170712.0
8575177,"Tenero, Stazione",2709107.0,1114988.0
8575178,"Bellinzona, Piazza Mesolcina",2722498.0,1117502.0
8575179,"Bellinzona, Via Mirasole",2722225.0,1117668.0
8575180,"Bellinzona, Via Lepori",2722018.0,1117711.0
8575181,Carasso,2721696.0,1118116.0
8575182,"Bellinzona, Lusanico",2721963.0,1118388.0
8575183,"Bellinzona, Bivio Galbisio",2722748.0,1118957.0
8575184,"Bellinzona, Parco Giochi",2722958.0,1119122.0
8575163,"Sementina, Sud",2719468.0,1115912.0
8580464,"Combremont-le-Grand, Crévy",2553455.0,1179480.0
8580467,"Hemmiken, Junkerschloss",2634767.0,1259842.0
8575158,"Sementina, Via Locarno",2719845.0,1116089.0
8580525,"Willerzell, Stöfeli",2703085.0,1218877.0
8580522,"Zürich, Escher-Wyss-Platz",2681825.0,1249450.0
8580521,"Winterthur, Stadthaus",2697350.0,1261890.0
8580520,"Turbach, Relli",2592134.0,1147612.0
8580503,"Netstal, Wiggis Park",2722966.0,1214174.0
8580502,"Netstal, Gemeinde",2722731.0,1213653.0
8580501,"Netstal, Altersheim",2722635.0,1213165.0
8580497,"Grabs, Spital",2752418.0,1226789.0
8580494,"Glarus, Kantonsschule/Spital",2723684.0,1211660.0
8580493,"Glarus, Buchholz",2723400.0,1212063.0
8580489,"Bütschwil, Hofwiesen",2723472.0,1247134.0
8575152,"Bellinzona, Viale Portone",2722172.0,1117047.0
8575153,"Bellinzona, Piazza Orico",2721937.0,1116873.0
8575154,"Bellinzona, SAMB",2721827.0,1116645.0
8575155,"Bellinzona, Via Borromini",2721563.0,1116574.0
8580472,"Winterthur, Schmidgasse",2697094.0,1261827.0
8575157,"Monte Carasso, Urènn/Funivia",2720598.0,1116586.0
8575310,"Lugano, Genzana",2716813.0,1096379.0
8575311,"Massagno, Praccio",2716576.0,1096885.0
8575312,"Massagno, Cappella due Mani",2716398.0,1096987.0
8579800,"Oron-la-Ville, gare routière",2552694.0,1157957.0
8579840,"Gimel, En Péry-Béliaux",2512222.0,1151392.0
8579821,"Necker, Grütli",2727826.0,1245506.0
8579816,"Schiers, Salginatobelbrücke",2773321.0,1205953.0
8579811,"Sagogn, Storta pintga",2738647.0,1184108.0
8579807,"Unterseen, Ruchenbühl",2629679.0,1171193.0
8579806,"Unterseen, am Lauener",2630946.0,1170665.0
8575469,"Sonvico, Sassello",2720329.0,1102078.0
8575470,"Sonvico, Stazione ARL",2719986.0,1101873.0
8575473,"Locarno, Cinque Vie",2704315.0,1113850.0
8579739,"Yvonand, Les Vergers",2546970.0,1183293.0
8575474,"Solduno, Stazione",2703473.0,1113975.0
8575475,"Ponte Brolla, Stazione",2701554.0,1115780.0
8579771,"Waldkirch, Bisihus",2742168.0,1260244.0
8579760,"Yverdon, Zone industrielle sud",2539219.0,1178860.0
8579758,"Steckborn, im Rank",2715938.0,1279876.0
8579748,"Bern, Obergericht",2599827.0,1199876.0
8579746,"Cudrefin, camping",2568764.0,1201081.0
8579745,"Salavaux, Cotterd",2568222.0,1196666.0
8579843,"Kloten, Sporthalle Ruebisbach",2685840.0,1257420.0
8579845,"Waldkirch, Edlischwil",2740670.0,1259752.0
8579848,"Rickenbach LU, Dorf",2654165.0,1230120.0
8579861,"Zillis, Schulhaus",2753315.0,1166538.0
8579947,"Näfels, Oberdorf",2723155.0,1217210.0
8579946,"Biel/Bienne, Residenz",2584915.0,1219957.0
8579945,"Eglisau, Schlafapfelbaum",2681330.0,1270410.0
8579944,"Eglisau, Wiler",2682180.0,1270140.0
8579942,"Eglisau, Altersheim",2681940.0,1269990.0
8579936,"Bellinzona, Stazione",2722704.0,1117172.0
8579932,"Frauenfeld, Fliederstrasse",2709136.0,1267594.0
8579931,Stetten Rietwis,2691380.0,1288060.0
8579928,Hohlenbaum,2688583.0,1284616.0
8579926,"Gasenried, Erbji",2630077.0,1114683.0
8579924,"Gasenried, Hubeln",2629801.0,1115195.0
8579895,"Worb, Blümlisalpstrasse",2610448.0,1197122.0
8579894,"Enggistein, Dorf",2612057.0,1197912.0
8579877,"Grimisuat, Rte de Savièse",2595552.0,1123358.0
8579876,"Savièse, Drône parking",2594678.0,1123447.0
8579865,"Kirchenthurnen, Mösli",2604477.0,1185938.0
8579864,"Pfaffnau, Steinacher",2634396.0,1230448.0
8579741,"Bussigny-sur-Oron, collège",2555841.0,1157773.0
8579734,"Suchy, village",2535800.0,1174952.0
8579950,"Näfels, Post",2723401.0,1217782.0
8579649,"Bursinel, village",2512909.0,1143702.0
8579666,"Perreux, Pontareuse",2552951.0,1200251.0
8579665,"Boudry, Praz",2553146.0,1200554.0
8579664,"Boudry, Addoz",2553410.0,1200346.0
8579663,"Boudry, Bellevue",2553717.0,1200085.0
8579662,"Boudry Littorail, gare",2554359.0,1200011.0
8579659,"Boudry, Les Tilles",2553895.0,1199639.0
8579658,"Cortaillod, Les Jordils",2554437.0,1199079.0
8579657,"Bevaix, Giratoire 3 Communes",2553592.0,1199263.0
8579645,"St-Aubin NE, anc. poste",2549425.0,1193923.0
8579733,"Suchy, Grande Salle",2535970.0,1175185.0
8579644,"Cortaillod, Cort'Agora",2554746.0,1199391.0
8579643,"Cortaillod, Temple",2554870.0,1199262.0
8579642,"Cortaillod, Bas-de-Sachet",2555337.0,1199783.0
8575519,"Anzère, télécabine",2596611.0,1127027.0
8579641,"Cortaillod, Chanélaz",2555417.0,1200129.0
8579640,"Areuse Littorail, gare",2555430.0,1200538.0
8579639,Moulin des Sauges,2562279.0,1212316.0
8579638,"Savagnier, Petit-Savagnier",2563078.0,1211526.0
8579667,"Perreux, Est",2552890.0,1199993.0
8579668,"Perreux, Carrefour",2552935.0,1199547.0
8579669,"Poliez-Pittet, collège",2541726.0,1164675.0
8579670,"Sion, Auto-Pôle",2593078.0,1118573.0
8579728,"Grabs, Pflegeheim",2752697.0,1226601.0
8579727,"Grabs, Hochhaus",2752441.0,1227054.0
8579726,centre commercial,2538006.0,1197138.0
8579724,"Le Locle, Moulins souterrains",2545690.0,1211130.0
8579722,Notre-Dame,2553100.0,1216100.0
8579721,Musée paysan,2552535.0,1215547.0
8579720,Morgarten,2552454.0,1215898.0
8579714,Arisdorf Hofacker,2624575.0,1261800.0
8579711,"Balm b. Meiringen, Urbachsey",2655908.0,1175606.0
8579710,"Matten b. I., Brunnen-Haus",2632775.0,1169987.0
8579700,"Finsterwald LU, Entlematt",2651143.0,1201870.0
8579691,"Essertines-sur-Rolle,Le Pontet",2514321.0,1149744.0
8579690,"Mont-sur-Rolle, Sans Souci",2515344.0,1148390.0
8579686,"Dietfurt, Bahnhof",2723903.0,1245054.0
8579672,"Bellinzona, Viale Franscini",2721756.0,1116800.0
8579671,"Bellinzona, Via dei Gaggini",2721472.0,1116639.0
8579949,"Näfels, Kino",2723319.0,1217516.0
8579951,"Mollis, Kanalstrasse",2723947.0,1217323.0
8575313,"Savosa, Crocifisso",2716260.0,1097420.0
8580239,"Turbach, Pfündli",2592436.0,1147650.0
8580257,"Elsau, Ebnet",2702650.0,1262150.0
8580256,"Elsau, Pestalozzistrasse",2702493.0,1261842.0
8575343,"Comano, Studio TV",2717130.0,1099066.0
8580250,"Weinfelden, Felsenstrasse",2725821.0,1269752.0
8580249,"Lommis, Krattenbach",2717472.0,1264177.0
8580247,"Nussbaumen TG, Tobelbrunnen",2704759.0,1275376.0
8580242,"St. Gallen, Hochwacht",2745269.0,1253218.0
8580240,"Frauenfeld, Rorerbrücke",2708778.0,1270766.0
8580237,"Hinterkappelen, Bernstrasse",2595333.0,1201875.0
8580180,"Feldis/Veulden, Dorfplatz",2752219.0,1184477.0
8580235,"Flanthey, rte de Valençon",2601515.0,1124528.0
8580219,Oberwohlen BE,2593884.0,1202506.0
8580210,"Eggersriet, Oestran",2750871.0,1256014.0
8580198,"Untervaz, Gaidla",2759898.0,1199467.0
8575356,"Vaglio, Piccolo Vaglio",2717487.0,1101849.0
8575357,"Vaglio, Paese",2717505.0,1102228.0
8575358,"Sala Capriasca, Paese",2717449.0,1102689.0
8575359,"Tesserete, Paese",2718226.0,1102836.0
8580258,"Elsau, Dorf",2702700.0,1262450.0
8580259,"Elsau, Sportplatz",2701887.0,1262136.0
8580260,"Elsau, Bännebrett",2701362.0,1262328.0
8580263,"Winterthur, Schlossacker",2700079.0,1262678.0
8575314,"Vezia, Paese",2716050.0,1098069.0
8575315,"Vezia, Villa Negroni",2716026.0,1098375.0
8575316,"Cadempino, Ronchetto",2715956.0,1098837.0
8575317,"Cadempino, Municipio",2715800.0,1099341.0
8580292,"Wädenswil, Ceder",2693318.0,1231706.0
8575319,"Lamone-Cadempino, Stazione",2715629.0,1099836.0
8580291,"Elsau, Tolhusen",2703510.0,1260499.0
8580290,"Buchberg, Kirche",2684900.0,1269950.0
8580289,"Buchberg, Engel",2684550.0,1269700.0
8580273,"Glarus, Landstrasse",2723237.0,1212021.0
8580271,"Glarus, Lurigenstrasse",2723034.0,1211894.0
8580268,"Affoltern a.A., Bezirksspital",2677075.0,1237200.0
8580267,"Praz-Jean VS, Stand Mourty",2601737.0,1110531.0
8580266,"Glarus, Stampf",2723860.0,1211321.0
8580265,"Winterthur, Hegifeld",2699585.0,1262604.0
8580264,"Winterthur, Grubenstrasse",2699923.0,1262688.0
8575333,"Manno, Uovo di Manno",2715002.0,1099294.0
8580193,"Küblis, Dalvazza",2777384.0,1198641.0
8580179,"Thusis, Bahnhof",2753062.0,1173870.0
8579952,"Mollis, Oberrütelistrasse",2723844.0,1216960.0
8579978,"Waldkirch, Werkhof",2739774.0,1259430.0
8580012,"Sarnen, Kantonsschule",2661309.0,1193827.0
8580011,"Flüeli-Ranft, Allmend",2662230.0,1191857.0
8580010,"Sempach Stadt, Seemätteli",2656258.0,1221673.0
8580004,"Ortschwaben, Weissenstein Abzw",2596111.0,1205413.0
8579997,"Fideris, Madinis",2775814.0,1198684.0
8579994,"Wettswil a.A., Moosstrasse",2678310.0,1243200.0
8579982,"Waldkirch, Gemeindehaus",2739437.0,1259319.0
8579981,"Waldkirch, Bernhardsrüti",2741307.0,1260064.0
8579976,"Andiast, S. Clau",2727527.0,1182540.0
8580103,"Grono, Bivio Calanca",2731333.0,1123055.0
8579969,"Kloten, Chanzler",2686203.0,1257996.0
8579967,"Kloten, Weinbergstrasse",2686063.0,1257890.0
8579966,"Ennetmoos, Riedmatthof",2667948.0,1200559.0
8579962,"Brienzwiler, Bahnhof",2649819.0,1177382.0
8579960,"Wilen (Sarnen), Bodenmattli",2660084.0,1192765.0
8579959,"Stalden (Sarnen), Sportplatz",2658522.0,1192924.0
8579958,"Lauterbrunnen, Lochbrücke",2635756.0,1161825.0
8579953,"Mollis, Baumgartenstrasse",2724036.0,1216712.0
8580018,"Altbüron, Ludligen",2632024.0,1227896.0
8580031,"Contra, Costa",2708000.0,1115930.0
8580035,"Paradiso, Debarcadero",2716840.0,1094620.0
8580046,"Wohlen b. Bern, Schaufelacker",2594238.0,1202860.0
8580100,"Buseno, Botteghe",2728877.0,1126200.0
8580098,"Arvigo, Filovia",2729084.0,1128975.0
8580096,"Arvigo, Al Canton",2729082.0,1129308.0
8575377,"Castagnola, Posta",2719135.0,1095595.0
8580093,"Cauco, ponte",2729343.0,1133024.0
8575379,"Gandria, Strada",2721114.0,1096148.0
8580090,"Augio, Tarco",2729845.0,1136584.0
8580087,"Castaneda, Alla Leura",2731320.0,1124553.0
8580086,"Castaneda, Al Ronc",2731029.0,1124523.0
8580085,"Sta. Maria in Calanca, Pozzo B",2731440.0,1124844.0
8580081,"Vacallo, Ponte Picio",2723756.0,1077662.0
8580070,"Balerna, Bellavista (FFS)",2721793.0,1078438.0
8580068,"Morbio Inferiore, Serfontana",2722382.0,1078345.0
8580061,"Mendrisio, Casa Anziani",2720060.0,1080763.0
8580060,"Gstaad, Staldenmatte",2589333.0,1146467.0
8580059,"Mendrisio, Macello",2719870.0,1081170.0
8580057,"Gstaad, Bissenegg",2589828.0,1146495.0
8575073,"Furna, Abzw. Hasenhaus",2770641.0,1200825.0
8575071,"Pragg, Bänkli",2771441.0,1201300.0
8574443,"Gommiswald, Breiten",2720074.0,1233050.0
8574638,Ova Spin,2808209.0,1173337.0
8580872,"Uster, Ackerstrasse",2696260.0,1245465.0
8580870,"Arbon, Landquartstrasse",2749787.0,1263586.0
8580866,"Tübach, Schulstrasse",2751915.0,1261334.0
8580865,"Tübach, Waldegg",2751663.0,1260036.0
8580859,"Laax GR, Staderas",2739759.0,1187258.0
8574635,Brail,2798681.0,1170485.0
8574636,Prazet,2799794.0,1171969.0
8574637,Laschadura,2806200.0,1174763.0
8574639,Champlönch P1,2808675.0,1173473.0
8574615,"Uitikon, Gläseren",2676280.0,1247450.0
8574640,Vallun Chafuol P3,2809060.0,1171589.0
8574641,Stabelchod P8,2813568.0,1171541.0
8574642,"Tschierv, spv. Minschuns",2819674.0,1168937.0
8574644,"Tschierv, Biosfera",2821900.0,1168068.0
8574646,"Fuldera, Daint",2824499.0,1166355.0
8574647,"Fuldera, Furom",2825302.0,1165889.0
8574648,"Sta. Maria Val Müstair, scoula",2828277.0,1165363.0
8574649,"Sta. Maria Val Müstair, Sielva",2829283.0,1166075.0
8580874,"Uster, Krämeracker",2695750.0,1245316.0
8580877,"Uster, Sonnenberg",2695503.0,1245139.0
8575070,"Schiers, Hinterdorf",2771434.0,1204428.0
8574589,"Sarn, Lescha",2750268.0,1176632.0
8580890,"Vétroz, le Home",2588070.0,1119380.0
8574576,"Sils im Domleschg, Dorf",2754117.0,1174125.0
